# CVS $Revision$ $Author$ -- Fri Dec 26 16:30:13 2003 -- reformated by prettylst.pl v1.32 (build 343)
SOURCELONG:Pinnacle Entertainment - Deadlands D20 - Deadlands Core Rulebook|SOURCESHORT:Deadlands|SOURCEWEB:http://www.peginc.com/index.htm

# Spell Name		Classes of caster						School			Sub-School			Type		Components	Casting Time		Range			Target Area								Duration			Save Info					Spell Resistance	Description		Source Page		Item
Armor o' Righteousness	CLASSES:Blessed=3						SCHOOL:Abjuration						TYPE:Divine	COMPS:V	CASTTIME:1 action		RANGE:Personal	TARGETAREA:You							DURATION:1 round/level	SAVEINFO:None				SPELLRES:No		DESC:See text	SOURCEPAGE:p.102
Back to Nature		CLASSES:Shaman (DL)=1					SCHOOL:Transmutation					TYPE:Divine	COMPS:V	CASTTIME:1 action		RANGE:Touch		TARGETAREA:One technological item				DURATION:Permanent	SAVEINFO:None				SPELLRES:No		DESC:See text	SOURCEPAGE:p.102
Coffin Varnish		CLASSES:Black Magician,Huckster=0			SCHOOL:Enchantment					TYPE:Arcane	COMPS:S	CASTTIME:1 action		RANGE:Touch		TARGETAREA:One cup or glass of liquid			DURATION:1d6 hours	SAVEINFO:Fort negates (Harmless)	SPELLRES:Yes	DESC:See text	SOURCEPAGE:p.102
Compass			CLASSES:Black Magician,Huckster,Shaman (DL)=0	SCHOOL:Divination						TYPE:Both	COMPS:S	CASTTIME:1 action		RANGE:Personal	TARGETAREA:You							DURATION:Instantaneous	SAVEINFO:None				SPELLRES:No		DESC:See text	SOURCEPAGE:p.103
Hesitate			CLASSES:Black Magician,Huckster=0			SCHOOL:Enchantment	SUBSCHOOL:Compulsion	TYPE:Arcane	COMPS:S	CASTTIME:1 action		RANGE:10 feet	TARGETAREA:One creature						DURATION:Instantaneous	SAVEINFO:None				SPELLRES:Yes	DESC:See text	SOURCEPAGE:p.103	ITEM:Potion
Horned Owl's Fury		CLASSES:Shaman (DL)=3					SCHOOL:Transmutation					TYPE:Divine	COMPS:V	CASTTIME:10 minutes	RANGE:Touch		TARGETAREA:One creature						DURATION:1 hour		SAVEINFO:Will negates (Harmless)	SPELLRES:Yes	DESC:See text	SOURCEPAGE:p.104	ITEM:Potion
Ignite			CLASSES:Black Magician,Huckster=0			SCHOOL:Evocation						TYPE:Arcane	COMPS:S	CASTTIME:1 action		RANGE:Touch		TARGETAREA:One small object					DURATION:Instantaneous	SAVEINFO:None				SPELLRES:No		DESC:See text	SOURCEPAGE:p.104
Perseverance		CLASSES:Blessed=1						SCHOOL:Abjuration						TYPE:Divine	COMPS:V	CASTTIME:1 action		RANGE:Personal	TARGETAREA:You							DURATION:1 round/level	SAVEINFO:None				SPELLRES:No		DESC:See text	SOURCEPAGE:p.104
Shadow Man			CLASSES:Black Magician,Huckster=1			SCHOOL:Illusion		SUBSCHOOL:Glamer		TYPE:Arcane	COMPS:S	CASTTIME:1 action		RANGE:Personal	TARGETAREA:You							DURATION:Concentration	SAVEINFO:Will negates			SPELLRES:Yes	DESC:See text	SOURCEPAGE:p.104
Shadow Walk			CLASSES:Black Magician,Huckster=2			SCHOOL:Transmutation					TYPE:Arcane	COMPS:S	CASTTIME:1 action		RANGE:Personal	TARGETAREA:You							DURATION:Instantaneous	SAVEINFO:None				SPELLRES:No		DESC:See text	SOURCEPAGE:p.105
Soul Blast			CLASSES:Black Magician,Huckster=1			SCHOOL:Evocation						TYPE:Arcane	COMPS:S	CASTTIME:1 action		RANGE:Long		TARGETAREA:One creature						DURATION:Instantaneous	SAVEINFO:None				SPELLRES:Yes	DESC:See text	SOURCEPAGE:p.105	ITEM:Potion
Texas Twister		CLASSES:Black Magician,Huckster=3			SCHOOL:Conjuration	SUBSCHOOL:Creation	TYPE:Arcane	COMPS:S	CASTTIME:1 round		RANGE:Medium	TARGETAREA:Cylinder 30' radius x 300' high		DURATION:Concentration	SAVEINFO:Fortitude partial		SPELLRES:No		DESC:See text	SOURCEPAGE:p.105
Tinhorn Shuffle		CLASSES:Huckster=0					SCHOOL:Evocation						TYPE:Arcane	COMPS:S	CASTTIME:1 action		RANGE:25 feet	TARGETAREA:Circular area with a radius of 25'		DURATION:1 round		SAVEINFO:None				SPELLRES:No		DESC:See text	SOURCEPAGE:p.106
Trinkets			CLASSES:Huckster=1					SCHOOL:Conjuration					TYPE:Arcane	COMPS:S	CASTTIME:1 action		RANGE:Touch		TARGETAREA:Creates a small item for a limited time	DURATION:1 round/level	SAVEINFO:None				SPELLRES:No		DESC:See text	SOURCEPAGE:p.106

###Block:SPELL.MOD generated from the old CLASSSPELL files
# Spell Name				Classes of caster
Power Word (Stun).MOD			CLASSES:Black Magician,Huckster=7
Prayer.MOD					CLASSES:Blessed=3
Prestidigitation.MOD			CLASSES:Black Magician,Huckster=0
Prismatic Sphere.MOD			CLASSES:Black Magician,Huckster=9
Prismatic Spray.MOD			CLASSES:Black Magician,Huckster=7
Prismatic Wall.MOD			CLASSES:Black Magician,Huckster=8
Produce Flame.MOD				CLASSES:Shaman (DL)=2
Programmed Image.MOD			CLASSES:Black Magician,Huckster=6
Project Image.MOD				CLASSES:Black Magician,Huckster=6
Protection from Arrows.MOD		CLASSES:Black Magician,Huckster=2
Protection from Chaos.MOD		CLASSES:Black Magician,Blessed=1
Protection from Elements.MOD		CLASSES:Black Magician,Blessed,Huckster,Shaman (DL)=3
Protection from Evil.MOD		CLASSES:Black Magician,Blessed=1
Protection from Good.MOD		CLASSES:Black Magician,Blessed=1
Protection from Law.MOD			CLASSES:Black Magician,Blessed=1
Protection from Spells.MOD		CLASSES:Black Magician,Huckster=8
Prying Eyes.MOD				CLASSES:Black Magician,Huckster=5
Purify Food and Drink.MOD		CLASSES:Shaman (DL)=0
Pyrotechnics.MOD				CLASSES:Black Magician,Huckster=2
Quench.MOD					CLASSES:Shaman (DL)=4
Rainbow Pattern.MOD			CLASSES:Black Magician,Huckster=4
Random Action.MOD				CLASSES:Blessed=1
Ray of Enfeeblement.MOD			CLASSES:Black Magician,Huckster=1
Ray of Frost.MOD				CLASSES:Black Magician,Huckster=0
Read Magic.MOD				CLASSES:Black Magician,Huckster=0
Reduce.MOD					CLASSES:Black Magician,Huckster=1
Refuge.MOD					CLASSES:Blessed=7|Black Magician,Huckster=9
Regenerate.MOD				CLASSES:Blessed=7
Remove Blindness/Deafness.MOD		CLASSES:Blessed=3
Remove Curse.MOD				CLASSES:Blessed=3|Black Magician,Huckster=4
Remove Disease.MOD			CLASSES:Blessed,Shaman (DL)=3
Remove Fear.MOD				CLASSES:Blessed=1
Remove Paralysis.MOD			CLASSES:Blessed=2
Repel Metal or Stone.MOD		CLASSES:Shaman (DL)=8
Repel Vermin.MOD				CLASSES:Blessed,Shaman (DL)=4
Repel Wood.MOD				CLASSES:Shaman (DL)=6
Repulsion.MOD				CLASSES:Black Magician,Huckster=6|Blessed=7
Resilient Sphere.MOD			CLASSES:Black Magician=4
Resist Elements.MOD			CLASSES:Black Magician,Blessed,Huckster,Shaman (DL)=2
Resistance.MOD				CLASSES:Black Magician,Huckster=0
Restoration.MOD				CLASSES:Blessed=4
Reverse Gravity.MOD			CLASSES:Black Magician=7
Righteous Might.MOD			CLASSES:Blessed=5
Rope Trick.MOD				CLASSES:Black Magician,Huckster=2
Rusting Grasp.MOD				CLASSES:Shaman (DL)=4
Sanctuary.MOD				CLASSES:Blessed=1
Scare.MOD					CLASSES:Black Magician,Huckster=2
Screen.MOD					CLASSES:Black Magician,Huckster=8
Scrying.MOD					CLASSES:Black Magician,Huckster,Shaman (DL)=4|Blessed=5
Searing Light.MOD				CLASSES:Blessed=3
Secret Chest.MOD				CLASSES:Black Magician=5
Secret Page.MOD				CLASSES:Black Magician,Huckster=3
Secure Shelter.MOD			CLASSES:Black Magician=4
See Invisibility.MOD			CLASSES:Black Magician,Huckster=2
Seeming.MOD					CLASSES:Black Magician,Huckster=5
Sending.MOD					CLASSES:Blessed=4|Black Magician,Huckster=5
Sepia Snake Sigil.MOD			CLASSES:Black Magician,Huckster=3
Sequester.MOD				CLASSES:Black Magician,Huckster=7
Shades.MOD					CLASSES:Black Magician,Huckster=6
Shadow Conjuration.MOD			CLASSES:Black Magician,Huckster=4
Shadow Evocation.MOD			CLASSES:Black Magician,Huckster=5
Shapechange.MOD				CLASSES:Black Magician,Shaman (DL)=9
Shatter.MOD					CLASSES:Black Magician,Blessed,Huckster=2
Shield.MOD					CLASSES:Black Magician,Huckster=1
Shield Other.MOD				CLASSES:Blessed=2
Shield of Faith.MOD			CLASSES:Blessed=1
Shillelagh.MOD				CLASSES:Shaman (DL)=1
Shocking Grasp.MOD			CLASSES:Black Magician,Huckster=1
Shout.MOD					CLASSES:Black Magician,Huckster=4
Shrink Item.MOD				CLASSES:Black Magician=3
Silence.MOD					CLASSES:Blessed=2
Silent Image.MOD				CLASSES:Black Magician,Huckster=1
Simulacrum.MOD				CLASSES:Black Magician,Huckster=7
Sleep.MOD					CLASSES:Black Magician,Huckster=1
Sleet Storm.MOD				CLASSES:Black Magician,Huckster=3|Shaman (DL)=4
Slow.MOD					CLASSES:Black Magician,Huckster=3
Snare.MOD					CLASSES:Shaman (DL)=3
Soften Earth and Stone.MOD		CLASSES:Shaman (DL)=2
Solid Fog.MOD				CLASSES:Black Magician,Huckster=4
Soul Bind.MOD				CLASSES:Black Magician=9
Sound Burst.MOD				CLASSES:Blessed=2
Speak with Animals.MOD			CLASSES:Blessed,Shaman (DL)=2
Speak with Plants.MOD			CLASSES:Shaman (DL)=3
Spectral Hand.MOD				CLASSES:Black Magician,Huckster=2
Spell Immunity.MOD			CLASSES:Blessed=4
Spell Resistance.MOD			CLASSES:Blessed=5
Spell Turning.MOD				CLASSES:Black Magician,Huckster=7
Spellstaff.MOD				CLASSES:Shaman (DL)=6
Spider Climb.MOD				CLASSES:Black Magician,Huckster=1
Spike Growth.MOD				CLASSES:Shaman (DL)=3
Spike Stones.MOD				CLASSES:Shaman (DL)=4
Spiritual Weapon.MOD			CLASSES:Blessed=2
Statue.MOD					CLASSES:Black Magician,Huckster=7
Status.MOD					CLASSES:Blessed=4
Stinking Cloud.MOD			CLASSES:Black Magician,Huckster=3
Stone Shape.MOD				CLASSES:Shaman (DL)=3|Black Magician,Huckster=5
Stone Tell.MOD				CLASSES:Shaman (DL)=6
Stone to Flesh.MOD			CLASSES:Black Magician,Huckster=6
Stoneskin.MOD				CLASSES:Black Magician,Huckster=4
Storm of Vengeance.MOD			CLASSES:Blessed=9
Suggestion.MOD				CLASSES:Black Magician,Huckster=3
Summon Monster I.MOD			CLASSES:Black Magician=1
Summon Monster II.MOD			CLASSES:Black Magician=2
Summon Monster III.MOD			CLASSES:Black Magician=3
Summon Monster IV.MOD			CLASSES:Black Magician=4
Summon Monster IX.MOD			CLASSES:Black Magician=9
Summon Monster V.MOD			CLASSES:Black Magician=5
Summon Monster VI.MOD			CLASSES:Black Magician=6
Summon Monster VII.MOD			CLASSES:Black Magician=7
Summon Monster VIII.MOD			CLASSES:Black Magician=8
Summon Nature's Ally I.MOD		CLASSES:Shaman (DL)=1
Summon Nature's Ally II.MOD		CLASSES:Shaman (DL)=2
Summon Nature's Ally III.MOD		CLASSES:Shaman (DL)=3
Summon Nature's Ally IV.MOD		CLASSES:Shaman (DL)=4
Summon Nature's Ally IX.MOD		CLASSES:Shaman (DL)=9
Summon Nature's Ally V.MOD		CLASSES:Shaman (DL)=5
Summon Nature's Ally VI.MOD		CLASSES:Shaman (DL)=6
Summon Nature's Ally VII.MOD		CLASSES:Shaman (DL)=7
Summon Nature's Ally VIII.MOD		CLASSES:Shaman (DL)=8
Summon Swarm.MOD				CLASSES:Black Magician,Huckster,Shaman (DL)=2
Sunbeam.MOD					CLASSES:Shaman (DL)=7
Sunburst.MOD				CLASSES:Black Magician,Huckster,Shaman (DL)=8
Sword.MOD					CLASSES:Black Magician,Huckster=7
Symbol.MOD					CLASSES:Black Magician,Blessed,Huckster=8
Sympathy.MOD				CLASSES:Black Magician,Huckster=8|Shaman (DL)=9
Telekinesis.MOD				CLASSES:Black Magician,Huckster=5
Telekinetic Sphere.MOD			CLASSES:Black Magician,Huckster=8
Telepathic Bond.MOD			CLASSES:Black Magician,Huckster=5
Teleport.MOD				CLASSES:Black Magician=5
Teleport without Error.MOD		CLASSES:Black Magician=7
Teleportation Circle.MOD		CLASSES:Black Magician=9
Temporal Stasis.MOD			CLASSES:Black Magician=9
Time Stop.MOD				CLASSES:Black Magician=9
Tiny Hut.MOD				CLASSES:Black Magician=3
Tongues.MOD					CLASSES:Black Magician,Huckster=3|Blessed=4
Transformation.MOD			CLASSES:Black Magician,Huckster=6
Transmute Metal to Wood.MOD		CLASSES:Shaman (DL)=7
Transmute Mud to Rock.MOD		CLASSES:Black Magician,Huckster,Shaman (DL)=5
Transmute Rock to Mud.MOD		CLASSES:Black Magician,Huckster,Shaman (DL)=5
Transport via Plants.MOD		CLASSES:Shaman (DL)=6
Trap.MOD					CLASSES:Black Magician,Huckster=2
Trap the Soul.MOD				CLASSES:Black Magician=8
Tree Shape.MOD				CLASSES:Shaman (DL)=2
Tree Stride.MOD				CLASSES:Shaman (DL)=5
True Seeing.MOD				CLASSES:Blessed=5|Black Magician,Huckster=6|Shaman (DL)=7
True Strike.MOD				CLASSES:Black Magician,Huckster=1
Undetectable Aura.MOD			CLASSES:Black Magician,Huckster=1
Unseen Servant.MOD			CLASSES:Black Magician=1
Vampiric Touch.MOD			CLASSES:Black Magician,Huckster=3
Vanish.MOD					CLASSES:Black Magician=7
Veil.MOD					CLASSES:Black Magician,Huckster=6
Ventriloquism.MOD				CLASSES:Black Magician,Huckster=1
Vision.MOD					CLASSES:Black Magician,Huckster=7
Wail of the Banshee.MOD			CLASSES:Black Magician=9
Wall of Fire.MOD				CLASSES:Black Magician,Huckster=4|Shaman (DL)=5
Wall of Force.MOD				CLASSES:Black Magician,Huckster=5
Wall of Ice.MOD				CLASSES:Black Magician=4
Wall of Iron.MOD				CLASSES:Black Magician=5
Wall of Stone.MOD				CLASSES:Black Magician=5|Shaman (DL)=6
Wall of Thorns.MOD			CLASSES:Shaman (DL)=5
Warp Wood.MOD				CLASSES:Shaman (DL)=2
Water Breathing.MOD			CLASSES:Black Magician,Blessed,Huckster,Shaman (DL)=3
Water Walk.MOD				CLASSES:Blessed=3
Web.MOD					CLASSES:Black Magician,Huckster=2
Weird.MOD					CLASSES:Black Magician,Huckster=9
Whirlwind.MOD				CLASSES:Shaman (DL)=8
Whispering Wind.MOD			CLASSES:Black Magician,Huckster=2
Wind Walk.MOD				CLASSES:Shaman (DL)=7
Wind Wall.MOD				CLASSES:Black Magician,Blessed,Huckster=3
Wish.MOD					CLASSES:Black Magician=9
Wood Shape.MOD				CLASSES:Shaman (DL)=2
Word of Recall.MOD			CLASSES:Shaman (DL)=8
Zone of Truth.MOD				CLASSES:Blessed=2
