#  Fri Nov 16 19:52:40 2018 -- reformated by PCGen PrettyLST v6.08.00
# CVS $Revision: $ $Author: $ -- Fri Jun 17 21:51:56 2016 -- reformated by PCGen PrettyLST v6.06.00

# Ability Name	Category of Ability
CATEGORY=Class|Inquisitor.MOD		DEFINE:Inquisitor_CF_ThirdJudgment|0
CATEGORY=Class|Inquisitor.MOD		DEFINE:Inquisitor_CF_Slayer|0
CATEGORY=Class|Inquisitor.MOD		DEFINE:Inquisitor_CF_TrueJudgment|0

CATEGORY=Class|Inquisitor.MOD		DEFINE:Inquisitor_CF_JudgmentHealing|0
CATEGORY=Class|Inquisitor.MOD		DEFINE:Inquisitor_CF_JudgmentResiliency|0
CATEGORY=Class|Inquisitor.MOD		DEFINE:Inquisitor_CF_JudgmentResistance|0
CATEGORY=Class|Inquisitor.MOD		DEFINE:Inquisitor_CF_JudgmentSmiting|0
CATEGORY=Class|Inquisitor.MOD		DEFINE:Inquisitor_CF_JudgmentDestruction|0
CATEGORY=Class|Inquisitor.MOD		DEFINE:Inquisitor_CF_JudgmentJustice|0
CATEGORY=Class|Inquisitor.MOD		DEFINE:Inquisitor_CF_JudgmentPiercing|0
CATEGORY=Class|Inquisitor.MOD		DEFINE:Inquisitor_CF_JudgmentProtection|0
CATEGORY=Class|Inquisitor.MOD		DEFINE:Inquisitor_CF_JudgmentPurity|0

CATEGORY=Class|Inquisitor.MOD																																																																																										BONUS:VAR|Inquisitor_CF_ClassSkills|1|TYPE=Boolean|PREFACT:1,ABILITIES,Inquisitor_CF_ClassSkills=True
CATEGORY=Class|Inquisitor.MOD																																																																																										BONUS:VAR|Inquisitor_CF_Domains|1|TYPE=Boolean|PREFACT:1,ABILITIES,Inquisitor_CF_Domains=True
CATEGORY=Class|Inquisitor.MOD																																																																																										BONUS:VAR|Inquisitor_CF_Judgment|1|TYPE=Boolean|PREFACT:1,ABILITIES,Inquisitor_CF_Judgment=True
CATEGORY=Class|Inquisitor.MOD																																																																																										BONUS:VAR|Inquisitor_CF_MonsterLore|1|TYPE=Boolean|PREFACT:1,ABILITIES,Inquisitor_CF_MonsterLore=True
CATEGORY=Class|Inquisitor.MOD																																																																																										BONUS:VAR|Inquisitor_CF_SternGaze|1|TYPE=Boolean|PREFACT:1,ABILITIES,Inquisitor_CF_SternGaze=True
CATEGORY=Class|Inquisitor.MOD																																																																																										BONUS:VAR|Inquisitor_CF_CunningInitiative|1|TYPE=Boolean|PREFACT:1,ABILITIES,Inquisitor_CF_CunningInitiative=True
CATEGORY=Class|Inquisitor.MOD																																																																																										BONUS:VAR|Inquisitor_CF_DetectAlignment|1|TYPE=Boolean|PREFACT:1,ABILITIES,Inquisitor_CF_DetectAlignment=True
CATEGORY=Class|Inquisitor.MOD																																																																																										BONUS:VAR|Inquisitor_CF_Track|1|TYPE=Boolean|PREFACT:1,ABILITIES,Inquisitor_CF_Track=True
CATEGORY=Class|Inquisitor.MOD																																																																																										BONUS:VAR|Inquisitor_CF_SoloTactics|1|TYPE=Boolean|PREFACT:1,ABILITIES,Inquisitor_CF_SoloTactics=True
CATEGORY=Class|Inquisitor.MOD																																																																																										BONUS:VAR|Inquisitor_CF_TeamworkFeat|1|TYPE=Boolean|PREFACT:1,ABILITIES,Inquisitor_CF_TeamworkFeat=True
CATEGORY=Class|Inquisitor.MOD																																																																																										BONUS:VAR|Inquisitor_CF_Bane|1|TYPE=Boolean|PREFACT:1,ABILITIES,Inquisitor_CF_Bane=True
CATEGORY=Class|Inquisitor.MOD																																																																																										BONUS:VAR|Inquisitor_CF_DiscernLies|1|TYPE=Boolean|PREFACT:1,ABILITIES,Inquisitor_CF_DiscernLies=True
CATEGORY=Class|Inquisitor.MOD																																																																																										BONUS:VAR|Inquisitor_CF_SecondJudgment|1|TYPE=Boolean|PREFACT:1,ABILITIES,Inquisitor_CF_SecondJudgment=True
CATEGORY=Class|Inquisitor.MOD																																																																																										BONUS:VAR|Inquisitor_CF_Stalwart|1|TYPE=Boolean|PREFACT:1,ABILITIES,Inquisitor_CF_Stalwart=True
CATEGORY=Class|Inquisitor.MOD																																																																																										BONUS:VAR|Inquisitor_CF_GreaterBane|1|TYPE=Boolean|PREFACT:1,ABILITIES,Inquisitor_CF_GreaterBane=True
CATEGORY=Class|Inquisitor.MOD																																																																																										BONUS:VAR|Inquisitor_CF_ExploitWeakness|1|TYPE=Boolean|PREFACT:1,ABILITIES,Inquisitor_CF_ExploitWeakness=True
CATEGORY=Class|Inquisitor.MOD																																																																																										BONUS:VAR|Inquisitor_CF_ThirdJudgment|1|TYPE=Boolean|PREFACT:1,ABILITIES,Inquisitor_CF_ThirdJudgment=True
CATEGORY=Class|Inquisitor.MOD																																																																																										BONUS:VAR|Inquisitor_CF_Slayer|1|TYPE=Boolean|PREFACT:1,ABILITIES,Inquisitor_CF_Slayer=True
CATEGORY=Class|Inquisitor.MOD																																																																																										BONUS:VAR|Inquisitor_CF_TrueJudgment|1|TYPE=Boolean|PREFACT:1,ABILITIES,Inquisitor_CF_TrueJudgment=True

CATEGORY=Class|Inquisitor.MOD																																																																																										BONUS:VAR|Inquisitor_CF_TeamworkFeat3|1|TYPE=Boolean|PREFACT:1,ABILITIES,Inquisitor_CF_TeamworkFeat3=True
CATEGORY=Class|Inquisitor.MOD																																																																																										BONUS:VAR|Inquisitor_CF_TeamworkFeat6|1|TYPE=Boolean|PREFACT:1,ABILITIES,Inquisitor_CF_TeamworkFeat6=True
CATEGORY=Class|Inquisitor.MOD																																																																																										BONUS:VAR|Inquisitor_CF_TeamworkFeat9|1|TYPE=Boolean|PREFACT:1,ABILITIES,Inquisitor_CF_TeamworkFeat9=True
CATEGORY=Class|Inquisitor.MOD																																																																																										BONUS:VAR|Inquisitor_CF_TeamworkFeat12|1|TYPE=Boolean|PREFACT:1,ABILITIES,Inquisitor_CF_TeamworkFeat12=True
CATEGORY=Class|Inquisitor.MOD																																																																																										BONUS:VAR|Inquisitor_CF_TeamworkFeat15|1|TYPE=Boolean|PREFACT:1,ABILITIES,Inquisitor_CF_TeamworkFeat15=True
CATEGORY=Class|Inquisitor.MOD																																																																																										BONUS:VAR|Inquisitor_CF_TeamworkFeat18|1|TYPE=Boolean|PREFACT:1,ABILITIES,Inquisitor_CF_TeamworkFeat18=True

CATEGORY=Class|Inquisitor.MOD																																																																																										BONUS:VAR|Inquisitor_CF_JudgmentHealing|1|TYPE=Boolean|PREFACT:1,ABILITIES,Inquisitor_CF_JudgmentHealing=True
CATEGORY=Class|Inquisitor.MOD																																																																																										BONUS:VAR|Inquisitor_CF_JudgmentResiliency|1|TYPE=Boolean|PREFACT:1,ABILITIES,Inquisitor_CF_JudgmentResiliency=True
CATEGORY=Class|Inquisitor.MOD																																																																																										BONUS:VAR|Inquisitor_CF_JudgmentResistance|1|TYPE=Boolean|PREFACT:1,ABILITIES,Inquisitor_CF_JudgmentResistance=True
CATEGORY=Class|Inquisitor.MOD																																																																																										BONUS:VAR|Inquisitor_CF_JudgmentSmiting|1|TYPE=Boolean|PREFACT:1,ABILITIES,Inquisitor_CF_JudgmentSmiting=True
CATEGORY=Class|Inquisitor.MOD																																																																																										BONUS:VAR|Inquisitor_CF_JudgmentDestruction|1|TYPE=Boolean|PREFACT:1,ABILITIES,Inquisitor_CF_JudgmentDestruction=True
CATEGORY=Class|Inquisitor.MOD																																																																																										BONUS:VAR|Inquisitor_CF_JudgmentJustice|1|TYPE=Boolean|PREFACT:1,ABILITIES,Inquisitor_CF_JudgmentJustice=True
CATEGORY=Class|Inquisitor.MOD																																																																																										BONUS:VAR|Inquisitor_CF_JudgmentPiercing|1|TYPE=Boolean|PREFACT:1,ABILITIES,Inquisitor_CF_JudgmentPiercing=True
CATEGORY=Class|Inquisitor.MOD																																																																																										BONUS:VAR|Inquisitor_CF_JudgmentProtection|1|TYPE=Boolean|PREFACT:1,ABILITIES,Inquisitor_CF_JudgmentProtection=True
CATEGORY=Class|Inquisitor.MOD																																																																																										BONUS:VAR|Inquisitor_CF_JudgmentPurity|1|TYPE=Boolean|PREFACT:1,ABILITIES,Inquisitor_CF_JudgmentPurity=True

CATEGORY=Class|Inquisitor.MOD																																																																																										BONUS:VAR|Inquisitor_CF_Domains|1|TYPE=Boolean|PREABILITY:1,CATEGORY=Archetype,TYPE.InquisitorDomain
CATEGORY=Class|Inquisitor.MOD																																																																																										BONUS:VAR|Inquisitor_CF_Judgment|1|TYPE=Boolean|PREABILITY:1,CATEGORY=Archetype,TYPE.InquisitorJudgements
CATEGORY=Class|Inquisitor.MOD																																																																																										BONUS:VAR|Inquisitor_CF_MonsterLore|1|TYPE=Boolean|PREABILITY:1,CATEGORY=Archetype,TYPE.InquisitorMonsterLore
CATEGORY=Class|Inquisitor.MOD																																																																																										BONUS:VAR|Inquisitor_CF_SternGaze|1|TYPE=Boolean|PREABILITY:1,CATEGORY=Archetype,TYPE.InquisitorSternGaze
CATEGORY=Class|Inquisitor.MOD																																																																																										BONUS:VAR|Inquisitor_CF_CunningInitiative|1|TYPE=Boolean|PREABILITY:1,CATEGORY=Archetype,TYPE.InquisitorCunningInitiative
CATEGORY=Class|Inquisitor.MOD																																																																																										BONUS:VAR|Inquisitor_CF_DetectAlignment|1|TYPE=Boolean|PREABILITY:1,CATEGORY=Archetype,TYPE.InquisitorDetectAlignment
CATEGORY=Class|Inquisitor.MOD																																																																																										BONUS:VAR|Inquisitor_CF_Track|1|TYPE=Boolean|PREABILITY:1,CATEGORY=Archetype,TYPE.InquisitorTrack
CATEGORY=Class|Inquisitor.MOD																																																																																										BONUS:VAR|Inquisitor_CF_SoloTactics|1|TYPE=Boolean|PREABILITY:1,CATEGORY=Archetype,TYPE.InquisitorSoloTactics
CATEGORY=Class|Inquisitor.MOD																																																																																										BONUS:VAR|Inquisitor_CF_TeamworkFeat|1|TYPE=Boolean|PREABILITY:1,CATEGORY=Archetype,TYPE.InquisitorTeamworkFeat
CATEGORY=Class|Inquisitor.MOD																																																																																										BONUS:VAR|Inquisitor_CF_TeamworkFeat6|1|TYPE=Boolean|PREABILITY:1,CATEGORY=Archetype,TYPE.InquisitorTeamworkFeat6
CATEGORY=Class|Inquisitor.MOD																																																																																										BONUS:VAR|Inquisitor_CF_Bane|1|TYPE=Boolean|PREABILITY:1,CATEGORY=Archetype,TYPE.InquisitorBane
CATEGORY=Class|Inquisitor.MOD																																																																																										BONUS:VAR|Inquisitor_CF_DiscernLies|1|TYPE=Boolean|PREABILITY:1,CATEGORY=Archetype,TYPE.InquisitorDiscernLies
CATEGORY=Class|Inquisitor.MOD																																																																																										BONUS:VAR|Inquisitor_CF_SecondJudgment|1|TYPE=Boolean|PREABILITY:1,CATEGORY=Archetype,TYPE.InquisitorSecondJudgment
CATEGORY=Class|Inquisitor.MOD																																																																																										BONUS:VAR|Inquisitor_CF_Stalwart|1|TYPE=Boolean|PREABILITY:1,CATEGORY=Archetype,TYPE.InquisitorStalwart
CATEGORY=Class|Inquisitor.MOD																																																																																										BONUS:VAR|Inquisitor_CF_GreaterBane|1|TYPE=Boolean|PREABILITY:1,CATEGORY=Archetype,TYPE.InquisitorGreaterBane
CATEGORY=Class|Inquisitor.MOD																																																																																										BONUS:VAR|Inquisitor_CF_ExploitWeakness|1|TYPE=Boolean|PREABILITY:1,CATEGORY=Archetype,TYPE.InquisitorExploitWeakness
CATEGORY=Class|Inquisitor.MOD																																																																																										BONUS:VAR|Inquisitor_CF_ThirdJudgment|1|TYPE=Boolean|PREABILITY:1,CATEGORY=Archetype,TYPE.InquisitorThirdJudgment
CATEGORY=Class|Inquisitor.MOD																																																																																										BONUS:VAR|Inquisitor_CF_Slayer|1|TYPE=Boolean|PREABILITY:1,CATEGORY=Archetype,TYPE.InquisitorSlayer
CATEGORY=Class|Inquisitor.MOD																																																																																										BONUS:VAR|Inquisitor_CF_TrueJudgment|1|TYPE=Boolean|PREABILITY:1,CATEGORY=Archetype,TYPE.InquisitorTrueJudgment

# Oracle
CATEGORY=Class|Oracle.MOD																																	ABILITY:Internal|AUTOMATIC|TYPE=ArmorProfMedium|TYPE=ShieldProf|TYPE=WeaponProfSimple
CATEGORY=Class|Oracle.MOD																																																																																			BONUS:ABILITYPOOL|Oracle Spell Choice|1
CATEGORY=Class|Oracle.MOD		DEFINE:Oracle_CF_OraclesCurse|0
CATEGORY=Class|Oracle.MOD		DEFINE:Oracle_CF_OraclesMystery|0
CATEGORY=Class|Oracle.MOD		DEFINE:Oracle_CF_Revelation1|0
CATEGORY=Class|Oracle.MOD		DEFINE:Oracle_CF_Revelation3|0
CATEGORY=Class|Oracle.MOD		DEFINE:Oracle_CF_Revelation7|0
CATEGORY=Class|Oracle.MOD		DEFINE:Oracle_CF_Revelation11|0
CATEGORY=Class|Oracle.MOD		DEFINE:Oracle_CF_Revelation15|0
CATEGORY=Class|Oracle.MOD		DEFINE:Oracle_CF_Revelation20|0
CATEGORY=Class|Oracle.MOD		DEFINE:Oracle_CF_MysterySpell2|0
CATEGORY=Class|Oracle.MOD		DEFINE:Oracle_CF_MysterySpell4|0
CATEGORY=Class|Oracle.MOD		DEFINE:Oracle_CF_MysterySpell6|0
CATEGORY=Class|Oracle.MOD		DEFINE:Oracle_CF_MysterySpell8|0
CATEGORY=Class|Oracle.MOD		DEFINE:Oracle_CF_MysterySpell10|0
CATEGORY=Class|Oracle.MOD		DEFINE:Oracle_CF_MysterySpell12|0
CATEGORY=Class|Oracle.MOD		DEFINE:Oracle_CF_MysterySpell14|0
CATEGORY=Class|Oracle.MOD		DEFINE:Oracle_CF_MysterySpell16|0
CATEGORY=Class|Oracle.MOD		DEFINE:Oracle_CF_MysterySpell18|0
CATEGORY=Class|Oracle.MOD		DEFINE:Oracle_CF_FinalRevelation|0
CATEGORY=Class|Oracle.MOD		DEFINE:Oracle_CF_MysterySkills|0

CATEGORY=Class|Oracle.MOD																																																																																										BONUS:VAR|Oracle_CF_Revelation1|1|TYPE=Boolean|PREFACT:1,ABILITIES,Oracle_CF_Revelation1=True
CATEGORY=Class|Oracle.MOD																																																																																										BONUS:VAR|Oracle_CF_Revelation3|1|TYPE=Boolean|PREFACT:1,ABILITIES,Oracle_CF_Revelation3=True
CATEGORY=Class|Oracle.MOD																																																																																										BONUS:VAR|Oracle_CF_Revelation7|1|TYPE=Boolean|PREFACT:1,ABILITIES,Oracle_CF_Revelation7=True
CATEGORY=Class|Oracle.MOD																																																																																										BONUS:VAR|Oracle_CF_Revelation11|1|TYPE=Boolean|PREFACT:1,ABILITIES,Oracle_CF_Revelation11=True
CATEGORY=Class|Oracle.MOD																																																																																										BONUS:VAR|Oracle_CF_Revelation15|1|TYPE=Boolean|PREFACT:1,ABILITIES,Oracle_CF_Revelation15=True
CATEGORY=Class|Oracle.MOD																																																																																										BONUS:VAR|Oracle_CF_Revelation20|1|TYPE=Boolean|PREFACT:1,ABILITIES,Oracle_CF_Revelation20=True
CATEGORY=Class|Oracle.MOD																																																																																										BONUS:VAR|Oracle_CF_MysterySpell2|1|TYPE=Boolean|PREFACT:1,ABILITIES,Oracle_CF_MysterySpell2=True
CATEGORY=Class|Oracle.MOD																																																																																										BONUS:VAR|Oracle_CF_MysterySpell4|1|TYPE=Boolean|PREFACT:1,ABILITIES,Oracle_CF_MysterySpell4=True
CATEGORY=Class|Oracle.MOD																																																																																										BONUS:VAR|Oracle_CF_MysterySpell6|1|TYPE=Boolean|PREFACT:1,ABILITIES,Oracle_CF_MysterySpell6=True
CATEGORY=Class|Oracle.MOD																																																																																										BONUS:VAR|Oracle_CF_MysterySpell8|1|TYPE=Boolean|PREFACT:1,ABILITIES,Oracle_CF_MysterySpell8=True
CATEGORY=Class|Oracle.MOD																																																																																										BONUS:VAR|Oracle_CF_MysterySpell10|1|TYPE=Boolean|PREFACT:1,ABILITIES,Oracle_CF_MysterySpell10=True
CATEGORY=Class|Oracle.MOD																																																																																										BONUS:VAR|Oracle_CF_MysterySpell12|1|TYPE=Boolean|PREFACT:1,ABILITIES,Oracle_CF_MysterySpell12=True
CATEGORY=Class|Oracle.MOD																																																																																										BONUS:VAR|Oracle_CF_MysterySpell14|1|TYPE=Boolean|PREFACT:1,ABILITIES,Oracle_CF_MysterySpell14=True
CATEGORY=Class|Oracle.MOD																																																																																										BONUS:VAR|Oracle_CF_MysterySpell16|1|TYPE=Boolean|PREFACT:1,ABILITIES,Oracle_CF_MysterySpell16=True
CATEGORY=Class|Oracle.MOD																																																																																										BONUS:VAR|Oracle_CF_MysterySpell18|1|TYPE=Boolean|PREFACT:1,ABILITIES,Oracle_CF_MysterySpell18=True
CATEGORY=Class|Oracle.MOD																																																																																										BONUS:VAR|Oracle_CF_FinalRevelation|1|TYPE=Boolean|PREFACT:1,ABILITIES,Oracle_CF_FinalRevelation=True
CATEGORY=Class|Oracle.MOD																																																																																										BONUS:VAR|Oracle_CF_MysterySkills|1|TYPE=Boolean|PREFACT:1,ABILITIES,Oracle_CF_MysterySkills=True

CATEGORY=Class|Oracle.MOD																																																																																										BONUS:VAR|Oracle_CF_OraclesCurse|1|TYPE=Boolean|PREFACT:1,ABILITIES,Oracle_CF_OraclesCurse=True
CATEGORY=Class|Oracle.MOD																																																																																										BONUS:VAR|Oracle_CF_OraclesMystery|1|TYPE=Boolean|PREFACT:1,ABILITIES,Oracle_CF_OraclesMystery=True

CATEGORY=Class|Oracle.MOD																																																																																										BONUS:VAR|Oracle_CF_OraclesCurse|1|TYPE=Boolean|PREABILITY:1,CATEGORY=Archetype,TYPE.OracleOraclesCurse
CATEGORY=Class|Oracle.MOD																																																																																										BONUS:VAR|Oracle_CF_OraclesMystery|1|TYPE=Boolean|PREABILITY:1,CATEGORY=Archetype,TYPE.OracleOraclesMystery


# Summoner
CATEGORY=Class|Summoner.MOD		DEFINE:Summoner_CF_ArmorProficiencies|0
CATEGORY=Class|Summoner.MOD		DEFINE:Summoner_CF_SimpleWeapons|0
CATEGORY=Class|Summoner.MOD		DEFINE:Summoner_CF_SummonMonsterSpells|0
CATEGORY=Class|Summoner.MOD		DEFINE:Summoner_CF_Eidolon|0
CATEGORY=Class|Summoner.MOD		DEFINE:Summoner_CF_LifeLink|0
CATEGORY=Class|Summoner.MOD		DEFINE:Summoner_CF_SummonMonster|0
CATEGORY=Class|Summoner.MOD		DEFINE:Summoner_CF_BondSenses|0
CATEGORY=Class|Summoner.MOD		DEFINE:Summoner_CF_ShieldAlly|0
CATEGORY=Class|Summoner.MOD		DEFINE:Summoner_CF_MakersCall|0
CATEGORY=Class|Summoner.MOD		DEFINE:Summoner_CF_Transposition|0
CATEGORY=Class|Summoner.MOD		DEFINE:Summoner_CF_GreaterShieldAlly|0
CATEGORY=Class|Summoner.MOD		DEFINE:Summoner_CF_LifeBond|0
CATEGORY=Class|Summoner.MOD		DEFINE:Summoner_CF_MergeForms|0
CATEGORY=Class|Summoner.MOD		DEFINE:Summoner_CF_SummonMonster|0
CATEGORY=Class|Summoner.MOD		DEFINE:Summoner_CF_ClassSkills|0


CATEGORY=Class|Summoner.MOD		DEFINE:Summoner_CF_Aspect|0
CATEGORY=Class|Summoner.MOD		DEFINE:Summoner_CF_GreaterAspect|0
CATEGORY=Class|Summoner.MOD		DEFINE:Summoner_CF_ShareSpells|0
CATEGORY=Class|Summoner.MOD		DEFINE:Summoner_CF_TwinEidolon|0

CATEGORY=Class|Summoner.MOD																																																																																										BONUS:VAR|Summoner_CF_ArmorProficiencies|1|TYPE=Boolean|PREFACT:1,ABILITIES,Summoner_CF_ArmorProficiencies=True
CATEGORY=Class|Summoner.MOD																																																																																										BONUS:VAR|Summoner_CF_SimpleWeapons|1|TYPE=Boolean|PREFACT:1,ABILITIES,Summoner_CF_SimpleWeapons=True
CATEGORY=Class|Summoner.MOD																																																																																										BONUS:VAR|Summoner_CF_SummonMonsterSpells|1|TYPE=Boolean|PREFACT:1,ABILITIES,Summoner_CF_SummonMonsterSpells=True
CATEGORY=Class|Summoner.MOD																																																																																										BONUS:VAR|Summoner_CF_Eidolon|1|TYPE=Boolean|PREFACT:1,ABILITIES,Summoner_CF_Eidolon=True
CATEGORY=Class|Summoner.MOD																																																																																										BONUS:VAR|Summoner_CF_LifeLink|1|TYPE=Boolean|PREFACT:1,ABILITIES,Summoner_CF_LifeLink=True
CATEGORY=Class|Summoner.MOD																																																																																										BONUS:VAR|Summoner_CF_SummonMonster|1|TYPE=Boolean|PREFACT:1,ABILITIES,Summoner_CF_SummonMonster=True
CATEGORY=Class|Summoner.MOD																																																																																										BONUS:VAR|Summoner_CF_BondSenses|1|TYPE=Boolean|PREFACT:1,ABILITIES,Summoner_CF_BondSenses=True
CATEGORY=Class|Summoner.MOD																																																																																										BONUS:VAR|Summoner_CF_ShieldAlly|1|TYPE=Boolean|PREFACT:1,ABILITIES,Summoner_CF_ShieldAlly=True
CATEGORY=Class|Summoner.MOD																																																																																										BONUS:VAR|Summoner_CF_MakersCall|1|TYPE=Boolean|PREFACT:1,ABILITIES,Summoner_CF_MakersCall=True
CATEGORY=Class|Summoner.MOD																																																																																										BONUS:VAR|Summoner_CF_Transposition|1|TYPE=Boolean|PREFACT:1,ABILITIES,Summoner_CF_Transposition=True
CATEGORY=Class|Summoner.MOD																																																																																										BONUS:VAR|Summoner_CF_GreaterShieldAlly|1|TYPE=Boolean|PREFACT:1,ABILITIES,Summoner_CF_GreaterShieldAlly=True
CATEGORY=Class|Summoner.MOD																																																																																										BONUS:VAR|Summoner_CF_LifeBond|1|TYPE=Boolean|PREFACT:1,ABILITIES,Summoner_CF_LifeBond=True
CATEGORY=Class|Summoner.MOD																																																																																										BONUS:VAR|Summoner_CF_MergeForms|1|TYPE=Boolean|PREFACT:1,ABILITIES,Summoner_CF_MergeForms=True
CATEGORY=Class|Summoner.MOD																																																																																										BONUS:VAR|Summoner_CF_GreaterAspect|1|TYPE=Boolean|PREFACT:1,ABILITIES,Summoner_CF_GreaterAspect=True
CATEGORY=Class|Summoner.MOD																																																																																										BONUS:VAR|Summoner_CF_Aspect|1|TYPE=Boolean|PREFACT:1,ABILITIES,Summoner_CF_Aspect=True
CATEGORY=Class|Summoner.MOD																																																																																										BONUS:VAR|Summoner_CF_ShareSpells|1|TYPE=Boolean|PREFACT:1,ABILITIES,Summoner_CF_ShareSpells=True
CATEGORY=Class|Summoner.MOD																																																																																										BONUS:VAR|Summoner_CF_TwinEidolon|1|TYPE=Boolean|PREFACT:1,ABILITIES,Summoner_CF_TwinEidolon=True
CATEGORY=Class|Summoner.MOD																																																																																										BONUS:VAR|Summoner_CF_ClassSkills|1|TYPE=Boolean|PREFACT:1,ABILITIES,Summoner_CF_ClassSkills=True


CATEGORY=Class|Summoner.MOD																																																																																										BONUS:VAR|Summoner_CF_ArmorProficiencies|1|TYPE=Boolean|PREABILITY:1,CATEGORY=Archetype,TYPE.SummonerArmorProficiencies
CATEGORY=Class|Summoner.MOD																																																																																										BONUS:VAR|Summoner_CF_SimpleWeapons|1|TYPE=Boolean|PREABILITY:1,CATEGORY=Archetype,TYPE.SummonerSimpleWeapons
CATEGORY=Class|Summoner.MOD																																																																																										BONUS:VAR|Summoner_CF_SummonMonsterSpells|1|TYPE=Boolean|PREABILITY:1,CATEGORY=Archetype,TYPE.SummonerSummonMonsterSpells
CATEGORY=Class|Summoner.MOD																																																																																										BONUS:VAR|Summoner_CF_Eidolon|1|TYPE=Boolean|PREABILITY:1,CATEGORY=Archetype,TYPE.SummonerEidolon
CATEGORY=Class|Summoner.MOD																																																																																										BONUS:VAR|Summoner_CF_LifeLink|1|TYPE=Boolean|PREABILITY:1,CATEGORY=Archetype,TYPE.SummonerLifeLink
CATEGORY=Class|Summoner.MOD																																																																																										BONUS:VAR|Summoner_CF_SummonMonster|1|TYPE=Boolean|PREABILITY:1,CATEGORY=Archetype,TYPE.SummonerSummonMonster
CATEGORY=Class|Summoner.MOD																																																																																										BONUS:VAR|Summoner_CF_BondSenses|1|TYPE=Boolean|PREABILITY:1,CATEGORY=Archetype,TYPE.SummonerBondSenses
CATEGORY=Class|Summoner.MOD																																																																																										BONUS:VAR|Summoner_CF_ShieldAlly|1|TYPE=Boolean|PREABILITY:1,CATEGORY=Archetype,TYPE.SummonerShieldAlly
CATEGORY=Class|Summoner.MOD																																																																																										BONUS:VAR|Summoner_CF_MakersCall|1|TYPE=Boolean|PREABILITY:1,CATEGORY=Archetype,TYPE.SummonerMakersCall
CATEGORY=Class|Summoner.MOD																																																																																										BONUS:VAR|Summoner_CF_Transposition|1|TYPE=Boolean|PREABILITY:1,CATEGORY=Archetype,TYPE.SummonerTransposition
CATEGORY=Class|Summoner.MOD																																																																																										BONUS:VAR|Summoner_CF_GreaterShieldAlly|1|TYPE=Boolean|PREABILITY:1,CATEGORY=Archetype,TYPE.SummonerGreaterShieldAlly
CATEGORY=Class|Summoner.MOD																																																																																										BONUS:VAR|Summoner_CF_LifeBond|1|TYPE=Boolean|PREABILITY:1,CATEGORY=Archetype,TYPE.SummonerLifeBond
CATEGORY=Class|Summoner.MOD																																																																																										BONUS:VAR|Summoner_CF_MergeForms|1|TYPE=Boolean|PREABILITY:1,CATEGORY=Archetype,TYPE.SummonerMergeForms

CATEGORY=Class|Summoner.MOD																																																																																										BONUS:VAR|Summoner_CF_GreaterAspect|1|TYPE=Boolean|PREABILITY:1,CATEGORY=Archetype,TYPE.SummonerGreaterAspect
CATEGORY=Class|Summoner.MOD																																																																																										BONUS:VAR|Summoner_CF_Aspect|1|TYPE=Boolean|PREABILITY:1,CATEGORY=Archetype,TYPE.SummonerAspect
CATEGORY=Class|Summoner.MOD																																																																																										BONUS:VAR|Summoner_CF_ShareSpells|1|TYPE=Boolean|PREABILITY:1,CATEGORY=Archetype,TYPE.SummonerShareSpells
CATEGORY=Class|Summoner.MOD																																																																																										BONUS:VAR|Summoner_CF_TwinEidolon|1|TYPE=Boolean|PREABILITY:1,CATEGORY=Archetype,TYPE.SummonerTwinEidolon




# Witch
CATEGORY=Class|Witch.MOD																																	ABILITY:Internal|AUTOMATIC|Witch ~ Class Skills|PREVAREQ:Witch_CF_ClassSkills,0

CATEGORY=Class|Witch.MOD																																	ABILITY:Special Ability|AUTOMATIC|Witch Weapon Proficiencies	ABILITY:Internal|AUTOMATIC|TYPE=WeaponProfAuto
CATEGORY=Class|Witch.MOD		DEFINE:SpellMasteryQualify|0																																																																																				BONUS:VAR|SpellMasteryQualify|1

CATEGORY=Class|Witch.MOD		DEFINE:Witch_CF_ClassSkills|0
CATEGORY=Class|Witch.MOD		DEFINE:Witch_CF_Familiar|0
CATEGORY=Class|Witch.MOD		DEFINE:Witch_CF_Cantrips|0
CATEGORY=Class|Witch.MOD		DEFINE:Witch_CF_Hex|0
CATEGORY=Class|Witch.MOD		DEFINE:Witch_CF_FamiliarTouchSpells|0
CATEGORY=Class|Witch.MOD		DEFINE:Witch_CF_PatronSpell|0
CATEGORY=Class|Witch.MOD		DEFINE:Witch_CF_Hex1|0
CATEGORY=Class|Witch.MOD		DEFINE:Witch_CF_Hex2|0
CATEGORY=Class|Witch.MOD		DEFINE:Witch_CF_Hex4|0
CATEGORY=Class|Witch.MOD		DEFINE:Witch_CF_Hex6|0
CATEGORY=Class|Witch.MOD		DEFINE:Witch_CF_Hex8|0
CATEGORY=Class|Witch.MOD		DEFINE:Witch_CF_Hex10|0
CATEGORY=Class|Witch.MOD		DEFINE:Witch_CF_Hex12|0
CATEGORY=Class|Witch.MOD		DEFINE:Witch_CF_Hex14|0
CATEGORY=Class|Witch.MOD		DEFINE:Witch_CF_Hex16|0
CATEGORY=Class|Witch.MOD		DEFINE:Witch_CF_Hex18|0
CATEGORY=Class|Witch.MOD		DEFINE:Witch_CF_Hex20|0

