# CVS $Revision$ $Author$ -- Fri Oct 19 20:16:09 2012 -- reformated by prettylst.pl v1.39 (build 15052)
SOURCELONG:The Game Mechanics,Inc. - Modern Player's Companion (Print)	SOURCESHORT:MPC	SOURCEWEB:http://www.thegamemechanics.com/	SOURCEDATE:2003-01
# Original Entry by: Frank Kliewe


###Block: Categories for Logical Talent -
# Feat Name					Type				Visible	Required Skill							Special ABility					Bonus to skill												Source Page
Category[Arcane lore]			TYPE:LogicalChoice	VISIBLE:NO	PRESKILL:1,Knowledge (Arcane Lore)=4			SAB:Logical (Arcane Lore)			BONUS:SKILL|Knowledge (Theology and Philosophy)|var("CL=Smart")/2|TYPE=Synergy	SOURCEPAGE:p.6
Category[Art]				TYPE:LogicalChoice	VISIBLE:NO	PRESKILL:1,Knowledge (Art)=4					SAB:Logical (Art)					BONUS:SKILL|Craft (Visual Art)|var("CL=Smart")/2|TYPE=Synergy				SOURCEPAGE:p.6
Category[Behavioral sciences]		TYPE:LogicalChoice	VISIBLE:NO	PRESKILL:1,Knowledge (Behavioral Sciences)=4		SAB:Logical (Behavioral Sciences)		BONUS:SKILL|Sense Motive|var("CL=Smart")/2|TYPE=Synergy					SOURCEPAGE:p.6
Category[Business]			TYPE:LogicalChoice	VISIBLE:NO	PRESKILL:1,Knowledge (Business)=4				SAB:Logical (Business)				BONUS:SKILL|Forgery|var("CL=Smart")/2|TYPE=Synergy						SOURCEPAGE:p.6
Category[Civics]				TYPE:LogicalChoice	VISIBLE:NO	PRESKILL:1,Knowledge (Civics)=4				SAB:Logical (Civics)				BONUS:SKILL|Diplomacy|var("CL=Smart")/2|TYPE=Synergy						SOURCEPAGE:p.6
Category[Current events]		TYPE:LogicalChoice	VISIBLE:NO	PRESKILL:1,Knowledge (Current Events)=4			SAB:Logical (Current Events)			BONUS:SKILL|Gather Information|var("CL=Smart")/2|TYPE=Synergy				SOURCEPAGE:p.6
Category[Earth and life sciences]	TYPE:LogicalChoice	VISIBLE:NO	PRESKILL:1,Knowledge (Earth and Life Sciences)=4	SAB:Logical (Earth and Life Sciences)	BONUS:SKILL|Treat Injury|var("CL=Smart")/2|TYPE=Synergy					SOURCEPAGE:p.6
Category[History]				TYPE:LogicalChoice	VISIBLE:NO	PRESKILL:1,Knowledge (History)=4				SAB:Logical (History)				BONUS:SKILL|Research|var("CL=Smart")/2|TYPE=Synergy						SOURCEPAGE:p.6
Category[Physical sciences]		TYPE:LogicalChoice	VISIBLE:NO	PRESKILL:1,Knowledge (Physical Sciences)=4		SAB:Logical (Physical Sciences)		BONUS:SKILL|Craft (Chemical)|var("CL=Smart")/2|TYPE=Synergy					SOURCEPAGE:p.6
Category[Popular culture]		TYPE:LogicalChoice	VISIBLE:NO	PRESKILL:1,Knowledge (Popular Culture)=4			SAB:Logical (Popular Culture)			BONUS:SKILL|Knowledge (Streetwise)|var("CL=Smart")/2|TYPE=Synergy				SOURCEPAGE:p.6
Category[Streetwise]			TYPE:LogicalChoice	VISIBLE:NO	PRESKILL:1,Knowledge (Streetwise)=4				SAB:Logical (Streetwise)			BONUS:SKILL|Intimidate|var("CL=Smart")/2|TYPE=Synergy						SOURCEPAGE:p.6
Category[Tactics]				TYPE:LogicalChoice	VISIBLE:NO	PRESKILL:1,Knowledge (Tactics)=4				SAB:Logical (Tactics)				BONUS:SKILL|Investigate|var("CL=Smart")/2|TYPE=Synergy					SOURCEPAGE:p.6
Category[Technology]			TYPE:LogicalChoice	VISIBLE:NO	PRESKILL:1,Knowledge (Technology)=4				SAB:Logical (Technology)			BONUS:SKILL|Craft (Electronic)|var("CL=Smart")/2|TYPE=Synergy				SOURCEPAGE:p.6
Category[Theology and philosophy]	TYPE:LogicalChoice	VISIBLE:NO	PRESKILL:1,Knowledge (Theology and Philosophy)=4	SAB:Logical (Theology and Philosophy)	BONUS:SKILL|Knowledge (Arcane Lore)|var("CL=Smart")/2|TYPE=Synergy			SOURCEPAGE:p.6

###Block: Categories for Talk a Good Game Talent
# Feat Name					Type					Visible	Required Feat						Special ABility						Source Page
Category [Arcane lore]			TYPE:TalkAGoodGameChoice	VISIBLE:NO	PREFEAT:1,Category[Arcane lore]			SAB:Talk a Good Game (Arcane Lore)			SOURCEPAGE:p.6
Category [Art]				TYPE:TalkAGoodGameChoice	VISIBLE:NO	PREFEAT:1,Category[Art]					SAB:Talk a Good Game (Art)				SOURCEPAGE:p.6
Category [Behavioral sciences]	TYPE:TalkAGoodGameChoice	VISIBLE:NO	PREFEAT:1,Category[Behavioral sciences]		SAB:Talk a Good Game (Behavioral Sciences)	SOURCEPAGE:p.6
Category [Business]			TYPE:TalkAGoodGameChoice	VISIBLE:NO	PREFEAT:1,Category[Business]				SAB:Talk a Good Game (Business)			SOURCEPAGE:p.6
Category [Civics]				TYPE:TalkAGoodGameChoice	VISIBLE:NO	PREFEAT:1,Category[Civics]				SAB:Talk a Good Game (Civics)				SOURCEPAGE:p.6
Category [Current events]		TYPE:TalkAGoodGameChoice	VISIBLE:NO	PREFEAT:1,Category[Current events]			SAB:Talk a Good Game (Current Events)		SOURCEPAGE:p.6
Category [Earth and life sciences]	TYPE:TalkAGoodGameChoice	VISIBLE:NO	PREFEAT:1,Category[Earth and life sciences]	SAB:Talk a Good Game (Earth and Life Sciences)	SOURCEPAGE:p.6
Category [History]			TYPE:TalkAGoodGameChoice	VISIBLE:NO	PREFEAT:1,Category[History]				SAB:Talk a Good Game (History)			SOURCEPAGE:p.6
Category [Physical sciences]		TYPE:TalkAGoodGameChoice	VISIBLE:NO	PREFEAT:1,Category[Physical sciences]		SAB:Talk a Good Game (Physical Sciences)		SOURCEPAGE:p.6
Category [Popular culture]		TYPE:TalkAGoodGameChoice	VISIBLE:NO	PREFEAT:1,Category[Popular culture]			SAB:Talk a Good Game (Popular Culture)		SOURCEPAGE:p.6
Category [Streetwise]			TYPE:TalkAGoodGameChoice	VISIBLE:NO	PREFEAT:1,Category[Streetwise]			SAB:Talk a Good Game (Streetwise)			SOURCEPAGE:p.6
Category [Tactics]			TYPE:TalkAGoodGameChoice	VISIBLE:NO	PREFEAT:1,Category[Tactics]				SAB:Talk a Good Game (Tactics)			SOURCEPAGE:p.6
Category [Technology]			TYPE:TalkAGoodGameChoice	VISIBLE:NO	PREFEAT:1,Category[Technology]			SAB:Talk a Good Game (Technology)			SOURCEPAGE:p.6
Category [Theology and philosophy]	TYPE:TalkAGoodGameChoice	VISIBLE:NO	PREFEAT:1,Category[Theology and philosophy]	SAB:Talk a Good Game (Theology and Philosophy)	SOURCEPAGE:p.6


###Block: Advanced Class Abilities
# Feat Name					Type								Visible	Required Ability						Restricted Ability					Prohibited Feat			Special ABility						Define				Stackable?	Multiple?	Choose																																Ability						Add 					Bonus Number of Feats	Misc bonus		Bonus to skill				Stat bonus			Modify VAR											Weapon prof. bonus												Source Page
Class Ability Magic Defense		TYPE:ArcaneScholarAbility.DarkSageAbility		VISIBLE:NO																	!PREFEAT:1,Magic Defense	SAB:Magic Defense																																																																BONUS:MISC|SR|5																																						SOURCEPAGE:p.21+p44
Master of Incantations			TYPE:ArcaneScholarAbility.DarkSageAbility		VISIBLE:NO																						SAB:Master of Incantations (+%)|Mstr_of_Incnttn	DEFINE:Mstr_of_Incnttn|0																																																																			BONUS:VAR|Mstr_of_Incnttn|var("CL=Arcane Scholar")+var("CL=Dark Sage")																SOURCEPAGE:p.20+p.44
Sharp Eye					TYPE:BountyHunterAbility.CriminologistAbility	VISIBLE:NO																						SAB:Sharp Eye (%CHOICE)										STACK:NO	MULT:YES	CHOOSE:NUMCHOICES=3|SKILL|Investigate|Knowledge (Physical Sciences)|Knowledge (Technology)|Research|Search|Sense Motive|Spot																																BONUS:SKILL|LIST|2|TYPE=Competence																																SOURCEPAGE:p.22
Dead Shot Weapon Focus			TYPE:DeadShotAbility					VISIBLE:NO																						SAB:Dead Shot Weapon Focus (%CHOICE)							STACK:NO	MULT:YES	CHOOSE:WEAPONPROFICIENCY|AKM/AK-47|Barrett Light Fifty|Beretta M3P|Browning BPS|HK G3|HK MP5|HK MP5K|HK PSG1|M16A2|M4 Carbine|Mossberg|Remington 700|Sawed-Off Shotgun|Steyr AUG|Uzi|Winchester 94																																										BONUS:WEAPONPROF=%LIST|TOHIT|1										SOURCEPAGE:p.27
Staggering Shot				TYPE:DeadShotAbility					VISIBLE:NO																						SAB:Staggering Shot (%CHOICE)									STACK:NO	MULT:YES	CHOOSE:WEAPONPROFICIENCY|FEAT=Dead Shot Weapon Focus																																																																																	SOURCEPAGE:p.27
Dead Shot Greater Weapon Focus	TYPE:DeadShotAbility					VISIBLE:NO																						SAB:Dead Shot Greater Weapon Focus (%CHOICE)						STACK:NO	MULT:YES	CHOOSE:WEAPONPROFICIENCY|FEAT=Staggering Shot																																																																			BONUS:WEAPONPROF=%LIST|TOHIT|1										SOURCEPAGE:p.27
Unarmed Weapon Finesse			TYPE:GentleWarriorAbility				VISIBLE:NO																						SAB:Unarmed Weapon Finesse																																																																																							BONUS:WEAPONPROF=Unarmed Strike|TOHIT|(max(DEX,STR)+SHIELDACCHECK)-STR|TYPE=NotRanged	SOURCEPAGE:p.32
Uncanny Dodge X1				TYPE:GentleWarriorAbility				VISIBLE:NO									!PREABILITY:1,CATEGORY=Talent,Uncanny Dodge I																																																								ABILITY:Talent|AUTOMATIC|Uncanny Dodge I																																																		SOURCEPAGE:p.32
Uncanny Dodge X2				TYPE:GentleWarriorAbility				VISIBLE:NO	PREABILITY:1,CATEGORY=Talent,Uncanny Dodge I																																																																ABILITY:Talent|AUTOMATIC|Uncanny Dodge II																																																		SOURCEPAGE:p.32
Hacker Abilities				TYPE:HackerAbility					VISIBLE:NO																						SAB:Hacker Abilities (%CHOICE)								STACK:NO	MULT:YES	CHOOSE:NUMCHOICES=2|STRING|Careful Progress|Electronic Empathy|False Trail|Install Backdoor|Instant Upgrade|Overclock|Passfirewall|Personal Database																																																																	SOURCEPAGE:p.34
Naturalist					TYPE:SurvivalistAbility					VISIBLE:NO																						SAB:Naturalist (%CHOICE)									STACK:YES	MULT:YES	CHOOSE:NUMCHOICES=1|STRING|Arctic|Deciduous Forest|Desert|Jungle|Mountain (high altitude)|Mountain (low altitude)|Plains (temperate grasslands)|Rainforest|Savanna|Sea Coast|Swamp|Volcanic Plain																																																									SOURCEPAGE:p.40
Advanced Techniques			TYPE:MartialArtsMasterAbility				VISIBLE:NO																						SAB:Advanced Techniques (%CHOICE)								STACK:NO	MULT:YES	CHOOSE:NUMCHOICES=1|STRING|Crane Kick|Hands Without Shadow|Improvised Weapon Proficiency|Mat Techniques|Three Conflicts Stance																																																																				SOURCEPAGE:p.46
Trigger Power				TYPE:MentalistAbility					VISIBLE:NO																						SAB:Trigger Power (%CHOICE)									STACK:NO	MULT:YES	CHOOSE:SPELLS|SPELLTYPE=Psionic[KNOWN=YES]																																																																																		SOURCEPAGE:p.50

#Cross Training Sub-Entries
Raise Abilities				TYPE:X-Training						VISIBLE:NO																						SAB:Cross Training (+1 to %CHOICE)								STACK:NO	MULT:YES	CHOOSE:NUMCHOICES=2|PCSTAT|ALL																																																					BONUS:STAT|%LIST|1																												SOURCEPAGE:p.55
Lower Ability				TYPE:X-Training						VISIBLE:NO																						SAB:Cross Training (-2 to %CHOICE)								STACK:NO	MULT:YES	CHOOSE:NUMCHOICES=1|PCSTAT|ALL																																								BONUS:FEAT|POOL|1											BONUS:STAT|%LIST|-2																												SOURCEPAGE:p.55

#Multilingual Choices
Spoken Language				TYPE:Multilingual						VISIBLE:NO																																			STACK:YES	MULT:YES	CHOOSE:NOCHOICE																																						ADD:LANGUAGE|TYPE=Spoken																																													SOURCEPAGE:p.58
Written Language				TYPE:Multilingual						VISIBLE:NO																																			STACK:YES	MULT:YES	CHOOSE:NOCHOICE																																						ADD:LANGUAGE|TYPE=Written																																													SOURCEPAGE:P.58

###Block: Signature Skills Choices
# Feat Name									Type			Visible	Required Class				Add
One Trained Only Signature Skill (Shadowjack)			TYPE:SigSkill	VISIBLE:NO	PRECLASS:1,Shadowjack=1			ADD:FEAT|Craft (Electronic - Signature Skill),Craft (Mechanical - Signature Skill),Decipher Script(Signature Skill),Disable Device(Signature Skill),Knowledge (Arcane Lore - Signature Skill),Knowledge (History - Signature Skill),Knowledge (Technology - Signature Skill),Repair(Signature Skill)
Two Untrained Signature Skills (Speed Demon)			TYPE:SigSkill	VISIBLE:NO	PRECLASS:1,Speed Demon=1		ADD:FEAT|2|Balance(Signature Skill),Concentration(Signature Skill),Drive(Signature Skill),Listen(Signature Skill),Navigate(Signature Skill)
One Trained Only Signature Skill (Speed Demon)			TYPE:SigSkill	VISIBLE:NO	PRECLASS:1,Speed Demon=1		ADD:FEAT|Craft (Electronic - Signature Skill),Craft (Mechanical - Signature Skill),Disable Device(Signature Skill),Knowledge (Technology - Signature Skill),Pilot(Signature Skill),Repair(Signature Skill),Tumble(Signature Skill)
Two Untrained Signature Skills (Street Warrior)			TYPE:SigSkill	VISIBLE:NO	PRECLASS:1,Street Warrior=1		ADD:FEAT|2|Bluff(Signature Skill),Diplomacy(Signature Skill),Drive(Signature Skill),Gamble(Signature Skill),Gather Information(Signature Skill),Hide(Signature Skill),Intimidate(Signature Skill),Jump(Signature Skill),Move Silently(Signature Skill),Sense Motive(Signature Skill),Spot(Signature Skill),Survival(Signature Skill)
One Trained Only Signature Skill (Street Warrior)		TYPE:SigSkill	VISIBLE:NO	PRECLASS:1,Street Warrior=1		ADD:FEAT|Disable Device(Signature Skill),Investigate(Signature Skill),Knowledge (Tactics - Signature Skill)
Two Untrained Signature Skills (Swashbuckler)			TYPE:SigSkill	VISIBLE:NO	PRECLASS:1,Swashbuckler=1		ADD:FEAT|2|Balance(Signature Skill),Climb(Signature Skill),Escape Artist(Signature Skill),Hide(Signature Skill),Jump(Signature Skill),Listen(Signature Skill),Move Silently(Signature Skill),Navigate(Signature Skill),Swim(Signature Skill)
One Trained Only Signature Skill (Swashbuckler)			TYPE:SigSkill	VISIBLE:NO	PRECLASS:1,Swashbuckler=1		ADD:FEAT|Knowledge (History - Signature Skill),Pilot(Signature Skill),Sleight of Hand(Signature Skill),Tumble(Signature Skill)
Two Untrained Signature Skills (Techno Mage)			TYPE:SigSkill	VISIBLE:NO	PRECLASS:1,Techno Mage=1		ADD:FEAT|2|Computer Use(Signature Skill),Concentration(Signature Skill),Research(Signature Skill)
One Trained Only Signature Skill (Techno Mage)			TYPE:SigSkill	VISIBLE:NO	PRECLASS:1,Techno Mage=1		ADD:FEAT|Craft (Chemical - Signature Skill),Craft (Electronic - Signature Skill),Craft (Mechanical - Signature Skill),Craft (Pharmaceutical - Signature Skill),Decipher Script(Signature Skill),Demolitions(Signature Skill),Disable Device(Signature Skill),Investigate(Signature Skill),Knowledge (Arcane Lore - Signature Skill),Knowledge (Art - Signature Skill),Knowledge (History - Signature Skill),Knowledge (Technology - Signature Skill),Repair(Signature Skill),Spellcraft(Signature Skill)
Two Untrained Signature Skills (Thrasher)				TYPE:SigSkill	VISIBLE:NO	PRECLASS:1,Thrasher=1			ADD:FEAT|2|Balance(Signature Skill),Climb(Signature Skill),Concentration(Signature Skill),Drive(Signature Skill),Ride(Signature Skill),Spot(Signature Skill),Survival(Signature Skill),Swim(Signature Skill)
One Trained Only Signature Skill (Thrasher)			TYPE:SigSkill	VISIBLE:NO	PRECLASS:1,Thrasher=1			ADD:FEAT|Tumble(Signature Skill)
Two Untrained Signature Skills (Wildlord)				TYPE:SigSkill	VISIBLE:NO	PRECLASS:1,Wildlord=1			ADD:FEAT|2|Climb(Signature Skill),Concentration(Signature Skill),Diplomacy(Signature Skill),Drive(Signature Skill),Hide(Signature Skill),Move Silently(Signature Skill),Navigate(Signature Skill),Ride(Signature Skill),Spot(Signature Skill),Survival(Signature Skill),Swim(Signature Skill),Treat Injury(Signature Skill)
One Trained Only Signature Skill (Wildlord)			TYPE:SigSkill	VISIBLE:NO	PRECLASS:1,Wildlord=1			ADD:FEAT|Handle Animal(Signature Skill),Knowledge (Behavioral Sciences - Signature Skill),Knowledge (Earth and Life Sciences - Signature Skill),Knowledge (Physical Sciences - Signature Skill),Pilot(Signature Skill)
Two Untrained Signature Skills (Archmage)				TYPE:SigSkill	VISIBLE:NO	PRECLASS:1,Archmage=1			ADD:FEAT|2|Computer Use(Signature Skill),Concentration(Signature Skill),Research(Signature Skill)
One Trained Only Signature Skill (Archmage)			TYPE:SigSkill	VISIBLE:NO	PRECLASS:1,Archmage=1			ADD:FEAT|Craft (Chemical - Signature Skill),Craft (Electronic - Signature Skill),Craft (Mechanical - Signature Skill),Craft (Pharmaceutical - Signature Skill),Decipher Script(Signature Skill),Demolitions(Signature Skill),Disable Device(Signature Skill),Investigate(Signature Skill),Knowledge (Arcane Lore - Signature Skill),Knowledge (Art - Signature Skill),Knowledge (Behavioral Sciences - Signature Skill),Knowledge (Business - Signature Skill),Knowledge (Civics - Signature Skill),Knowledge (Earth and Life Sciences - Signature Skill),Knowledge (History - Signature Skill),Knowledge (Physical Sciences - Signature Skill),Knowledge (Technology - Signature Skill),Knowledge (Theology and Philosophy - Signature Skill),Repair(Signature Skill),Spellcraft(Signature Skill)
Two Untrained Signature Skills (Artificer)			TYPE:SigSkill	VISIBLE:NO	PRECLASS:1,Artificer=1			ADD:FEAT|2|Computer Use(Signature Skill),Concentration(Signature Skill),Craft (Structural - Signature Skill),Drive(Signature Skill),Forgery(Signature Skill),Research(Signature Skill),Search(Signature Skill)
One Trained Only Signature Skill (Artificer)			TYPE:SigSkill	VISIBLE:NO	PRECLASS:1,Artificer=1			ADD:FEAT|Craft (Chemical - Signature Skill),Craft (Electronic - Signature Skill),Craft (Mechanical - Signature Skill),Craft (Pharmaceutical - Signature Skill),Decipher Script(Signature Skill),Disable Device(Signature Skill),Knowledge (Arcane Lore - Signature Skill),Knowledge (Art - Signature Skill),Knowledge (Business - Signature Skill),Knowledge (Earth and Life Sciences - Signature Skill),Knowledge (History - Signature Skill),Knowledge (Physical Sciences - Signature Skill),Knowledge (Technology - Signature Skill),Knowledge (Theology and Philosophy - Signature Skill),Repair(Signature Skill)
Two Untrained Signature Skills (Ecclesiarch)			TYPE:SigSkill	VISIBLE:NO	PRECLASS:1,Ecclesiarch=1		ADD:FEAT|2|Concentration(Signature Skill),Craft (Visual Art - Signature Skill),Craft (Writing - Signature Skill),Diplomacy(Signature Skill),Gather Information(Signature Skill),Listen(Signature Skill),Perform (Act - Signature Skill),Perform (Dance - Signature Skill),Perform (Keyboards - Signature Skill),Perform (Percussion Instruments - Signature Skill),Perform (Sing - Signature Skill),Perform (Stand-Up - Signature Skill),Perform (Stringed Instruments - Signature Skill),Perform (Wind Instruments - Signature Skill),Research(Signature Skill),Sense Motive(Signature Skill),Survival(Signature Skill),Treat Injury(Signature Skill)
One Trained Only Signature Skill (Ecclesiarch)			TYPE:SigSkill	VISIBLE:NO	PRECLASS:1,Ecclesiarch=1		ADD:FEAT|Craft (Chemical - Signature Skill),Craft (Electronic - Signature Skill),Decipher Script(Signature Skill),Investigate(Signature Skill),Knowledge (Arcane Lore - Signature Skill),Knowledge (Art - Signature Skill),Knowledge (Behavioral Sciences - Signature Skill),Knowledge (History - Signature Skill),Knowledge (Theology and Philosophy - Signature Skill),Spellcraft(Signature Skill)
Two Untrained Signature Skills (Holy Unholy Knight)		TYPE:SigSkill	VISIBLE:NO	PRECLASS:1,Holy Unholy Knight=1	ADD:FEAT|2|Climb(Signature Skill),Diplomacy(Signature Skill),Intimidate(Signature Skill),Jump(Signature Skill),Ride(Signature Skill),Sense Motive(Signature Skill),Treat Injury(Signature Skill)
One Trained Only Signature Skill (Holy Unholy Knight)		TYPE:SigSkill	VISIBLE:NO	PRECLASS:1,Holy Unholy Knight=1	ADD:FEAT|Handle Animal(Signature Skill),Knowledge (Arcane Lore - Signature Skill),Knowledge (History - Signature Skill),Knowledge (Tactics - Signature Skill),Knowledge (Technology - Signature Skill),Knowledge (Theology and Philosophy - Signature Skill)
Two Untrained Signature Skills (Adept)				TYPE:SigSkill	VISIBLE:NO	PRECLASS:1,Adept=1			ADD:FEAT|2|Concentration(Signature Skill),Craft (Writing - Signature Skill),Gather Information(Signature Skill),Research(Signature Skill)
One Trained Only Signature Skill (Adept)				TYPE:SigSkill	VISIBLE:NO	PRECLASS:1,Adept=1			ADD:FEAT|Craft (Chemical - Signature Skill),Craft (Pharmaceutical - Signature Skill),Decipher Script(Signature Skill),Knowledge (Arcane Lore - Signature Skill),Knowledge (Art - Signature Skill),Knowledge (Earth and Life Sciences - Signature Skill),Knowledge (Physical Sciences - Signature Skill),Knowledge (Technology - Signature Skill),Spellcraft(Signature Skill)
Two Untrained Signature Skills (Arcane Scholar)			TYPE:SigSkill	VISIBLE:NO	PRECLASS:1,Arcane Scholar=1		ADD:FEAT|2|Concentration(Signature Skill),Craft (Visual Art - Signature Skill),Craft (Writing - Signature Skill),Gather Information(Signature Skill),Research(Signature Skill),Sense Motive(Signature Skill)
One Trained Only Signature Skill (Arcane Scholar)		TYPE:SigSkill	VISIBLE:NO	PRECLASS:1,Arcane Scholar=1		ADD:FEAT|Decipher Script(Signature Skill),Investigate(Signature Skill),Knowledge (Arcane Lore - Signature Skill),Knowledge (Art - Signature Skill),Knowledge (Earth and Life Sciences - Signature Skill),Knowledge (History - Signature Skill),Knowledge (Physical Sciences - Signature Skill),Spellcraft(Signature Skill)
Two Untrained Signature Skills (Bounty Hunter)			TYPE:SigSkill	VISIBLE:NO	PRECLASS:1,Bounty Hunter=1		ADD:FEAT|2|Bluff(Signature Skill),Drive(Signature Skill),Gather Information(Signature Skill),Hide(Signature Skill),Intimidate(Signature Skill),Listen(Signature Skill),Move Silently(Signature Skill),Research(Signature Skill),Search(Signature Skill),Sense Motive(Signature Skill),Spot(Signature Skill),Survival(Signature Skill),Treat Injury(Signature Skill)
One Trained Only Signature Skill (Bounty Hunter)		TYPE:SigSkill	VISIBLE:NO	PRECLASS:1,Bounty Hunter=1		ADD:FEAT|Disable Device(Signature Skill),Investigate(Signature Skill),Knowledge (Behavioral Sciences - Signature Skill),Knowledge (Tactics - Signature Skill)
Two Untrained Signature Skills (Confidence Artist)		TYPE:SigSkill	VISIBLE:NO	PRECLASS:1,Confidence Artist=1	ADD:FEAT|2|Bluff(Signature Skill),Concentration(Signature Skill),Diplomacy(Signature Skill),Disguise(Signature Skill),Forgery(Signature Skill),Gamble(Signature Skill),Gather Information(Signature Skill),Intimidate(Signature Skill),Listen(Signature Skill),Perform (Act - Signature Skill),Perform (Sing - Signature Skill),Research(Signature Skill),Sense Motive(Signature Skill),Spot(Signature Skill)
One Trained Only Signature Skill (Confidence Artist)		TYPE:SigSkill	VISIBLE:NO	PRECLASS:1,Confidence Artist=1	ADD:FEAT|Knowledge (Behavioral Sciences - Signature Skill),Sleight of Hand(Signature Skill)
Two Untrained Signature Skills (Criminologist)			TYPE:SigSkill	VISIBLE:NO	PRECLASS:1,Criminologist=1		ADD:FEAT|2|Computer Use(Signature Skill),Forgery(Signature Skill),Gather Information(Signature Skill),Research(Signature Skill),Search(Signature Skill),Sense Motive(Signature Skill),Spot(Signature Skill),Survival(Signature Skill)
One Trained Only Signature Skill (Criminologist)		TYPE:SigSkill	VISIBLE:NO	PRECLASS:1,Criminologist=1		ADD:FEAT|Craft (Chemical - Signature Skill),Craft (Electronic - Signature Skill),Craft (Mechanical - Signature Skill),Craft (Pharmaceutical - Signature Skill),Decipher Script(Signature Skill),Disable Device(Signature Skill),Investigate(Signature Skill),Knowledge (Earth and Life Sciences - Signature Skill),Knowledge (Physical Sciences - Signature Skill),Knowledge (Technology - Signature Skill),Repair(Signature Skill)
Two Untrained Signature Skills (Dead Shot)			TYPE:SigSkill	VISIBLE:NO	PRECLASS:1,Dead Shot=1			ADD:FEAT|2|Climb(Signature Skill),Concentration(Signature Skill),Disguise(Signature Skill),Gather Information(Signature Skill),Hide(Signature Skill),Listen(Signature Skill),Move Silently(Signature Skill),Spot(Signature Skill),Survival(Signature Skill)
One Trained Only Signature Skill (Dead Shot)			TYPE:SigSkill	VISIBLE:NO	PRECLASS:1,Dead Shot=1			ADD:FEAT|Investigate(Signature Skill),Knowledge (Tactics - Signature Skill)
Two Untrained Signature Skills (Enforcer)				TYPE:SigSkill	VISIBLE:NO	PRECLASS:1,Enforcer=1			ADD:FEAT|2|Climb(Signature Skill),Concentration(Signature Skill),Drive(Signature Skill),Gamble(Signature Skill),Gather Information(Signature Skill),Hide(Signature Skill),Intimidate(Signature Skill),Listen(Signature Skill),Search(Signature Skill),Sense Motive(Signature Skill)
One Trained Only Signature Skill (Enforcer)			TYPE:SigSkill	VISIBLE:NO	PRECLASS:1,Enforcer=1			ADD:FEAT|Knowledge (Behavioral Sciences - Signature Skill),Knowledge (Tactics - Signature Skill)
Two Untrained Signature Skills (Fixer)				TYPE:SigSkill	VISIBLE:NO	PRECLASS:1,Fixer=1			ADD:FEAT|2|Bluff(Signature Skill),Diplomacy(Signature Skill),Forgery(Signature Skill),Listen(Signature Skill),Research(Signature Skill),Sense Motive(Signature Skill)
One Trained Only Signature Skill (Fixer)				TYPE:SigSkill	VISIBLE:NO	PRECLASS:1,Fixer=1			ADD:FEAT|Knowledge (Art - Signature Skill),Knowledge (Behavioral Sciences - Signature Skill),Knowledge (Business - Signature Skill),Knowledge (Civics - Signature Skill),Knowledge (History - Signature Skill),Repair(Signature Skill)
Two Untrained Signature Skills (Gentle Warrior)			TYPE:SigSkill	VISIBLE:NO	PRECLASS:1,Gentle Warrior=1		ADD:FEAT|2|Balance(Signature Skill),Climb(Signature Skill),Diplomacy(Signature Skill),Escape Artist(Signature Skill),Hide(Signature Skill),Jump(Signature Skill),Move Silently(Signature Skill),Perform (Dance - Signature Skill),Spot(Signature Skill)
One Trained Only Signature Skill (Gentle Warrior)		TYPE:SigSkill	VISIBLE:NO	PRECLASS:1,Gentle Warrior=1		ADD:FEAT|Knowledge (Theology and Philosophy - Signature Skill),Tumble(Signature Skill)
Two Untrained Signature Skills (Hacker)				TYPE:SigSkill	VISIBLE:NO	PRECLASS:1,Hacker=1			ADD:FEAT|2|Bluff(Signature Skill),Computer Use(Signature Skill),Craft (Writing - Signature Skill),Diplomacy(Signature Skill),Forgery(Signature Skill),Gamble(Signature Skill),Gather Information(Signature Skill),Intimidate(Signature Skill),Research(Signature Skill),Search(Signature Skill)
One Trained Only Signature Skill (Hacker)				TYPE:SigSkill	VISIBLE:NO	PRECLASS:1,Hacker=1			ADD:FEAT|Craft (Electronic - Signature Skill),Craft (Mechanical - Signature Skill),Decipher Script(Signature Skill),Disable Device(Signature Skill),Knowledge (History - Signature Skill),Knowledge (Technology - Signature Skill),Repair(Signature Skill)
Two Untrained Signature Skills (Opinion Maker)			TYPE:SigSkill	VISIBLE:NO	PRECLASS:1,Opinion Maker=1		ADD:FEAT|2|Bluff(Signature Skill),Craft (Writing - Signature Skill),Diplomacy(Signature Skill),Disguise(Signature Skill),Forgery(Signature Skill),Gamble(Signature Skill),Gather Information(Signature Skill),Intimidate(Signature Skill),Perform (Act - Signature Skill),Perform (Sing - Signature Skill),Perform (Stand-Up - Signature Skill),Research(Signature Skill),Sense Motive(Signature Skill)
One Trained Only Signature Skill (Opinion Maker)		TYPE:SigSkill	VISIBLE:NO	PRECLASS:1,Opinion Maker=1		ADD:FEAT|Knowledge (Art - Signature Skill),Knowledge (Behavioral Sciences - Signature Skill),Knowledge (Business - Signature Skill),Knowledge (Civics - Signature Skill),Knowledge (History - Signature Skill),Knowledge (Theology and Philosophy - Signature Skill)
