# CVS $Revision$ $Author$ -- Tue Oct 30 01:48:28 2012 -- reformated by prettylst.pl v1.39 (build 15052)
SOURCELONG:Outcastia Campaign Book II	SOURCESHORT:OCS_II	SOURCEWEB:http://www.nitehawk-games.biz/products/ocs_b2.html	SOURCEDATE:09-2011
# ORIGINAL ENTRY BY: Andrew Maitland
# ORIGINAL ENTRY DATE: 2011-11-26

#BEAST LORD SPELLS
#1ST-LEVEL BEAST LORD SPELLS
# Spell Name			Classes of caster
Willpower.MOD				CLASSES:Murmur=1
Word of Averting.MOD			CLASSES:Murmur=1
#2ND-LEVEL MURMUR SPELLS
Advocate.MOD				CLASSES:Murmur=2
Blur.MOD					CLASSES:Murmur=2
Deeper Darkness.MOD			CLASSES:Murmur=2
Fog Cloud.MOD				CLASSES:Murmur=2
Invisibility.MOD				CLASSES:Murmur=2
Mirror Image.MOD				CLASSES:Murmur=2
Pierce Veil.MOD				CLASSES:Murmur=2
Power Word (Disguise).MOD		CLASSES:Murmur=2
Power Word (Dispel).MOD			CLASSES:Murmur=2
Tongues.MOD					CLASSES:Murmur=2
#3RD-LEVEL MURMUR SPELLS
Blacklight.MOD				CLASSES:Murmur=3
Blink.MOD					CLASSES:Murmur=3
Displacement.MOD				CLASSES:Murmur=3
Invisibility Sphere.MOD			CLASSES:Murmur=3
Power Word (Analyze).MOD		CLASSES:Murmur=3
Power Word (Backstab).MOD		CLASSES:Murmur=3
Power Word (Jump).MOD			CLASSES:Murmur=3
Power Word (Reach).MOD			CLASSES:Murmur=3
Speak with Animals.MOD			CLASSES:Murmur=3
Word of Dispelling.MOD			CLASSES:Murmur=3
#4TH-LEVEL MURMUR SPELLS
Dimension Door.MOD			CLASSES:Murmur=4
Freedom of Movement.MOD			CLASSES:Murmur=4
Invisibility (Greater).MOD		CLASSES:Murmur=4
Power Word (Climb).MOD			CLASSES:Murmur=4
Power Word (Grapple).MOD		CLASSES:Murmur=4
Power Word (Listen).MOD			CLASSES:Murmur=4
Power Word (Spot).MOD			CLASSES:Murmur=4
Power Word (Trip).MOD			CLASSES:Murmur=4
Power Word (Unbind).MOD			CLASSES:Murmur=4
Speak with Dead.MOD			CLASSES:Murmur=4
#5TH-LEVEL MURMUR SPELLS
Break Enchantment.MOD			CLASSES:Murmur=5
Power Word (Armor).MOD			CLASSES:Murmur=5
Power Word (Enhance).MOD		CLASSES:Murmur=5
Power Word (Open).MOD			CLASSES:Murmur=5
Seeming.MOD					CLASSES:Murmur=5
Shadow Walk.MOD				CLASSES:Murmur=5
Speak with Plants.MOD			CLASSES:Murmur=5
Teleport.MOD				CLASSES:Murmur=5
True Seeing.MOD				CLASSES:Murmur=5
Word of Undoing.MOD			CLASSES:Murmur=5
#6TH-LEVEL MURMUR SPELLS
Contact Other Plane.MOD			CLASSES:Murmur=6
Contingency.MOD				CLASSES:Murmur=6
Ethereal Jaunt.MOD			CLASSES:Murmur=6
Know Magic.MOD				CLASSES:Murmur=6
Power Word (Invoke).MOD			CLASSES:Murmur=6
Power Word (Shield).MOD			CLASSES:Murmur=6
Stoneskin.MOD				CLASSES:Murmur=6
Stone Tell.MOD				CLASSES:Murmur=6
Teleport (Greater).MOD			CLASSES:Murmur=6
Word of Reflection.MOD			CLASSES:Murmur=6

#OUTCAST SPELLS
#0-LEVEL OUTCAST SPELLS (CANTRIPS)
Daze.MOD					CLASSES:Outcast=0
Dancing Lights.MOD			CLASSES:Outcast=0
Detect Magic.MOD				CLASSES:Outcast=0
Detect Poison.MOD				CLASSES:Outcast=0
Mending.MOD					CLASSES:Outcast=0
Power Word (Lie).MOD			CLASSES:Outcast=0
Read Magic.MOD				CLASSES:Outcast=0
Resistance.MOD				CLASSES:Outcast=0
#1ST-LEVEL OUTCAST SPELLS
Comprehend Languages.MOD		CLASSES:Outcast=1
Disguise Self.MOD				CLASSES:Outcast=1
Ear of Nature.MOD				CLASSES:Outcast=1
Endure Elements.MOD			CLASSES:Outcast=1
Find Hidden Doors.MOD			CLASSES:Outcast=1
Identify.MOD				CLASSES:Outcast=1
Message.MOD					CLASSES:Outcast=1
Obscuring Mist.MOD			CLASSES:Outcast=1
Power Word (Intimidate).MOD		CLASSES:Outcast=1
Word of Averting.MOD			CLASSES:Outcast=1
#2ND-LEVEL OUTCAST SPELLS
Blur.MOD					CLASSES:Outcast=2
Bull's Strength.MOD			CLASSES:Outcast=2
Cat's Grace.MOD				CLASSES:Outcast=2
Darkness.MOD				CLASSES:Outcast=2
Detect Thoughts.MOD			CLASSES:Outcast=2
Fog Cloud.MOD				CLASSES:Outcast=2
Freeze Light.MOD				CLASSES:Outcast=2
Tent.MOD					CLASSES:Outcast=2
#3RD-LEVEL OUTCAST SPELLS
Blink.MOD					CLASSES:Outcast=3
Gentle Repose.MOD				CLASSES:Outcast=3
Heroism.MOD					CLASSES:Outcast=3
Keen Edge.MOD				CLASSES:Outcast=3
Nondetection.MOD				CLASSES:Outcast=3
Power Word (Reach).MOD			CLASSES:Outcast=3
Power Word (Trip).MOD			CLASSES:Outcast=3
Rage.MOD					CLASSES:Outcast=3
Secret Page.MOD				CLASSES:Outcast=3
Water Breathing.MOD			CLASSES:Outcast=3
#4TH-LEVEL OUTCAST SPELLS
Argent Sword.MOD				CLASSES:Outcast=4
Bestow Curse.MOD				CLASSES:Outcast=4
Campsite.MOD				CLASSES:Outcast=4
Crushing Despair.MOD			CLASSES:Outcast=4
Deeppack.MOD				CLASSES:Outcast=4
Detect Scrying.MOD			CLASSES:Outcast=4
Nature's Health.MOD			CLASSES:Outcast=4
Solid Fog.MOD				CLASSES:Outcast=4


#SHAMAN SPELLS
#0-LEVEL SHAMAN SPELLS (ORISONS)
Battlescars.MOD				CLASSES:Shaman=0
Create Water.MOD				CLASSES:Shaman=0
Cure Minor Wounds.MOD			CLASSES:Shaman=0
Detect Magic.MOD				CLASSES:Shaman=0
Detect Poison.MOD				CLASSES:Shaman=0
Ear of Nature.MOD				CLASSES:Shaman=0
Guidance.MOD				CLASSES:Shaman=0
Know Direction.MOD			CLASSES:Shaman=0
Light.MOD					CLASSES:Shaman=0
Purify Food and Drink.MOD		CLASSES:Shaman=0
Read Magic.MOD				CLASSES:Shaman=0
Resistance.MOD				CLASSES:Shaman=0
Virtue.MOD					CLASSES:Shaman=0
#1ST-LEVEL SHAMAN SPELLS
Calm Animals.MOD				CLASSES:Shaman=1
Charm Animal.MOD				CLASSES:Shaman=1
Cure Light Wounds.MOD			CLASSES:Shaman=1
Detect Animals or Plants.MOD		CLASSES:Shaman=1
Endure Elements.MOD			CLASSES:Shaman=1
Entangle.MOD				CLASSES:Shaman=1
Find Hidden Doors.MOD			CLASSES:Shaman=1
Goodberry.MOD				CLASSES:Shaman=1
Hide from Animals.MOD			CLASSES:Shaman=1
Jump.MOD					CLASSES:Shaman=1
Longstrider.MOD				CLASSES:Shaman=1
Magic Fang.MOD				CLASSES:Shaman=1
Magic Stone.MOD				CLASSES:Shaman=1
Mole Sense.MOD				CLASSES:Shaman=1
Pass without Trace.MOD			CLASSES:Shaman=1
Produce Flame.MOD				CLASSES:Shaman=1
Speak with Animals.MOD			CLASSES:Shaman=1
Summon Nature's Ally I.MOD		CLASSES:Shaman=1
#2ND-LEVEL SHAMAN SPELLS
Animal Messenger.MOD			CLASSES:Shaman=2
Animal Trance.MOD				CLASSES:Shaman=2
Barkskin.MOD				CLASSES:Shaman=2
Bear's Endurance.MOD			CLASSES:Shaman=2
Bull's Strength.MOD			CLASSES:Shaman=2
Cat's Grace.MOD				CLASSES:Shaman=2
Claws of the Wolverine.MOD		CLASSES:Shaman=2
Delay Poison.MOD				CLASSES:Shaman=2
Gluey Air.MOD				CLASSES:Shaman=2
Gust of Wind.MOD				CLASSES:Shaman=2
Hold Animal.MOD				CLASSES:Shaman=2
Nature's Awareness.MOD			CLASSES:Shaman=2
Owl's Wisdom.MOD				CLASSES:Shaman=2
Reduce Animal.MOD				CLASSES:Shaman=2
Resist Energy.MOD				CLASSES:Shaman=2
Restoration (Lesser).MOD		CLASSES:Shaman=2
Soften Earth and Stone.MOD		CLASSES:Shaman=2
Spider Climb.MOD				CLASSES:Shaman=2
Summon Nature's Ally II.MOD		CLASSES:Shaman=2
Summon Swarm.MOD				CLASSES:Shaman=2
Tent.MOD					CLASSES:Shaman=2
Tree Shape.MOD				CLASSES:Shaman=2
Warp Wood.MOD				CLASSES:Shaman=2
Wood Shape.MOD				CLASSES:Shaman=2
#3RD-LEVEL SHAMAN SPELLS
Call Lightning.MOD			CLASSES:Shaman=3
Contagion.MOD				CLASSES:Shaman=3
Cure Moderate Wounds.MOD		CLASSES:Shaman=3
Daylight.MOD				CLASSES:Shaman=3
Diminish Plants.MOD			CLASSES:Shaman=3
Disperse Air.MOD				CLASSES:Shaman=3
Dominate Animal.MOD			CLASSES:Shaman=3
Eagle Sight.MOD				CLASSES:Shaman=3
Earth Wave.MOD				CLASSES:Shaman=3
Magic Fang (Greater).MOD		CLASSES:Shaman=3
Meld into Stone.MOD			CLASSES:Shaman=3
Nature's Health.MOD			CLASSES:Shaman=3
Neutralize Poison.MOD			CLASSES:Shaman=3
Protection from Energy.MOD		CLASSES:Shaman=3
Remove Disease.MOD			CLASSES:Shaman=3
Speak with Plants.MOD			CLASSES:Shaman=3
Spike Growth.MOD				CLASSES:Shaman=3
Stone Shape.MOD				CLASSES:Shaman=3
Summon Nature's Ally III.MOD		CLASSES:Shaman=3
Tribal Mask.MOD				CLASSES:Shaman=3
Water Breathing.MOD			CLASSES:Shaman=3
Wind Wall.MOD				CLASSES:Shaman=3
#4TH-LEVEL SHAMAN SPELLS
Air Walk.MOD				CLASSES:Shaman=4
Antiplant Shell.MOD			CLASSES:Shaman=4
Birds of a Feather.MOD			CLASSES:Shaman=4
Blight.MOD					CLASSES:Shaman=4
Command Plants.MOD			CLASSES:Shaman=4
Control Water.MOD				CLASSES:Shaman=4
Cure Serious Wounds.MOD			CLASSES:Shaman=4
Dispel Magic.MOD				CLASSES:Shaman=4
Flame Strike.MOD				CLASSES:Shaman=4
Freedom of Movement.MOD			CLASSES:Shaman=4
Giant Vermin.MOD				CLASSES:Shaman=4
Ice Storm.MOD				CLASSES:Shaman=4
Power Word (Tire).MOD			CLASSES:Shaman=4
Repel Vermin.MOD				CLASSES:Shaman=4
Scrying.MOD					CLASSES:Shaman=4
Spike Stones.MOD				CLASSES:Shaman=4
Summon Nature's Ally IV.MOD		CLASSES:Shaman=4
#5TH-LEVEL SHAMAN SPELLS
Animal Growth.MOD				CLASSES:Shaman=5
Atonement.MOD				CLASSES:Shaman=5
Awaken.MOD					CLASSES:Shaman=5
Call Lightning Storm.MOD		CLASSES:Shaman=5
Campsite.MOD				CLASSES:Shaman=5
Commune with Nature.MOD			CLASSES:Shaman=5
Control Winds.MOD				CLASSES:Shaman=5
Cure Critical Wounds.MOD		CLASSES:Shaman=5
Hallow.MOD					CLASSES:Shaman=5
Insect Plague.MOD				CLASSES:Shaman=5
Repel Animal.MOD				CLASSES:Shaman=5
Spirit of the Night.MOD			CLASSES:Shaman=5
Stoneskin.MOD				CLASSES:Shaman=5
Summon Nature's Ally V.MOD		CLASSES:Shaman=5
Transmute Mud to Rock.MOD		CLASSES:Shaman=5
Transmute Rock to Mud.MOD		CLASSES:Shaman=5
Tree Stride.MOD				CLASSES:Shaman=5
Unhallow.MOD				CLASSES:Shaman=5
Wall of Fire.MOD				CLASSES:Shaman=5
Wall of Thorns.MOD			CLASSES:Shaman=5
#6TH-LEVEL SHAMAN SPELLS
Antilife Shell.MOD			CLASSES:Shaman=6
Bear's Endurance (Mass).MOD		CLASSES:Shaman=6
Boneshatter.MOD				CLASSES:Shaman=6
Campsite (Greater).MOD			CLASSES:Shaman=6
Cat's Grace (Mass).MOD			CLASSES:Shaman=6
Cure Light Wounds (Mass).MOD		CLASSES:Shaman=6
Dispel Magic (Greater).MOD		CLASSES:Shaman=6
Dream Trap.MOD				CLASSES:Shaman=6
Find the Path.MOD				CLASSES:Shaman=6
Fire Seeds.MOD				CLASSES:Shaman=6
Ironwood.MOD				CLASSES:Shaman=6
Liveoak.MOD					CLASSES:Shaman=6
Move Earth.MOD				CLASSES:Shaman=6
Nature's Wrath.MOD			CLASSES:Shaman=6
Owl's Wisdom (Mass).MOD			CLASSES:Shaman=6
Repel Wood.MOD				CLASSES:Shaman=6
Spellstaff.MOD				CLASSES:Shaman=6
Spirit of the Predator.MOD		CLASSES:Shaman=6
Stone Tell.MOD				CLASSES:Shaman=6
Summon Nature's Ally VI.MOD		CLASSES:Shaman=6
Transport via Plants.MOD		CLASSES:Shaman=6
Wall of Stone.MOD				CLASSES:Shaman=6
#7TH-LEVEL SHAMAN SPELLS
Acrid Crop.MOD				CLASSES:Shaman=7
Ancient Counsel.MOD			CLASSES:Shaman=7
Animate Plants.MOD			CLASSES:Shaman=7
Call of the Pack.MOD			CLASSES:Shaman=7
Changestaff.MOD				CLASSES:Shaman=7
Control Weather.MOD			CLASSES:Shaman=7
Creeping Doom.MOD				CLASSES:Shaman=7
Cure Moderate Wounds (Mass).MOD	CLASSES:Shaman=7
Fire Storm.MOD				CLASSES:Shaman=7
Heal.MOD					CLASSES:Shaman=7
Poison Word.MOD				CLASSES:Shaman=7
Scrying (Greater).MOD			CLASSES:Shaman=7
Spell Harvest.MOD				CLASSES:Shaman=7
Summon Nature's Ally VII.MOD		CLASSES:Shaman=7
Sunbeam.MOD					CLASSES:Shaman=7
Transmute Metal to Wood.MOD		CLASSES:Shaman=7
True Seeing.MOD				CLASSES:Shaman=7
Wind Walk.MOD				CLASSES:Shaman=7
Word of Metamorphosis.MOD		CLASSES:Shaman=7
#8TH-LEVEL SHAMAN SPELLS
Animal Shapes.MOD				CLASSES:Shaman=8
Control Plants.MOD			CLASSES:Shaman=8
Cure Serious Wounds (Mass).MOD	CLASSES:Shaman=8
Earthquake.MOD				CLASSES:Shaman=8
Repel Metal or Stone.MOD		CLASSES:Shaman=8
Spirit of the Sea.MOD			CLASSES:Shaman=8
Summon Nature's Ally VIII.MOD		CLASSES:Shaman=8
Sunburst.MOD				CLASSES:Shaman=8
Whirlwind.MOD				CLASSES:Shaman=8
#9TH-LEVEL SHAMAN SPELLS
Antipathy.MOD				CLASSES:Shaman=9
Cure Critical Wounds (Mass).MOD	CLASSES:Shaman=9
Elemental Swarm.MOD			CLASSES:Shaman=9
Foresight.MOD				CLASSES:Shaman=9
Haunting.MOD				CLASSES:Shaman=9
Shambler.MOD				CLASSES:Shaman=9
Shapechange.MOD				CLASSES:Shaman=9
Spirit of the Grizzly.MOD		CLASSES:Shaman=9
Storm of Vengeance.MOD			CLASSES:Shaman=9
Summon Nature's Ally IX.MOD		CLASSES:Shaman=9
Turn Haunting.MOD				CLASSES:Shaman=9



#Utter Master SPELLS
#0-LEVEL UTTER MASTER SPELLS (CANTRIPS)
Beauty.MOD					CLASSES:Utter Master=0
Ear of Nature.MOD				CLASSES:Utter Master=0
Flare.MOD					CLASSES:Utter Master=0
Genius.MOD					CLASSES:Utter Master=0
Muscles.MOD					CLASSES:Utter Master=0
Power Word (Hear).MOD			CLASSES:Utter Master=0
Power Word (Lie).MOD			CLASSES:Utter Master=0
Power Word (Ready).MOD			CLASSES:Utter Master=0
Power Word (See).MOD			CLASSES:Utter Master=0
Power Word (Sing).MOD			CLASSES:Utter Master=0
Prestidigitation.MOD			CLASSES:Utter Master=0
Reflexes.MOD				CLASSES:Utter Master=0
Stamina.MOD					CLASSES:Utter Master=0
Stop.MOD					CLASSES:Utter Master=0
Willpower.MOD				CLASSES:Utter Master=0
#1ST-LEVEL UTTER MASTER SPELLS
Beast.MOD					CLASSES:Utter Master=1
Feather Fall.MOD				CLASSES:Utter Master=1
Hold Portal.MOD				CLASSES:Utter Master=1
Idiot.MOD					CLASSES:Utter Master=1
Power Word (Detect).MOD			CLASSES:Utter Master=1
Power Word (Hesitate).MOD		CLASSES:Utter Master=1
Power Word (Intimidate).MOD		CLASSES:Utter Master=1
Power Word (Read).MOD			CLASSES:Utter Master=1
Synergetic Whip.MOD			CLASSES:Utter Master=1
Weaken Will.MOD				CLASSES:Utter Master=1
Word of Averting.MOD			CLASSES:Utter Master=1
Word of Ire.MOD				CLASSES:Utter Master=1
#2ND-LEVEL UTTER MASTER SPELLS
Advocate.MOD				CLASSES:Utter Master=2
Blindness/Deafness.MOD			CLASSES:Utter Master=2
Blur.MOD					CLASSES:Utter Master=2
Clumsiness.MOD				CLASSES:Utter Master=2
Decrepitude.MOD				CLASSES:Utter Master=2
Dodge.MOD					CLASSES:Utter Master=2
Knock.MOD					CLASSES:Utter Master=2
Pierce Veil.MOD				CLASSES:Utter Master=2
Power Word (Analyze).MOD		CLASSES:Utter Master=2
Power Word (Dispel).MOD			CLASSES:Utter Master=2
Power Word (Erase).MOD			CLASSES:Utter Master=2
Power Word (Password).MOD		CLASSES:Utter Master=2
Tongues.MOD					CLASSES:Utter Master=2
Weakling.MOD				CLASSES:Utter Master=2
Withstand.MOD				CLASSES:Utter Master=2
#3RD-LEVEL UTTER MASTER SPELLS
Aerial Battle.MOD				CLASSES:Utter Master=3
Construct.MOD				CLASSES:Utter Master=3
Force Push.MOD				CLASSES:Utter Master=3
Glitterdust.MOD				CLASSES:Utter Master=3
Power Word (Awaken).MOD			CLASSES:Utter Master=3
Power Word (Backstab).MOD		CLASSES:Utter Master=3
Power Word (Delay).MOD			CLASSES:Utter Master=3
Power Word (Disguise).MOD		CLASSES:Utter Master=3
Power Word (Flame).MOD			CLASSES:Utter Master=3
Power Word (Grapple).MOD		CLASSES:Utter Master=3
Power Word (Jump).MOD			CLASSES:Utter Master=3
Power Word (Reach).MOD			CLASSES:Utter Master=3
Power Word (Shock).MOD			CLASSES:Utter Master=3
Power Word (Tire).MOD			CLASSES:Utter Master=3
Power Word (Trip).MOD			CLASSES:Utter Master=3
Word of Silence.MOD			CLASSES:Utter Master=3
#4TH-LEVEL UTTER MASTER SPELLS
Dimension Door.MOD			CLASSES:Utter Master=4
Fatigue.MOD					CLASSES:Utter Master=4
Fly.MOD					CLASSES:Utter Master=4
Power Word (Enhance).MOD		CLASSES:Utter Master=4
Power Word (Listen).MOD			CLASSES:Utter Master=4
Power Word (Open).MOD			CLASSES:Utter Master=4
Power Word (Spot).MOD			CLASSES:Utter Master=4
Shout.MOD					CLASSES:Utter Master=4
Stinking Cloud.MOD			CLASSES:Utter Master=4
Word of Burden.MOD			CLASSES:Utter Master=4
Word of Dispelling.MOD			CLASSES:Utter Master=4
Word of Rest.MOD				CLASSES:Utter Master=4
#5TH-LEVEL UTTER MASTER SPELLS
Exhaust.MOD					CLASSES:Utter Master=5
Power Word (Armor).MOD			CLASSES:Utter Master=5
Power Word (Climb).MOD			CLASSES:Utter Master=5
Power Word (Electrocute).MOD		CLASSES:Utter Master=5
Power Word (Slip).MOD			CLASSES:Utter Master=5
Power Word (Unbind).MOD			CLASSES:Utter Master=5
Scream of Fear.MOD			CLASSES:Utter Master=5
Skeletonize.MOD				CLASSES:Utter Master=5
Teleport.MOD				CLASSES:Utter Master=5
Word of Anger.MOD				CLASSES:Utter Master=5
Word of Metamorphosis.MOD		CLASSES:Utter Master=5
#6TH-LEVEL UTTER MASTER SPELLS
Accuse.MOD					CLASSES:Utter Master=6
Feeblemind.MOD				CLASSES:Utter Master=6
Power Word (Envision).MOD		CLASSES:Utter Master=6
Power Word (Rebuke).MOD			CLASSES:Utter Master=6
Power Word (Shield).MOD			CLASSES:Utter Master=6
Power Word (Transmogrify).MOD		CLASSES:Utter Master=6
Power Word (Turn).MOD			CLASSES:Utter Master=6
Power Word (Vassal).MOD			CLASSES:Utter Master=6
Word of Pain.MOD				CLASSES:Utter Master=6
Zombify.MOD					CLASSES:Utter Master=6
#7TH-LEVEL UTTER MASTER SPELLS
Animate Plants.MOD			CLASSES:Utter Master=7
Eyebite.MOD					CLASSES:Utter Master=7
Teleport (Greater).MOD			CLASSES:Utter Master=7
Phase Door.MOD				CLASSES:Utter Master=7
Power Word (Bastion).MOD		CLASSES:Utter Master=7
Power Word Blind.MOD			CLASSES:Utter Master=7
Power Word (Chill).MOD			CLASSES:Utter Master=7
Power Word (Invoke).MOD			CLASSES:Utter Master=7
Teleport Object.MOD			CLASSES:Utter Master=7
Word of Dissention.MOD			CLASSES:Utter Master=7
Word of Undoing.MOD			CLASSES:Utter Master=7
#8TH-LEVEL UTTER MASTER SPELLS
Acid Word.MOD				CLASSES:Utter Master=8
Irresistible Dance.MOD			CLASSES:Utter Master=8
Charm Monster (Mass).MOD		CLASSES:Utter Master=8
Enhance (Mass).MOD			CLASSES:Utter Master=8
Poison Word.MOD				CLASSES:Utter Master=8
Power Word (Coma).MOD			CLASSES:Utter Master=8
Power Word Stun.MOD			CLASSES:Utter Master=8
Word of Fear.MOD				CLASSES:Utter Master=8
#9TH-LEVEL UTTER MASTER SPELLS
Compulsion/Power Word (Geas).MOD	CLASSES:Utter Master=9
Know Magic.MOD				CLASSES:Utter Master=9
Mage's Disjunction.MOD			CLASSES:Utter Master=9
Power Word (Burn).MOD			CLASSES:Utter Master=9
Power Word (Command).MOD		CLASSES:Utter Master=9
Power Word (Destroy).MOD		CLASSES:Utter Master=9
Power Word (Dissolve).MOD		CLASSES:Utter Master=9
Power Word Kill.MOD			CLASSES:Utter Master=9
Power Word (Undeath).MOD		CLASSES:Utter Master=9
Prismatic Sphere.MOD			CLASSES:Utter Master=9
Time Stop.MOD				CLASSES:Utter Master=9
Wail of the Banshee.MOD			CLASSES:Utter Master=9
Wish.MOD					CLASSES:Utter Master=9
Word of Fury.MOD				CLASSES:Utter Master=9
Word of Reflection.MOD			CLASSES:Utter Master=9

#WITCH SPELLS
#0-LEVEL WITCH SPELLS (CANTRIPS)
Acid Splash.MOD				CLASSES:Witch=0
Beauty.MOD					CLASSES:Witch=0
Charming Flare.MOD			CLASSES:Witch=0
Dancing Lights.MOD			CLASSES:Witch=0
Daze.MOD					CLASSES:Witch=0
Detect Poison.MOD				CLASSES:Witch=0
Detect Magic.MOD				CLASSES:Witch=0
Disrupt Undead.MOD			CLASSES:Witch=0
Flare.MOD					CLASSES:Witch=0
Genius.MOD					CLASSES:Witch=0
Ghost Sound.MOD				CLASSES:Witch=0
Mage Hand.MOD				CLASSES:Witch=0
Message.MOD					CLASSES:Witch=0
Muscles.MOD					CLASSES:Witch=0
Open/Close.MOD				CLASSES:Witch=0
Power Word (Sing).MOD			CLASSES:Witch=0
Prestidigitation.MOD			CLASSES:Witch=0
Purify Food and Drink.MOD		CLASSES:Witch=0
Read Magic.MOD				CLASSES:Witch=0
Stamina.MOD					CLASSES:Witch=0
Touch of Fatigue.MOD			CLASSES:Witch=0
Willpower.MOD				CLASSES:Witch=0
#1ST-LEVEL WITCH SPELLS
Bane.MOD					CLASSES:Witch=1
Beast.MOD					CLASSES:Witch=1
Burning Hands.MOD				CLASSES:Witch=1
Cause Fear.MOD				CLASSES:Witch=1
Charm Person.MOD				CLASSES:Witch=1
Chill Touch.MOD				CLASSES:Witch=1
Command.MOD					CLASSES:Witch=1
Comprehend Languages.MOD		CLASSES:Witch=1
Curse Water.MOD				CLASSES:Witch=1
Detect Undead.MOD				CLASSES:Witch=1
Doom.MOD					CLASSES:Witch=1
Endure Elements.MOD			CLASSES:Witch=1
Enlarge Person.MOD			CLASSES:Witch=1
Erase.MOD					CLASSES:Witch=1
Expeditious Retreat.MOD			CLASSES:Witch=1
Hide from Undead.MOD			CLASSES:Witch=1
Hypnotism.MOD				CLASSES:Witch=1
Identify.MOD				CLASSES:Witch=1
Idiot.MOD					CLASSES:Witch=1
Obscuring Mist.MOD			CLASSES:Witch=1
Protection from Chaos.MOD		CLASSES:Witch=1
Protection from Evil.MOD		CLASSES:Witch=1
Protection from Good.MOD		CLASSES:Witch=1
Protection from Law.MOD			CLASSES:Witch=1
Ray of Enfeeblement.MOD			CLASSES:Witch=1
Reduce Person.MOD				CLASSES:Witch=1
Shocking Grasp.MOD			CLASSES:Witch=1
Sleep.MOD					CLASSES:Witch=1
Weaken Will.MOD				CLASSES:Witch=1
#2ND-LEVEL WITCH SPELLS
Advocate.MOD				CLASSES:Witch=2
Augury.MOD					CLASSES:Witch=2
Bear's Endurance.MOD			CLASSES:Witch=2
Blindness/Deafness.MOD			CLASSES:Witch=2
Bull's Strength.MOD			CLASSES:Witch=2
Blur.MOD					CLASSES:Witch=2
Cat's Grace.MOD				CLASSES:Witch=2
Clumsiness.MOD				CLASSES:Witch=2
Darkness.MOD				CLASSES:Witch=2
Daze Monster.MOD				CLASSES:Witch=2
Decrepitude.MOD				CLASSES:Witch=2
Deep Sleep.MOD				CLASSES:Witch=2
Delay Poison.MOD				CLASSES:Witch=2
Detect Thoughts.MOD			CLASSES:Witch=2
Eagle's Splendor.MOD			CLASSES:Witch=2
Enthrall.MOD				CLASSES:Witch=2
Fog Cloud.MOD				CLASSES:Witch=2
Fox's Cunning.MOD				CLASSES:Witch=2
Freeze Light.MOD				CLASSES:Witch=2
Ghoul Touch.MOD				CLASSES:Witch=2
Glitterdust.MOD				CLASSES:Witch=2
Gust of Wind.MOD				CLASSES:Witch=2
Hideous Laughter.MOD			CLASSES:Witch=2
Hypnotic Pattern.MOD			CLASSES:Witch=2
Invisibility.MOD				CLASSES:Witch=2
Locate Object.MOD				CLASSES:Witch=2
Misdirection.MOD				CLASSES:Witch=2
Obscure Object.MOD			CLASSES:Witch=2
Owl's Wisdom.MOD				CLASSES:Witch=2
Power Word (Intimidate).MOD		CLASSES:Witch=2
Power Word (Password).MOD		CLASSES:Witch=2
Resist Energy.MOD				CLASSES:Witch=2
Scare.MOD					CLASSES:Witch=2
See Invisibility.MOD			CLASSES:Witch=2
Silence.MOD					CLASSES:Witch=2
Sleeplessness.MOD				CLASSES:Witch=2
Spear of Haunting.MOD			CLASSES:Witch=2
Spectral Hand.MOD				CLASSES:Witch=2
Spider Climb.MOD				CLASSES:Witch=2
Summon Swarm.MOD				CLASSES:Witch=2
Touch of Idiocy.MOD			CLASSES:Witch=2
Weakling.MOD				CLASSES:Witch=2
Web.MOD					CLASSES:Witch=2
Whispering Wind.MOD			CLASSES:Witch=2
Zone of Truth.MOD				CLASSES:Witch=2
#3RD-LEVEL WITCH SPELLS
Arcane Sight.MOD				CLASSES:Witch=3
Animate Dead.MOD				CLASSES:Witch=3
Bestow Curse.MOD				CLASSES:Witch=3
Clairaudience/Clairvoyance.MOD	CLASSES:Witch=3
Contagion.MOD				CLASSES:Witch=3
Counterspell.MOD				CLASSES:Witch=3
Deeper Darkness.MOD			CLASSES:Witch=3
Deep Slumber.MOD				CLASSES:Witch=3
Dispel Magic.MOD				CLASSES:Witch=3
Fly.MOD					CLASSES:Witch=3
Gaseous Form.MOD				CLASSES:Witch=3
Gentle Repose.MOD				CLASSES:Witch=3
Halt Undead.MOD				CLASSES:Witch=3
Haste.MOD					CLASSES:Witch=3
Heroism.MOD					CLASSES:Witch=3
Hold Person.MOD				CLASSES:Witch=3
Magic Circle against Chaos.MOD	CLASSES:Witch=3
Magic Circle against Evil.MOD		CLASSES:Witch=3
Magic Circle against Good.MOD		CLASSES:Witch=3
Magic Circle against Law.MOD		CLASSES:Witch=3
Nondetection.MOD				CLASSES:Witch=3
Protection from Energy.MOD		CLASSES:Witch=3
Rage.MOD					CLASSES:Witch=3
Ray of Exhaustion.MOD			CLASSES:Witch=3
Remove Curse.MOD				CLASSES:Witch=3
Remove Disease.MOD			CLASSES:Witch=3
Sepia Snake Sigil.MOD			CLASSES:Witch=3
Slow.MOD					CLASSES:Witch=3
Speak with Dead.MOD			CLASSES:Witch=3
Suggestion.MOD				CLASSES:Witch=3
Vampiric Touch.MOD			CLASSES:Witch=3
