#  Fri Nov 16 19:52:40 2018 -- reformated by PCGen PrettyLST v6.08.00
SOURCELONG:Starfinder Core Rulebook	SOURCESHORT:SCR	SOURCEDATE:2017-09
# Original Entry by: Andrew Maitland, and Gwen T

# TYPE:Coin required for OS
# Equipment Name	Type			Cost
Cred Stick		TYPE:Credit.Coin	COST:1
Credit		TYPE:Credit.Coin	COST:1


###Block:BASIC MELEE WEAPONS
#Weapon


# One-Handed Weapons
# Equipment Name			Unique Key					Required Weapon Proficiency					Type																															Cost		Weight	Damage	Wield Category	Modify VAR			Quality and value									Special Property									MODIFY			PART
Unarmed strike			KEY:Unarmed strike			PROFICIENCY:WEAPON|Unarmed strike				TYPE:RESIZABLE.Weapon.Melee.Prof Group Basic Melee.Bludgeoning.Weapon.Melee.Weapon Group ~ Basic Melee Weapons.Basic Melee Weapons.Uncategorized.ToHit_UseStr.Damage_UseStr					COST:0			DAMAGE:1d3	WIELD:OneHanded					QUALITY:Level|0	QUALITY:Critical|-	QUALITY:Bulk|-		SPROP:Archaic.nonlethal								MODIFY:ItemLevel|SET|0	PART:1|MODIFY:Damage|SET|1d3
Club					KEY:Club					PROFICIENCY:WEAPON|Club						TYPE:RESIZABLE.Weapon.Melee.Prof Group Basic Melee.Bludgeoning.Weapon.Melee.Weapon Group ~ Basic Melee Weapons.Basic Melee Weapons.Uncategorized.ToHit_UseStr.Damage_UseStr					COST:0	WT:0.1	DAMAGE:1d6	WIELD:OneHanded	BONUS:VAR|BulkLight|1	QUALITY:Level|0	QUALITY:Critical|-	QUALITY:Bulk|L		SPROP:Analog.archaic								MODIFY:ItemLevel|SET|0	PART:1|MODIFY:Damage|SET|1d6
Plasma pistol, white star		KEY:Plasma pistol (white star)					PROFICIENCY:WEAPON|Plasma pistol (white star)		TYPE:RESIZABLE.Weapon.Ranged.ToHit_UseDex.Prof Group Small Arms.Weapon	TYPE:Electricity.Fire.PLASMA								COST:107500	WT:0.1	DAMAGE:3d8		WIELD:OneHanded					RANGE:30															BONUS:VAR|BulkLight|1	QUALITY:Level|15	QUALITY:Critical|Burn 2d8	QUALITY:Capacity|100 charges	QUALITY:Usage|20	QUALITY:Bulk|L		SPROP:Line, unwieldy											MODIFY:ItemLevel|SET|15	PART:1|MODIFY:Damage|SET|3d8
Plasma pistol, blue star		KEY:Plasma pistol (blue star)						PROFICIENCY:WEAPON|Plasma pistol (blue star)		TYPE:RESIZABLE.Weapon.Ranged.ToHit_UseDex.Prof Group Small Arms.Weapon	TYPE:Electricity.Fire.PLASMA								COST:565000	WT:0.1	DAMAGE:5d8		WIELD:OneHanded					RANGE:40															BONUS:VAR|BulkLight|1	QUALITY:Level|19	QUALITY:Critical|Burn 3d8	QUALITY:Capacity|100 charges	QUALITY:Usage|20	QUALITY:Bulk|L		SPROP:Line, unwieldy											MODIFY:ItemLevel|SET|19	PART:1|MODIFY:Damage|SET|5d8
Semi-auto pistol, tactical		KEY:Semi-auto pistol (tactical)					PROFICIENCY:WEAPON|Semi-auto pistol (tactical)		TYPE:RESIZABLE.Weapon.Ranged.ToHit_UseDex.Prof Group Small Arms.Weapon	TYPE:Piercing.PROJECTILE								COST:260	WT:0.1	DAMAGE:1d6		WIELD:OneHandOnly					RANGE:30															BONUS:VAR|BulkLight|1	QUALITY:Level|1	QUALITY:Critical|-	QUALITY:Capacity|9 rounds	QUALITY:Usage|1	QUALITY:Bulk|L			SPROP:Analog												MODIFY:ItemLevel|SET|1	PART:1|MODIFY:Damage|SET|1d6
Semi-auto pistol, advanced		KEY:Semi-auto pistol (advanced)					PROFICIENCY:WEAPON|Semi-auto pistol (advanced)		TYPE:RESIZABLE.Weapon.Ranged.ToHit_UseDex.Prof Group Small Arms.Weapon	TYPE:Piercing.PROJECTILE								COST:5500	WT:0.1	DAMAGE:2d6		WIELD:OneHanded					RANGE:60															BONUS:VAR|BulkLight|1	QUALITY:Level|7	QUALITY:Critical|-	QUALITY:Capacity|12 rounds	QUALITY:Usage|1	QUALITY:Bulk|L			SPROP:Analog												MODIFY:ItemLevel|SET|7	PART:1|MODIFY:Damage|SET|2d6
Semi-auto pistol, elite			KEY:Semi-auto pistol (elite)						PROFICIENCY:WEAPON|Semi-auto pistol (elite)		TYPE:RESIZABLE.Weapon.Ranged.ToHit_UseDex.Prof Group Small Arms.Weapon	TYPE:Piercing.PROJECTILE								COST:18200	WT:0.1	DAMAGE:3d6		WIELD:OneHanded					RANGE:60															BONUS:VAR|BulkLight|1	QUALITY:Level|10	QUALITY:Critical|-	QUALITY:Capacity|12 rounds	QUALITY:Usage|1	QUALITY:Bulk|L			SPROP:Analog												MODIFY:ItemLevel|SET|10	PART:1|MODIFY:Damage|SET|3d6
Semi-auto pistol, paragon		KEY:Semi-auto pistol (paragon)					PROFICIENCY:WEAPON|Semi-auto pistol (paragon)		TYPE:RESIZABLE.Weapon.Ranged.ToHit_UseDex.Prof Group Small Arms.Weapon	TYPE:Piercing.PROJECTILE								COST:45200	WT:0.1	DAMAGE:4d6		WIELD:OneHanded					RANGE:60															BONUS:VAR|BulkLight|1	QUALITY:Level|13	QUALITY:Critical|-	QUALITY:Capacity|16 rounds	QUALITY:Usage|1	QUALITY:Bulk|L			SPROP:Analog												MODIFY:ItemLevel|SET|13	PART:1|MODIFY:Damage|SET|4d6
Gyrojet pistol, tactical		KEY:Gyrojet pistol (tactical)						PROFICIENCY:WEAPON|Gyrojet pistol (tactical)		TYPE:RESIZABLE.Weapon.Ranged.ToHit_UseDex.Prof Group Small Arms.Weapon	TYPE:Bludgeoning.PROJECTILE								COST:91500	WT:0.1	DAMAGE:3d12		WIELD:OneHanded					RANGE:80															BONUS:VAR|BulkLight|1	QUALITY:Level|15	QUALITY:Critical|Knockdown	QUALITY:Capacity|8 mini-rockets	QUALITY:Usage|1	QUALITY:Bulk|L	SPROP:Analog												MODIFY:ItemLevel|SET|15	PART:1|MODIFY:Damage|SET|3d12
Gyrojet pistol, advanced		KEY:Gyrojet pistol (advanced)						PROFICIENCY:WEAPON|Gyrojet pistol (advanced)		TYPE:RESIZABLE.Weapon.Ranged.ToHit_UseDex.Prof Group Small Arms.Weapon	TYPE:Bludgeoning.PROJECTILE								COST:212700	WT:0.1	DAMAGE:4d12		WIELD:OneHanded					RANGE:80															BONUS:VAR|BulkLight|1	QUALITY:Level|17	QUALITY:Critical|Knockdown	QUALITY:Capacity|8 mini-rockets	QUALITY:Usage|1	QUALITY:Bulk|L	SPROP:Analog												MODIFY:ItemLevel|SET|17	PART:1|MODIFY:Damage|SET|4d12
Gyrojet pistol, elite			KEY:Gyrojet pistol (elite)						PROFICIENCY:WEAPON|Gyrojet pistol (elite)			TYPE:RESIZABLE.Weapon.Ranged.ToHit_UseDex.Prof Group Small Arms.Weapon	TYPE:Bludgeoning.PROJECTILE								COST:715800	WT:0.1	DAMAGE:5d12		WIELD:OneHanded					RANGE:80															BONUS:VAR|BulkLight|1	QUALITY:Level|20	QUALITY:Critical|Knockdown	QUALITY:Capacity|8 mini-rockets	QUALITY:Usage|1	QUALITY:Bulk|L	SPROP:Analog												MODIFY:ItemLevel|SET|20	PART:1|MODIFY:Damage|SET|5d12
Pulsecaster pistol			KEY:Pulsecaster (pistol)						PROFICIENCY:WEAPON|Pulsecaster (pistol)			TYPE:RESIZABLE.Weapon.Ranged.ToHit_UseDex.Prof Group Small Arms.Weapon	TYPE:Electricity.SHOCK								COST:250	WT:0.1	DAMAGE:1d4		WIELD:OneHanded					RANGE:30															BONUS:VAR|BulkLight|1	QUALITY:Level|1	QUALITY:Critical|-	QUALITY:Capacity|20 charges	QUALITY:Usage|1	QUALITY:Bulk|L			SPROP:Nonlethal												MODIFY:ItemLevel|SET|1	PART:1|MODIFY:Damage|SET|1d4
Arc pistol, static			KEY:Arc pistol (static)							PROFICIENCY:WEAPON|Arc pistol (static)			TYPE:RESIZABLE.Weapon.Ranged.ToHit_UseDex.Prof Group Small Arms.Weapon	TYPE:Electricity.SHOCK								COST:750	WT:0.1	DAMAGE:1d6		WIELD:OneHanded					RANGE:50															BONUS:VAR|BulkLight|1	QUALITY:Level|2	QUALITY:Critical|Arc 2	QUALITY:Capacity|20 charges	QUALITY:Usage|2	QUALITY:Bulk|L			SPROP:Stun													MODIFY:ItemLevel|SET|2	PART:1|MODIFY:Damage|SET|1d6
Arc pistol, aurora			KEY:Arc pistol (aurora)							PROFICIENCY:WEAPON|Arc pistol (aurora)			TYPE:RESIZABLE.Weapon.Ranged.ToHit_UseDex.Prof Group Small Arms.Weapon	TYPE:Electricity.SHOCK								COST:45700	WT:0.1	DAMAGE:3d6		WIELD:OneHanded					RANGE:50															BONUS:VAR|BulkLight|1	QUALITY:Level|13	QUALITY:Critical|Arc 2d6	QUALITY:Capacity|40 charges	QUALITY:Usage|2	QUALITY:Bulk|L		SPROP:Stun													MODIFY:ItemLevel|SET|13	PART:1|MODIFY:Damage|SET|3d6
Arc pistol, storm				KEY:Arc pistol (storm)							PROFICIENCY:WEAPON|Arc pistol (storm)			TYPE:RESIZABLE.Weapon.Ranged.ToHit_UseDex.Prof Group Small Arms.Weapon	TYPE:Electricity.SHOCK								COST:365500	WT:0.1	DAMAGE:3d12		WIELD:OneHanded					RANGE:50															BONUS:VAR|BulkLight|1	QUALITY:Level|18	QUALITY:Critical|Arc 4d6	QUALITY:Capacity|100 charges	QUALITY:Usage|10	QUALITY:Bulk|L		SPROP:Stun													MODIFY:ItemLevel|SET|18	PART:1|MODIFY:Damage|SET|3d12
Sonic pistol, thunderstrike		KEY:Sonic pistol (thunderstrike)					PROFICIENCY:WEAPON|Sonic pistol (thunderstrike)		TYPE:RESIZABLE.Weapon.Ranged.ToHit_UseDex.Prof Group Small Arms.Weapon	TYPE:Sonic.SONIC								COST:2300	WT:0.1	DAMAGE:1d8		WIELD:OneHanded					RANGE:40															BONUS:VAR|BulkLight|1	QUALITY:Level|4	QUALITY:Critical|Deafen	QUALITY:Capacity|20 charges	QUALITY:Usage|2	QUALITY:Bulk|L			SPROP:-													MODIFY:ItemLevel|SET|4	PART:1|MODIFY:Damage|SET|1d8
Sonic pistol, LFD				KEY:Sonic pistol (LFD)							PROFICIENCY:WEAPON|Sonic pistol (LFD)			TYPE:RESIZABLE.Weapon.Ranged.ToHit_UseDex.Prof Group Small Arms.Weapon	TYPE:Sonic.SONIC								COST:26200	WT:0.1	DAMAGE:2d8		WIELD:OneHanded					RANGE:40															BONUS:VAR|BulkLight|1	QUALITY:Level|11	QUALITY:Critical|Deafen	QUALITY:Capacity|40 charges	QUALITY:Usage|4	QUALITY:Bulk|L			SPROP:Boost 1d6												MODIFY:ItemLevel|SET|11	PART:1|MODIFY:Damage|SET|2d8
Sonic pistol, HFD				KEY:Sonic pistol (HFD)							PROFICIENCY:WEAPON|Sonic pistol (HFD)			TYPE:RESIZABLE.Weapon.Ranged.ToHit_UseDex.Prof Group Small Arms.Weapon	TYPE:Sonic.SONIC								COST:71300	WT:0.1	DAMAGE:3d8		WIELD:OneHanded					RANGE:40															BONUS:VAR|BulkLight|1	QUALITY:Level|14	QUALITY:Critical|Deafen	QUALITY:Capacity|60 charges	QUALITY:Usage|6	QUALITY:Bulk|L			SPROP:-													MODIFY:ItemLevel|SET|14	PART:1|MODIFY:Damage|SET|3d8
Sonic pistol, banshee			KEY:Sonic pistol (banshee)						PROFICIENCY:WEAPON|Sonic pistol (banshee)			TYPE:RESIZABLE.Weapon.Ranged.ToHit_UseDex.Prof Group Small Arms.Weapon	TYPE:Sonic.SONIC								COST:191000	WT:0.1	DAMAGE:4d8		WIELD:OneHanded					RANGE:40															BONUS:VAR|BulkLight|1	QUALITY:Level|16	QUALITY:Critical|Deafen	QUALITY:Capacity|80 charges	QUALITY:Usage|8	QUALITY:Bulk|L			SPROP:Boost 1d10												MODIFY:ItemLevel|SET|16	PART:1|MODIFY:Damage|SET|4d8
Needler pistol				KEY:Needler pistol							PROFICIENCY:WEAPON|Needler pistol				TYPE:RESIZABLE.Weapon.Ranged.ToHit_UseDex.Prof Group Small Arms.Weapon	TYPE:Piercing.UNCATEGORIZED							COST:105	WT:0.1	DAMAGE:1d4		WIELD:OneHanded					RANGE:30															BONUS:VAR|BulkLight|1	QUALITY:Level|1	QUALITY:Critical|Injection DC +2	QUALITY:Capacity|6 darts	QUALITY:Usage|1	QUALITY:Bulk|L	SPROP:Analog, injection											MODIFY:ItemLevel|SET|1	PART:1|MODIFY:Damage|SET|1d4



# TABLE 7-4:Longarms
# TWO-HANDED WEAPONS LEVEL PRICE DAMAGE RANGE CRITICAL CAPACITY USAGE BULK SPECIAL
Zero rifle, frostbite-class		KEY:Zero rifle (frostbite-class)					PROFICIENCY:WEAPON|Zero rifle (frostbite-class)		TYPE:RESIZABLE.Weapon.Ranged.ToHit_UseDex.Prof Group Longarms	TYPE:Cold.CRYO										COST:2330	WT:1		DAMAGE:1d8		WIELD:TwoHanded					RANGE:60															BONUS:VAR|Bulk|1		QUALITY:Level|4	QUALITY:Critical|Staggered	QUALITY:Capacity|40 charges	QUALITY:Usage|2	QUALITY:Bulk|1																MODIFY:ItemLevel|SET|4	PART:1|MODIFY:Damage|SET|1d8
Zero rifle, hailstorm-class		KEY:Zero rifle (hailstorm-class)					PROFICIENCY:WEAPON|Zero rifle (hailstorm-class)		TYPE:RESIZABLE.Weapon.Ranged.ToHit_UseDex.Prof Group Longarms	TYPE:Cold.CRYO										COST:10100	WT:2		DAMAGE:2d8		WIELD:TwoHanded					RANGE:60															BONUS:VAR|Bulk|2		QUALITY:Level|8	QUALITY:Critical|Staggered	QUALITY:Capacity|40 charges	QUALITY:Usage|2	QUALITY:Bulk|2																MODIFY:ItemLevel|SET|8	PART:1|MODIFY:Damage|SET|2d8
Zero rifle, blizzard-class		KEY:Zero rifle (blizzard-class)					PROFICIENCY:WEAPON|Zero rifle (blizzard-class)		TYPE:RESIZABLE.Weapon.Ranged.ToHit_UseDex.Prof Group Longarms	TYPE:Cold.CRYO										COST:79800	WT:2		DAMAGE:4d8		WIELD:TwoHanded					RANGE:60															BONUS:VAR|Bulk|2		QUALITY:Level|14	QUALITY:Critical|Staggered	QUALITY:Capacity|80 charges	QUALITY:Usage|4	QUALITY:Bulk|2																MODIFY:ItemLevel|SET|14	PART:1|MODIFY:Damage|SET|4d8
Zero rifle, avalanche-class		KEY:Zero rifle (avalanche-class)					PROFICIENCY:WEAPON|Zero rifle (avalanche-class)		TYPE:RESIZABLE.Weapon.Ranged.ToHit_UseDex.Prof Group Longarms	TYPE:Cold.CRYO										COST:410200	WT:2		DAMAGE:7d8		WIELD:TwoHanded					RANGE:60															BONUS:VAR|Bulk|2		QUALITY:Level|18	QUALITY:Critical|Staggered	QUALITY:Capacity|100 charges	QUALITY:Usage|5	QUALITY:Bulk|2																MODIFY:ItemLevel|SET|18	PART:1|MODIFY:Damage|SET|7d8
Flame rifle					KEY:Flame rifle								PROFICIENCY:WEAPON|Flame rifle				TYPE:RESIZABLE.Weapon.Ranged.ToHit_UseDex.Prof Group Longarms	TYPE:Fire.FLAME									COST:490	WT:1		DAMAGE:1d6		WIELD:TwoHanded					RANGE:25															BONUS:VAR|Bulk|1		QUALITY:Level|2	QUALITY:Critical|Burn 1d6	QUALITY:Capacity|20 petrol	QUALITY:Usage|5	QUALITY:Bulk|1		SPROP:Line, unwieldy											MODIFY:ItemLevel|SET|2	PART:1|MODIFY:Damage|SET|1d6
Laser rifle, azimuth			KEY:Laser rifle (azimuth)						PROFICIENCY:WEAPON|Laser rifle (azimuth)			TYPE:RESIZABLE.Weapon.Ranged.ToHit_UseDex.Prof Group Longarms	TYPE:Fire.LASER									COST:425	WT:1		DAMAGE:1d8		WIELD:TwoHanded					RANGE:120															BONUS:VAR|Bulk|1		QUALITY:Level|1	QUALITY:Critical|Burn 1d6	QUALITY:Capacity|20 charges	QUALITY:Usage|1	QUALITY:Bulk|1		SPROP:-													MODIFY:ItemLevel|SET|1	PART:1|MODIFY:Damage|SET|1d8
Laser rifle, corona			KEY:Laser rifle (corona)						PROFICIENCY:WEAPON|Laser rifle (corona)			TYPE:RESIZABLE.Weapon.Ranged.ToHit_UseDex.Prof Group Longarms	TYPE:Fire.LASER									COST:4650	WT:1		DAMAGE:2d6		WIELD:TwoHanded					RANGE:120															BONUS:VAR|Bulk|1		QUALITY:Level|6	QUALITY:Critical|Burn 1d6	QUALITY:Capacity|40 charges	QUALITY:Usage|1	QUALITY:Bulk|1		SPROP:-													MODIFY:ItemLevel|SET|6	PART:1|MODIFY:Damage|SET|2d6
Laser rifle, aphelion			KEY:Laser rifle (aphelion)						PROFICIENCY:WEAPON|Laser rifle (aphelion)			TYPE:RESIZABLE.Weapon.Ranged.ToHit_UseDex.Prof Group Longarms	TYPE:Fire.LASER									COST:14300	WT:1		DAMAGE:3d6		WIELD:TwoHanded					RANGE:120															BONUS:VAR|Bulk|1		QUALITY:Level|9	QUALITY:Critical|Burn 1d6	QUALITY:Capacity|40 charges	QUALITY:Usage|1	QUALITY:Bulk|1		SPROP:-													MODIFY:ItemLevel|SET|9	PART:1|MODIFY:Damage|SET|3d6
Autobeam rifle, tactical		KEY:Autobeam rifle (tactical)						PROFICIENCY:WEAPON|Autobeam rifle (tactical)		TYPE:RESIZABLE.Weapon.Ranged.ToHit_UseDex.Prof Group Longarms	TYPE:Fire.LASER									COST:26900	WT:2		DAMAGE:5d4		WIELD:TwoHanded					RANGE:60															BONUS:VAR|Bulk|2		QUALITY:Level|11	QUALITY:Critical|Burn 2d4	QUALITY:Capacity|40 charges	QUALITY:Usage|4	QUALITY:Bulk|2		SPROP:Automatic												MODIFY:ItemLevel|SET|11	PART:1|MODIFY:Damage|SET|5d4
Laser rifle, perihelion			KEY:Laser rifle (perihelion)						PROFICIENCY:WEAPON|Laser rifle (perihelion)		TYPE:RESIZABLE.Weapon.Ranged.ToHit_UseDex.Prof Group Longarms	TYPE:Fire.LASER									COST:53800	WT:1		DAMAGE:5d6		WIELD:TwoHanded					RANGE:130															BONUS:VAR|Bulk|1		QUALITY:Level|13	QUALITY:Critical|Burn 2d6	QUALITY:Capacity|100 charges	QUALITY:Usage|2	QUALITY:Bulk|1		SPROP:-													MODIFY:ItemLevel|SET|13	PART:1|MODIFY:Damage|SET|5d6
Autobeam rifle, advanced		KEY:Autobeam rifle (advanced)						PROFICIENCY:WEAPON|Autobeam rifle (advanced)		TYPE:RESIZABLE.Weapon.Ranged.ToHit_UseDex.Prof Group Longarms	TYPE:Fire.LASER									COST:95500	WT:2		DAMAGE:7d4		WIELD:TwoHanded					RANGE:60															BONUS:VAR|Bulk|2		QUALITY:Level|15	QUALITY:Critical|Burn 3d4	QUALITY:Capacity|100 charges	QUALITY:Usage|10	QUALITY:Bulk|2		SPROP:Automatic												MODIFY:ItemLevel|SET|15	PART:1|MODIFY:Damage|SET|7d4
Laser rifle, parallax			KEY:Laser rifle (parallax)						PROFICIENCY:WEAPON|Laser rifle (parallax)			TYPE:RESIZABLE.Weapon.Ranged.ToHit_UseDex.Prof Group Longarms	TYPE:Fire.LASER									COST:248000	WT:1		DAMAGE:8d6		WIELD:TwoHanded					RANGE:150															BONUS:VAR|Bulk|1		QUALITY:Level|17	QUALITY:Critical|Burn 4d6	QUALITY:Capacity|100 charges	QUALITY:Usage|2	QUALITY:Bulk|1		SPROP:-													MODIFY:ItemLevel|SET|17	PART:1|MODIFY:Damage|SET|8d6
Autobeam rifle, elite			KEY:Autobeam rifle (elite)						PROFICIENCY:WEAPON|Autobeam rifle (elite)			TYPE:RESIZABLE.Weapon.Ranged.ToHit_UseDex.Prof Group Longarms	TYPE:Fire.LASER									COST:548100	WT:2		DAMAGE:12d4		WIELD:TwoHanded					RANGE:60															BONUS:VAR|Bulk|2		QUALITY:Level|19	QUALITY:Critical|Burn 5d4	QUALITY:Capacity|100 charges	QUALITY:Usage|5	QUALITY:Bulk|2		SPROP:Automatic												MODIFY:ItemLevel|SET|19	PART:1|MODIFY:Damage|SET|12d4
Laser rifle, zenith			KEY:Laser rifle (zenith)						PROFICIENCY:WEAPON|Laser rifle (zenith)			TYPE:RESIZABLE.Weapon.Ranged.ToHit_UseDex.Prof Group Longarms	TYPE:Fire.LASER									COST:722000	WT:1		DAMAGE:11d6		WIELD:TwoHanded					RANGE:150															BONUS:VAR|Bulk|1		QUALITY:Level|20	QUALITY:Critical|Burn 5d6	QUALITY:Capacity|100 charges	QUALITY:Usage|2	QUALITY:Bulk|1		SPROP:-													MODIFY:ItemLevel|SET|20	PART:1|MODIFY:Damage|SET|11d6
Plasma rifle, red star			KEY:Plasma rifle (red star)						PROFICIENCY:WEAPON|Plasma rifle (red star)		TYPE:RESIZABLE.Weapon.Ranged.ToHit_UseDex.Prof Group Longarms	TYPE:Electricity.Fire.PLASMA									COST:4600	WT:2		DAMAGE:1d10		WIELD:TwoHanded					RANGE:40															BONUS:VAR|Bulk|2		QUALITY:Level|6	QUALITY:Critical|Burn 1d4	QUALITY:Capacity|40 charges	QUALITY:Usage|4	QUALITY:Bulk|2		SPROP:Line, unwieldy											MODIFY:ItemLevel|SET|6	PART:1|MODIFY:Damage|SET|1d10
Plasma rifle, yellow star		KEY:Plasma rifle (yellow star)					PROFICIENCY:WEAPON|Plasma rifle (yellow star)		TYPE:RESIZABLE.Weapon.Ranged.ToHit_UseDex.Prof Group Longarms	TYPE:Electricity.Fire.PLASMA									COST:16800	WT:2		DAMAGE:2d10		WIELD:TwoHanded					RANGE:40															BONUS:VAR|Bulk|2		QUALITY:Level|10	QUALITY:Critical|Burn 1d8	QUALITY:Capacity|40 charges	QUALITY:Usage|4	QUALITY:Bulk|2		SPROP:Line, unwieldy											MODIFY:ItemLevel|SET|10	PART:1|MODIFY:Damage|SET|2d10
Plasma caster, white star		KEY:Plasma caster (white star)					PROFICIENCY:WEAPON|Plasma caster (white star)		TYPE:RESIZABLE.Weapon.Ranged.ToHit_UseDex.Prof Group Longarms	TYPE:Electricity.Fire.PLASMA									COST:49100	WT:2		DAMAGE:3d10		WIELD:TwoHanded					RANGE:80															BONUS:VAR|Bulk|2		QUALITY:Level|13	QUALITY:Critical|Burn 1d10	QUALITY:Capacity|100 charges	QUALITY:Usage|5	QUALITY:Bulk|2		SPROP:Boost 1d10												MODIFY:ItemLevel|SET|13	PART:1|MODIFY:Damage|SET|3d10
Plasma rifle, white star		KEY:Plasma rifle (white star)						PROFICIENCY:WEAPON|Plasma rifle (white star)		TYPE:RESIZABLE.Weapon.Ranged.ToHit_UseDex.Prof Group Longarms	TYPE:Electricity.Fire.PLASMA									COST:126600	WT:2		DAMAGE:4d10		WIELD:TwoHanded					RANGE:60															BONUS:VAR|Bulk|2		QUALITY:Level|15	QUALITY:Critical|Burn 2d8	QUALITY:Capacity|40 charges	QUALITY:Usage|4	QUALITY:Bulk|2		SPROP:Line, unwieldy											MODIFY:ItemLevel|SET|15	PART:1|MODIFY:Damage|SET|4d10
Plasma caster, blue star		KEY:Plasma caster (blue star)						PROFICIENCY:WEAPON|Plasma caster (blue star)		TYPE:RESIZABLE.Weapon.Ranged.ToHit_UseDex.Prof Group Longarms	TYPE:Electricity.Fire.PLASMA									COST:275000	WT:2		DAMAGE:5d10		WIELD:TwoHanded					RANGE:80															BONUS:VAR|Bulk|2		QUALITY:Level|17	QUALITY:Critical|Burn 2d10	QUALITY:Capacity|200 charges	QUALITY:Usage|10	QUALITY:Bulk|2		SPROP:Boost 2d10												MODIFY:ItemLevel|SET|17	PART:1|MODIFY:Damage|SET|5d10
Plasma rifle, blue star			KEY:Plasma rifle (blue star)						PROFICIENCY:WEAPON|Plasma rifle (blue star)		TYPE:RESIZABLE.Weapon.Ranged.ToHit_UseDex.Prof Group Longarms	TYPE:Electricity.Fire.PLASMA									COST:935000	WT:2		DAMAGE:8d10		WIELD:TwoHanded					RANGE:100															BONUS:VAR|Bulk|2		QUALITY:Level|20	QUALITY:Critical|Burn 4d8	QUALITY:Capacity|100 charges	QUALITY:Usage|10	QUALITY:Bulk|2		SPROP:Line, unwieldy											MODIFY:ItemLevel|SET|20	PART:1|MODIFY:Damage|SET|8d10
Hunting rifle				KEY:Hunting rifle								PROFICIENCY:WEAPON|Hunting rifle				TYPE:RESIZABLE.Weapon.Ranged.ToHit_UseDex.Prof Group Longarms	TYPE:PROJECTILE.Piercing									COST:240	WT:1		DAMAGE:1d8		WIELD:TwoHanded					RANGE:90															BONUS:VAR|Bulk|1		QUALITY:Level|1	QUALITY:Critical|-	QUALITY:Capacity|6 rounds	QUALITY:Usage|1	QUALITY:Bulk|1			SPROP:Analog												MODIFY:ItemLevel|SET|1	PART:1|MODIFY:Damage|SET|1d8
Scattergun, utility			KEY:Scattergun (utility)						PROFICIENCY:WEAPON|Scattergun (utility)			TYPE:RESIZABLE.Weapon.Ranged.ToHit_UseDex.Prof Group Longarms	TYPE:PROJECTILE.Piercing									COST:235	WT:1		DAMAGE:1d4		WIELD:TwoHanded					RANGE:15															BONUS:VAR|Bulk|1		QUALITY:Level|1	QUALITY:Critical|-	QUALITY:Capacity|4 shells	QUALITY:Usage|1	QUALITY:Bulk|1			SPROP:Analog, blast											MODIFY:ItemLevel|SET|1	PART:1|MODIFY:Damage|SET|1d4
Acid dart rifle, tactical		KEY:Acid dart rifle (tactical)					PROFICIENCY:WEAPON|Acid dart rifle (tactical)		TYPE:RESIZABLE.Weapon.Ranged.ToHit_UseDex.Prof Group Longarms	TYPE:PROJECTILE.Acid.Piercing								COST:485	WT:1		DAMAGE:1d8		WIELD:TwoHanded					RANGE:80															BONUS:VAR|Bulk|1		QUALITY:Level|2	QUALITY:Critical|Corrode 1d4	QUALITY:Capacity|10 darts	QUALITY:Usage|1	QUALITY:Bulk|1		SPROP:Analog												MODIFY:ItemLevel|SET|2	PART:1|MODIFY:Damage|SET|1d8
Autotarget rifle				KEY:Autotarget rifle							PROFICIENCY:WEAPON|Autotarget rifle				TYPE:RESIZABLE.Weapon.Ranged.ToHit_UseDex.Prof Group Longarms	TYPE:PROJECTILE.Piercing									COST:755	WT:2		DAMAGE:1d6		WIELD:TwoHanded					RANGE:60															BONUS:VAR|Bulk|2		QUALITY:Level|2	QUALITY:Critical|-	QUALITY:Capacity|10 rounds	QUALITY:Usage|1	QUALITY:Bulk|2			SPROP:Analog, automatic											MODIFY:ItemLevel|SET|2	PART:1|MODIFY:Damage|SET|1d6
Crossbolter, tactical			KEY:Crossbolter (tactical)						PROFICIENCY:WEAPON|Crossbolter (tactical)			TYPE:RESIZABLE.Weapon.Ranged.ToHit_UseDex.Prof Group Longarms	TYPE:PROJECTILE.Piercing									COST:475	WT:2		DAMAGE:1d10		WIELD:TwoHanded					RANGE:70															BONUS:VAR|Bulk|2		QUALITY:Level|2	QUALITY:Critical|-	QUALITY:Capacity|1 arrow	QUALITY:Usage|1	QUALITY:Bulk|2			SPROP:Unwieldy												MODIFY:ItemLevel|SET|2	PART:1|MODIFY:Damage|SET|1d10
Acid dart rifle, dual			KEY:Acid dart rifle (dual)						PROFICIENCY:WEAPON|Acid dart rifle (dual)			TYPE:RESIZABLE.Weapon.Ranged.ToHit_UseDex.Prof Group Longarms	TYPE:PROJECTILE.Acid.Piercing								COST:6900	WT:1		DAMAGE:2d8		WIELD:TwoHanded					RANGE:90															BONUS:VAR|Bulk|1		QUALITY:Level|7	QUALITY:Critical|Corrode 2d4	QUALITY:Capacity|24 darts	QUALITY:Usage|2	QUALITY:Bulk|1		SPROP:Analog												MODIFY:ItemLevel|SET|7	PART:1|MODIFY:Damage|SET|2d8
