SOURCELONG:System Reference Document 5.0	SOURCESHORT:SRD5	SOURCEWEB:http://dnd.wizards.com/articles/features/systems-reference-document-srd
# Original Entry: See contributors listed in PCC file.

# Monsters begin on page 264, appendix creatures are on page 361

###Block: Monsters -- Page 264
Aboleth							ABILITY:Internal|AUTOMATIC|Racial Trait ~ Aboleth								SOURCEPAGE:p.13			SIZE:L	RACETYPE:Aberration	KIT:1|LE	BONUS:VAR|AC_Natural_Armor|8|TYPE=Racial	MONSTERCLASS:Hit Die:18	MOVE:Walk,10,Swim,40	BONUS:STAT|STR|10	BONUS:STAT|DEX|-2	BONUS:STAT|CON|4	BONUS:STAT|INT|8	BONUS:STAT|WIS|4	BONUS:STAT|CHA|8	BONUS:VAR|DarkvisionRange|120|TYPE=Base	BONUS:VAR|TelepathyRange|120|TYPE=Base	CR:10
Angel (Deva)					OUTPUTNAME:Deva								ABILITY:Internal|AUTOMATIC|Racial Trait ~ Angel (Deva)									SOURCEPAGE:p.16		KEY:Angel (Deva)					SORTKEY:Angel	SIZE:M	RACETYPE:Celestial	KIT:1|LG	BONUS:VAR|AC_Natural_Armor|3|TYPE=Racial	MONSTERCLASS:Hit Die:16	MOVE:Walk,30,Fly,90	BONUS:STAT|STR|8	BONUS:STAT|DEX|8	BONUS:STAT|CON|8	BONUS:STAT|INT|6	BONUS:STAT|WIS|10	BONUS:STAT|CHA|10	BONUS:VAR|DarkvisionRange|120|TYPE=Base	CR:10
# Ancient Green Dragon					ABILITY:Internal|AUTOMATIC|Racial Trait ~ Ancient Green Dragon						SOURCEPAGE:p.93			SIZE:	RACETYPE:	KIT:1|	BONUS:VAR|NaturalArmor|x|TYPE=Racial	MONSTERCLASS:Hit Die:	MOVE:Walk,	BONUS:STAT|STR|	BONUS:STAT|DEX|	BONUS:STAT|CON|	BONUS:STAT|INT|	BONUS:STAT|WIS|	BONUS:STAT|CHA|	BONUS:VAR|DarkvisionRange|0|TYPE=Base	CR:
# Adult Green Dragon					ABILITY:Internal|AUTOMATIC|Racial Trait ~ Adult Green Dragon						SOURCEPAGE:p.94			SIZE:	RACETYPE:	KIT:1|	BONUS:VAR|NaturalArmor|x|TYPE=Racial	MONSTERCLASS:Hit Die:	MOVE:Walk,	BONUS:STAT|STR|	BONUS:STAT|DEX|	BONUS:STAT|CON|	BONUS:STAT|INT|	BONUS:STAT|WIS|	BONUS:STAT|CHA|	BONUS:VAR|DarkvisionRange|0|TYPE=Base	CR:
# Young Green Dragon					ABILITY:Internal|AUTOMATIC|Racial Trait ~ Young Green Dragon						SOURCEPAGE:p.94			SIZE:	RACETYPE:	KIT:1|	BONUS:VAR|NaturalArmor|x|TYPE=Racial	MONSTERCLASS:Hit Die:	MOVE:Walk,	BONUS:STAT|STR|	BONUS:STAT|DEX|	BONUS:STAT|CON|	BONUS:STAT|INT|	BONUS:STAT|WIS|	BONUS:STAT|CHA|	BONUS:VAR|DarkvisionRange|0|TYPE=Base	CR:
# Green Dragon Wyrmling					ABILITY:Internal|AUTOMATIC|Racial Trait ~ Green Dragon Wyrmling						SOURCEPAGE:p.95			SIZE:	RACETYPE:	KIT:1|	BONUS:VAR|NaturalArmor|x|TYPE=Racial	MONSTERCLASS:Hit Die:	MOVE:Walk,	BONUS:STAT|STR|	BONUS:STAT|DEX|	BONUS:STAT|CON|	BONUS:STAT|INT|	BONUS:STAT|WIS|	BONUS:STAT|CHA|	BONUS:VAR|DarkvisionRange|0|TYPE=Base	CR:

# Ancient Red Dragon					ABILITY:Internal|AUTOMATIC|Racial Trait ~ Ancient Red Dragon						SOURCEPAGE:p.97			SIZE:	RACETYPE:	KIT:1|	BONUS:VAR|NaturalArmor|x|TYPE=Racial	MONSTERCLASS:Hit Die:	MOVE:Walk,	BONUS:STAT|STR|	BONUS:STAT|DEX|	BONUS:STAT|CON|	BONUS:STAT|INT|	BONUS:STAT|WIS|	BONUS:STAT|CHA|	BONUS:VAR|DarkvisionRange|0|TYPE=Base	CR:
# Adult Red Dragon						ABILITY:Internal|AUTOMATIC|Racial Trait ~ Adult Red Dragon							SOURCEPAGE:p.98			SIZE:	RACETYPE:	KIT:1|	BONUS:VAR|NaturalArmor|x|TYPE=Racial	MONSTERCLASS:Hit Die:	MOVE:Walk,	BONUS:STAT|STR|	BONUS:STAT|DEX|	BONUS:STAT|CON|	BONUS:STAT|INT|	BONUS:STAT|WIS|	BONUS:STAT|CHA|	BONUS:VAR|DarkvisionRange|0|TYPE=Base	CR:
# Young Red Dragon						ABILITY:Internal|AUTOMATIC|Racial Trait ~ Young Red Dragon							SOURCEPAGE:p.98			SIZE:	RACETYPE:	KIT:1|	BONUS:VAR|NaturalArmor|x|TYPE=Racial	MONSTERCLASS:Hit Die:	MOVE:Walk,	BONUS:STAT|STR|	BONUS:STAT|DEX|	BONUS:STAT|CON|	BONUS:STAT|INT|	BONUS:STAT|WIS|	BONUS:STAT|CHA|	BONUS:VAR|DarkvisionRange|0|TYPE=Base	CR:
# Red Dragon Wyrmling					ABILITY:Internal|AUTOMATIC|Racial Trait ~ Red Dragon Wyrmling						SOURCEPAGE:p.98			SIZE:	RACETYPE:	KIT:1|	BONUS:VAR|NaturalArmor|x|TYPE=Racial	MONSTERCLASS:Hit Die:	MOVE:Walk,	BONUS:STAT|STR|	BONUS:STAT|DEX|	BONUS:STAT|CON|	BONUS:STAT|INT|	BONUS:STAT|WIS|	BONUS:STAT|CHA|	BONUS:VAR|DarkvisionRange|0|TYPE=Base	CR:

# Ancient White Dragon					ABILITY:Internal|AUTOMATIC|Racial Trait ~ Ancient White Dragon						SOURCEPAGE:p.100			SIZE:	RACETYPE:	KIT:1|	BONUS:VAR|NaturalArmor|x|TYPE=Racial	MONSTERCLASS:Hit Die:	MOVE:Walk,	BONUS:STAT|STR|	BONUS:STAT|DEX|	BONUS:STAT|CON|	BONUS:STAT|INT|	BONUS:STAT|WIS|	BONUS:STAT|CHA|	BONUS:VAR|DarkvisionRange|0|TYPE=Base	CR:
# Adult White Dragon					ABILITY:Internal|AUTOMATIC|Racial Trait ~ Adult White Dragon						SOURCEPAGE:p.101			SIZE:	RACETYPE:	KIT:1|	BONUS:VAR|NaturalArmor|x|TYPE=Racial	MONSTERCLASS:Hit Die:	MOVE:Walk,	BONUS:STAT|STR|	BONUS:STAT|DEX|	BONUS:STAT|CON|	BONUS:STAT|INT|	BONUS:STAT|WIS|	BONUS:STAT|CHA|	BONUS:VAR|DarkvisionRange|0|TYPE=Base	CR:
# Young White Dragon					ABILITY:Internal|AUTOMATIC|Racial Trait ~ Young White Dragon						SOURCEPAGE:p.101			SIZE:	RACETYPE:	KIT:1|	BONUS:VAR|NaturalArmor|x|TYPE=Racial	MONSTERCLASS:Hit Die:	MOVE:Walk,	BONUS:STAT|STR|	BONUS:STAT|DEX|	BONUS:STAT|CON|	BONUS:STAT|INT|	BONUS:STAT|WIS|	BONUS:STAT|CHA|	BONUS:VAR|DarkvisionRange|0|TYPE=Base	CR:
# White Dragon Wyrmling					ABILITY:Internal|AUTOMATIC|Racial Trait ~ White Dragon Wyrmling						SOURCEPAGE:p.102			SIZE:	RACETYPE:	KIT:1|	BONUS:VAR|NaturalArmor|x|TYPE=Racial	MONSTERCLASS:Hit Die:	MOVE:Walk,	BONUS:STAT|STR|	BONUS:STAT|DEX|	BONUS:STAT|CON|	BONUS:STAT|INT|	BONUS:STAT|WIS|	BONUS:STAT|CHA|	BONUS:VAR|DarkvisionRange|0|TYPE=Base	CR:

# Ancient Brass Dragon					ABILITY:Internal|AUTOMATIC|Racial Trait ~ Ancient Brass Dragon						SOURCEPAGE:p.104			SIZE:	RACETYPE:	KIT:1|	BONUS:VAR|NaturalArmor|x|TYPE=Racial	MONSTERCLASS:Hit Die:	MOVE:Walk,	BONUS:STAT|STR|	BONUS:STAT|DEX|	BONUS:STAT|CON|	BONUS:STAT|INT|	BONUS:STAT|WIS|	BONUS:STAT|CHA|	BONUS:VAR|DarkvisionRange|0|TYPE=Base	CR:
# Adult Brass Dragon					ABILITY:Internal|AUTOMATIC|Racial Trait ~ Adult Brass Dragon						SOURCEPAGE:p.105			SIZE:	RACETYPE:	KIT:1|	BONUS:VAR|NaturalArmor|x|TYPE=Racial	MONSTERCLASS:Hit Die:	MOVE:Walk,	BONUS:STAT|STR|	BONUS:STAT|DEX|	BONUS:STAT|CON|	BONUS:STAT|INT|	BONUS:STAT|WIS|	BONUS:STAT|CHA|	BONUS:VAR|DarkvisionRange|0|TYPE=Base	CR:
# Young Brass Dragon					ABILITY:Internal|AUTOMATIC|Racial Trait ~ Young Brass Dragon						SOURCEPAGE:p.105			SIZE:	RACETYPE:	KIT:1|	BONUS:VAR|NaturalArmor|x|TYPE=Racial	MONSTERCLASS:Hit Die:	MOVE:Walk,	BONUS:STAT|STR|	BONUS:STAT|DEX|	BONUS:STAT|CON|	BONUS:STAT|INT|	BONUS:STAT|WIS|	BONUS:STAT|CHA|	BONUS:VAR|DarkvisionRange|0|TYPE=Base	CR:
# Brass Dragon Wyrmling					ABILITY:Internal|AUTOMATIC|Racial Trait ~ Brass Dragon Wyrmling						SOURCEPAGE:p.106			SIZE:	RACETYPE:	KIT:1|	BONUS:VAR|NaturalArmor|x|TYPE=Racial	MONSTERCLASS:Hit Die:	MOVE:Walk,	BONUS:STAT|STR|	BONUS:STAT|DEX|	BONUS:STAT|CON|	BONUS:STAT|INT|	BONUS:STAT|WIS|	BONUS:STAT|CHA|	BONUS:VAR|DarkvisionRange|0|TYPE=Base	CR:

# Ancient Bronze Dragon					ABILITY:Internal|AUTOMATIC|Racial Trait ~ Ancient Bronze Dragon						SOURCEPAGE:p.107			SIZE:	RACETYPE:	KIT:1|	BONUS:VAR|NaturalArmor|x|TYPE=Racial	MONSTERCLASS:Hit Die:	MOVE:Walk,	BONUS:STAT|STR|	BONUS:STAT|DEX|	BONUS:STAT|CON|	BONUS:STAT|INT|	BONUS:STAT|WIS|	BONUS:STAT|CHA|	BONUS:VAR|DarkvisionRange|0|TYPE=Base	CR:
# Adult Bronze Dragon					ABILITY:Internal|AUTOMATIC|Racial Trait ~ Adult Bronze Dragon						SOURCEPAGE:p.108			SIZE:	RACETYPE:	KIT:1|	BONUS:VAR|NaturalArmor|x|TYPE=Racial	MONSTERCLASS:Hit Die:	MOVE:Walk,	BONUS:STAT|STR|	BONUS:STAT|DEX|	BONUS:STAT|CON|	BONUS:STAT|INT|	BONUS:STAT|WIS|	BONUS:STAT|CHA|	BONUS:VAR|DarkvisionRange|0|TYPE=Base	CR:
# Young Bronze Dragon					ABILITY:Internal|AUTOMATIC|Racial Trait ~ Young Bronze Dragon						SOURCEPAGE:p.108			SIZE:	RACETYPE:	KIT:1|	BONUS:VAR|NaturalArmor|x|TYPE=Racial	MONSTERCLASS:Hit Die:	MOVE:Walk,	BONUS:STAT|STR|	BONUS:STAT|DEX|	BONUS:STAT|CON|	BONUS:STAT|INT|	BONUS:STAT|WIS|	BONUS:STAT|CHA|	BONUS:VAR|DarkvisionRange|0|TYPE=Base	CR:
# Bronze Dragon Wyrmling					ABILITY:Internal|AUTOMATIC|Racial Trait ~ Bronze Dragon Wyrmling						SOURCEPAGE:p.109			SIZE:	RACETYPE:	KIT:1|	BONUS:VAR|NaturalArmor|x|TYPE=Racial	MONSTERCLASS:Hit Die:	MOVE:Walk,	BONUS:STAT|STR|	BONUS:STAT|DEX|	BONUS:STAT|CON|	BONUS:STAT|INT|	BONUS:STAT|WIS|	BONUS:STAT|CHA|	BONUS:VAR|DarkvisionRange|0|TYPE=Base	CR:

# Ancient Copper Dragon					ABILITY:Internal|AUTOMATIC|Racial Trait ~ Ancient Copper Dragon						SOURCEPAGE:p.110			SIZE:	RACETYPE:	KIT:1|	BONUS:VAR|NaturalArmor|x|TYPE=Racial	MONSTERCLASS:Hit Die:	MOVE:Walk,	BONUS:STAT|STR|	BONUS:STAT|DEX|	BONUS:STAT|CON|	BONUS:STAT|INT|	BONUS:STAT|WIS|	BONUS:STAT|CHA|	BONUS:VAR|DarkvisionRange|0|TYPE=Base	CR:
# Adult Copper Dragon					ABILITY:Internal|AUTOMATIC|Racial Trait ~ Adult Copper Dragon						SOURCEPAGE:p.Ill			SIZE:	RACETYPE:	KIT:1|	BONUS:VAR|NaturalArmor|x|TYPE=Racial	MONSTERCLASS:Hit Die:	MOVE:Walk,	BONUS:STAT|STR|	BONUS:STAT|DEX|	BONUS:STAT|CON|	BONUS:STAT|INT|	BONUS:STAT|WIS|	BONUS:STAT|CHA|	BONUS:VAR|DarkvisionRange|0|TYPE=Base	CR:
# Young Copper Dragon					ABILITY:Internal|AUTOMATIC|Racial Trait ~ Young Copper Dragon						SOURCEPAGE:p.111			SIZE:	RACETYPE:	KIT:1|	BONUS:VAR|NaturalArmor|x|TYPE=Racial	MONSTERCLASS:Hit Die:	MOVE:Walk,	BONUS:STAT|STR|	BONUS:STAT|DEX|	BONUS:STAT|CON|	BONUS:STAT|INT|	BONUS:STAT|WIS|	BONUS:STAT|CHA|	BONUS:VAR|DarkvisionRange|0|TYPE=Base	CR:
# Copper Dragon Wyrmling					ABILITY:Internal|AUTOMATIC|Racial Trait ~ Copper Dragon Wyrmling						SOURCEPAGE:p.112			SIZE:	RACETYPE:	KIT:1|	BONUS:VAR|NaturalArmor|x|TYPE=Racial	MONSTERCLASS:Hit Die:	MOVE:Walk,	BONUS:STAT|STR|	BONUS:STAT|DEX|	BONUS:STAT|CON|	BONUS:STAT|INT|	BONUS:STAT|WIS|	BONUS:STAT|CHA|	BONUS:VAR|DarkvisionRange|0|TYPE=Base	CR:

# Ancient Gold Dragon					ABILITY:Internal|AUTOMATIC|Racial Trait ~ Ancient Gold Dragon						SOURCEPAGE:p.113			SIZE:	RACETYPE:	KIT:1|	BONUS:VAR|NaturalArmor|x|TYPE=Racial	MONSTERCLASS:Hit Die:	MOVE:Walk,	BONUS:STAT|STR|	BONUS:STAT|DEX|	BONUS:STAT|CON|	BONUS:STAT|INT|	BONUS:STAT|WIS|	BONUS:STAT|CHA|	BONUS:VAR|DarkvisionRange|0|TYPE=Base	CR:
# Adult Gold Dragon						ABILITY:Internal|AUTOMATIC|Racial Trait ~ Adult Gold Dragon							SOURCEPAGE:p.114			SIZE:	RACETYPE:	KIT:1|	BONUS:VAR|NaturalArmor|x|TYPE=Racial	MONSTERCLASS:Hit Die:	MOVE:Walk,	BONUS:STAT|STR|	BONUS:STAT|DEX|	BONUS:STAT|CON|	BONUS:STAT|INT|	BONUS:STAT|WIS|	BONUS:STAT|CHA|	BONUS:VAR|DarkvisionRange|0|TYPE=Base	CR:
# Young Gold Dragon						ABILITY:Internal|AUTOMATIC|Racial Trait ~ Young Gold Dragon							SOURCEPAGE:p.115			SIZE:	RACETYPE:	KIT:1|	BONUS:VAR|NaturalArmor|x|TYPE=Racial	MONSTERCLASS:Hit Die:	MOVE:Walk,	BONUS:STAT|STR|	BONUS:STAT|DEX|	BONUS:STAT|CON|	BONUS:STAT|INT|	BONUS:STAT|WIS|	BONUS:STAT|CHA|	BONUS:VAR|DarkvisionRange|0|TYPE=Base	CR:
# Gold Dragon Wyrmling					ABILITY:Internal|AUTOMATIC|Racial Trait ~ Gold Dragon Wyrmling						SOURCEPAGE:p.liS			SIZE:	RACETYPE:	KIT:1|	BONUS:VAR|NaturalArmor|x|TYPE=Racial	MONSTERCLASS:Hit Die:	MOVE:Walk,	BONUS:STAT|STR|	BONUS:STAT|DEX|	BONUS:STAT|CON|	BONUS:STAT|INT|	BONUS:STAT|WIS|	BONUS:STAT|CHA|	BONUS:VAR|DarkvisionRange|0|TYPE=Base	CR:

# Ancient Silver Dragon					ABILITY:Internal|AUTOMATIC|Racial Trait ~ Ancient Silver Dragon						SOURCEPAGE:p.116			SIZE:	RACETYPE:	KIT:1|	BONUS:VAR|NaturalArmor|x|TYPE=Racial	MONSTERCLASS:Hit Die:	MOVE:Walk,	BONUS:STAT|STR|	BONUS:STAT|DEX|	BONUS:STAT|CON|	BONUS:STAT|INT|	BONUS:STAT|WIS|	BONUS:STAT|CHA|	BONUS:VAR|DarkvisionRange|0|TYPE=Base	CR:
# Adult Silver Dragon					ABILITY:Internal|AUTOMATIC|Racial Trait ~ Adult Silver Dragon						SOURCEPAGE:p.117			SIZE:	RACETYPE:	KIT:1|	BONUS:VAR|NaturalArmor|x|TYPE=Racial	MONSTERCLASS:Hit Die:	MOVE:Walk,	BONUS:STAT|STR|	BONUS:STAT|DEX|	BONUS:STAT|CON|	BONUS:STAT|INT|	BONUS:STAT|WIS|	BONUS:STAT|CHA|	BONUS:VAR|DarkvisionRange|0|TYPE=Base	CR:
# Silver Dragon Wyrmling					ABILITY:Internal|AUTOMATIC|Racial Trait ~ Silver Dragon Wyrmling						SOURCEPAGE:p.118			SIZE:	RACETYPE:	KIT:1|	BONUS:VAR|NaturalArmor|x|TYPE=Racial	MONSTERCLASS:Hit Die:	MOVE:Walk,	BONUS:STAT|STR|	BONUS:STAT|DEX|	BONUS:STAT|CON|	BONUS:STAT|INT|	BONUS:STAT|WIS|	BONUS:STAT|CHA|	BONUS:VAR|DarkvisionRange|0|TYPE=Base	CR:
# Young Silver Dragon					ABILITY:Internal|AUTOMATIC|Racial Trait ~ Young Silver Dragon						SOURCEPAGE:p.118			SIZE:	RACETYPE:	KIT:1|	BONUS:VAR|NaturalArmor|x|TYPE=Racial	MONSTERCLASS:Hit Die:	MOVE:Walk,	BONUS:STAT|STR|	BONUS:STAT|DEX|	BONUS:STAT|CON|	BONUS:STAT|INT|	BONUS:STAT|WIS|	BONUS:STAT|CHA|	BONUS:VAR|DarkvisionRange|0|TYPE=Base	CR:

# Dragon Turtle						ABILITY:Internal|AUTOMATIC|Racial Trait ~ Dragon Turtle							SOURCEPAGE:p.119			SIZE:	RACETYPE:	KIT:1|	BONUS:VAR|NaturalArmor|x|TYPE=Racial	MONSTERCLASS:Hit Die:	MOVE:Walk,	BONUS:STAT|STR|	BONUS:STAT|DEX|	BONUS:STAT|CON|	BONUS:STAT|INT|	BONUS:STAT|WIS|	BONUS:STAT|CHA|	BONUS:VAR|DarkvisionRange|0|TYPE=Base	CR:
# Drider							ABILITY:Internal|AUTOMATIC|Racial Trait ~ Drider								SOURCEPAGE:p.120			SIZE:	RACETYPE:	KIT:1|	BONUS:VAR|NaturalArmor|x|TYPE=Racial	MONSTERCLASS:Hit Die:	MOVE:Walk,	BONUS:STAT|STR|	BONUS:STAT|DEX|	BONUS:STAT|CON|	BONUS:STAT|INT|	BONUS:STAT|WIS|	BONUS:STAT|CHA|	BONUS:VAR|DarkvisionRange|0|TYPE=Base	CR:
# Dryad								ABILITY:Internal|AUTOMATIC|Racial Trait ~ Dryad									SOURCEPAGE:p.121			SIZE:	RACETYPE:	KIT:1|	BONUS:VAR|NaturalArmor|x|TYPE=Racial	MONSTERCLASS:Hit Die:	MOVE:Walk,	BONUS:STAT|STR|	BONUS:STAT|DEX|	BONUS:STAT|CON|	BONUS:STAT|INT|	BONUS:STAT|WIS|	BONUS:STAT|CHA|	BONUS:VAR|DarkvisionRange|0|TYPE=Base	CR:
# Duergar							ABILITY:Internal|AUTOMATIC|Racial Trait ~ Duergar								SOURCEPAGE:p.122			SIZE:	RACETYPE:	KIT:1|	BONUS:VAR|NaturalArmor|x|TYPE=Racial	MONSTERCLASS:Hit Die:	MOVE:Walk,	BONUS:STAT|STR|	BONUS:STAT|DEX|	BONUS:STAT|CON|	BONUS:STAT|INT|	BONUS:STAT|WIS|	BONUS:STAT|CHA|	BONUS:VAR|DarkvisionRange|0|TYPE=Base	CR:

## Elementals
# Air Elemental						ABILITY:Internal|AUTOMATIC|Racial Trait ~ Air Elemental							SOURCEPAGE:p.124			SIZE:	RACETYPE:	KIT:1|	BONUS:VAR|NaturalArmor|x|TYPE=Racial	MONSTERCLASS:Hit Die:	MOVE:Walk,	BONUS:STAT|STR|	BONUS:STAT|DEX|	BONUS:STAT|CON|	BONUS:STAT|INT|	BONUS:STAT|WIS|	BONUS:STAT|CHA|	BONUS:VAR|DarkvisionRange|0|TYPE=Base	CR:
# Earth Elemental						ABILITY:Internal|AUTOMATIC|Racial Trait ~ Earth Elemental							SOURCEPAGE:p.124			SIZE:	RACETYPE:	KIT:1|	BONUS:VAR|NaturalArmor|x|TYPE=Racial	MONSTERCLASS:Hit Die:	MOVE:Walk,	BONUS:STAT|STR|	BONUS:STAT|DEX|	BONUS:STAT|CON|	BONUS:STAT|INT|	BONUS:STAT|WIS|	BONUS:STAT|CHA|	BONUS:VAR|DarkvisionRange|0|TYPE=Base	CR:
# Fire Elemental						ABILITY:Internal|AUTOMATIC|Racial Trait ~ Fire Elemental							SOURCEPAGE:p.125			SIZE:	RACETYPE:	KIT:1|	BONUS:VAR|NaturalArmor|x|TYPE=Racial	MONSTERCLASS:Hit Die:	MOVE:Walk,	BONUS:STAT|STR|	BONUS:STAT|DEX|	BONUS:STAT|CON|	BONUS:STAT|INT|	BONUS:STAT|WIS|	BONUS:STAT|CHA|	BONUS:VAR|DarkvisionRange|0|TYPE=Base	CR:
# Water Elemental						ABILITY:Internal|AUTOMATIC|Racial Trait ~ Water Elemental							SOURCEPAGE:p.125			SIZE:	RACETYPE:	KIT:1|	BONUS:VAR|NaturalArmor|x|TYPE=Racial	MONSTERCLASS:Hit Die:	MOVE:Walk,	BONUS:STAT|STR|	BONUS:STAT|DEX|	BONUS:STAT|CON|	BONUS:STAT|INT|	BONUS:STAT|WIS|	BONUS:STAT|CHA|	BONUS:VAR|DarkvisionRange|0|TYPE=Base	CR:
# Elf, Drow
# Drow								ABILITY:Internal|AUTOMATIC|Racial Trait ~ Drow									SOURCEPAGE:p.128			SIZE:	RACETYPE:	KIT:1|	BONUS:VAR|NaturalArmor|x|TYPE=Racial	MONSTERCLASS:Hit Die:	MOVE:Walk,	BONUS:STAT|STR|	BONUS:STAT|DEX|	BONUS:STAT|CON|	BONUS:STAT|INT|	BONUS:STAT|WIS|	BONUS:STAT|CHA|	BONUS:VAR|DarkvisionRange|0|TYPE=Base	CR:
# Ettercap							ABILITY:Internal|AUTOMATIC|Racial Trait ~ Ettercap								SOURCEPAGE:p.131			SIZE:	RACETYPE:	KIT:1|	BONUS:VAR|NaturalArmor|x|TYPE=Racial	MONSTERCLASS:Hit Die:	MOVE:Walk,	BONUS:STAT|STR|	BONUS:STAT|DEX|	BONUS:STAT|CON|	BONUS:STAT|INT|	BONUS:STAT|WIS|	BONUS:STAT|CHA|	BONUS:VAR|DarkvisionRange|0|TYPE=Base	CR:
# Ettin								ABILITY:Internal|AUTOMATIC|Racial Trait ~ Ettin									SOURCEPAGE:p.132			SIZE:	RACETYPE:	KIT:1|	BONUS:VAR|NaturalArmor|x|TYPE=Racial	MONSTERCLASS:Hit Die:	MOVE:Walk,	BONUS:STAT|STR|	BONUS:STAT|DEX|	BONUS:STAT|CON|	BONUS:STAT|INT|	BONUS:STAT|WIS|	BONUS:STAT|CHA|	BONUS:VAR|DarkvisionRange|0|TYPE=Base	CR:

## Fungi
# Shrieker							ABILITY:Internal|AUTOMATIC|Racial Trait ~ Shrieker								SOURCEPAGE:p.138			SIZE:	RACETYPE:	KIT:1|	BONUS:VAR|NaturalArmor|x|TYPE=Racial	MONSTERCLASS:Hit Die:	MOVE:Walk,	BONUS:STAT|STR|	BONUS:STAT|DEX|	BONUS:STAT|CON|	BONUS:STAT|INT|	BONUS:STAT|WIS|	BONUS:STAT|CHA|	BONUS:VAR|DarkvisionRange|0|TYPE=Base	CR:
# Violet Fungus						ABILITY:Internal|AUTOMATIC|Racial Trait ~ Violet Fungus							SOURCEPAGE:p.138			SIZE:	RACETYPE:	KIT:1|	BONUS:VAR|NaturalArmor|x|TYPE=Racial	MONSTERCLASS:Hit Die:	MOVE:Walk,	BONUS:STAT|STR|	BONUS:STAT|DEX|	BONUS:STAT|CON|	BONUS:STAT|INT|	BONUS:STAT|WIS|	BONUS:STAT|CHA|	BONUS:VAR|DarkvisionRange|0|TYPE=Base	CR:

# Gargoyle							ABILITY:Internal|AUTOMATIC|Racial Trait ~ Gargoyle								SOURCEPAGE:p.140			SIZE:	RACETYPE:	KIT:1|	BONUS:VAR|NaturalArmor|x|TYPE=Racial	MONSTERCLASS:Hit Die:	MOVE:Walk,	BONUS:STAT|STR|	BONUS:STAT|DEX|	BONUS:STAT|CON|	BONUS:STAT|INT|	BONUS:STAT|WIS|	BONUS:STAT|CHA|	BONUS:VAR|DarkvisionRange|0|TYPE=Base	CR:
# Djinni							ABILITY:Internal|AUTOMATIC|Racial Trait ~ Djinni								SOURCEPAGE:p.144			SIZE:	RACETYPE:	KIT:1|	BONUS:VAR|NaturalArmor|x|TYPE=Racial	MONSTERCLASS:Hit Die:	MOVE:Walk,	BONUS:STAT|STR|	BONUS:STAT|DEX|	BONUS:STAT|CON|	BONUS:STAT|INT|	BONUS:STAT|WIS|	BONUS:STAT|CHA|	BONUS:VAR|DarkvisionRange|0|TYPE=Base	CR:
# Efreeti							ABILITY:Internal|AUTOMATIC|Racial Trait ~ Efreeti								SOURCEPAGE:p.145			SIZE:	RACETYPE:	KIT:1|	BONUS:VAR|NaturalArmor|x|TYPE=Racial	MONSTERCLASS:Hit Die:	MOVE:Walk,	BONUS:STAT|STR|	BONUS:STAT|DEX|	BONUS:STAT|CON|	BONUS:STAT|INT|	BONUS:STAT|WIS|	BONUS:STAT|CHA|	BONUS:VAR|DarkvisionRange|0|TYPE=Base	CR:

# Ghost								ABILITY:Internal|AUTOMATIC|Racial Trait ~ Ghost									SOURCEPAGE:p.147			SIZE:	RACETYPE:	KIT:1|	BONUS:VAR|NaturalArmor|x|TYPE=Racial	MONSTERCLASS:Hit Die:	MOVE:Walk,	BONUS:STAT|STR|	BONUS:STAT|DEX|	BONUS:STAT|CON|	BONUS:STAT|INT|	BONUS:STAT|WIS|	BONUS:STAT|CHA|	BONUS:VAR|DarkvisionRange|0|TYPE=Base	CR:

## Ghouls
# Ghast								ABILITY:Internal|AUTOMATIC|Racial Trait ~ Ghast									SOURCEPAGE:p.148			SIZE:	RACETYPE:	KIT:1|	BONUS:VAR|NaturalArmor|x|TYPE=Racial	MONSTERCLASS:Hit Die:	MOVE:Walk,	BONUS:STAT|STR|	BONUS:STAT|DEX|	BONUS:STAT|CON|	BONUS:STAT|INT|	BONUS:STAT|WIS|	BONUS:STAT|CHA|	BONUS:VAR|DarkvisionRange|0|TYPE=Base	CR:
# Ghoul								ABILITY:Internal|AUTOMATIC|Racial Trait ~ Ghoul									SOURCEPAGE:p.148			SIZE:	RACETYPE:	KIT:1|	BONUS:VAR|NaturalArmor|x|TYPE=Racial	MONSTERCLASS:Hit Die:	MOVE:Walk,	BONUS:STAT|STR|	BONUS:STAT|DEX|	BONUS:STAT|CON|	BONUS:STAT|INT|	BONUS:STAT|WIS|	BONUS:STAT|CHA|	BONUS:VAR|DarkvisionRange|0|TYPE=Base	CR:

## Giants
# Cloud Giant							ABILITY:Internal|AUTOMATIC|Racial Trait ~ Cloud Giant								SOURCEPAGE:p.154			SIZE:	RACETYPE:	KIT:1|	BONUS:VAR|NaturalArmor|x|TYPE=Racial	MONSTERCLASS:Hit Die:	MOVE:Walk,	BONUS:STAT|STR|	BONUS:STAT|DEX|	BONUS:STAT|CON|	BONUS:STAT|INT|	BONUS:STAT|WIS|	BONUS:STAT|CHA|	BONUS:VAR|DarkvisionRange|0|TYPE=Base	CR:
