
#OPTION DESIGN
#There are certain design conditions and statements found in every option. Use the guidelines listed here to determine when they apply. If any of these conditions are not listed under an option, they are not applicable.
#Automatic/Dice/Defensive Option: Tells you if the option is an automatic, dice, or defensive option and provides all the necessary rules for using it. Any rules not provided in this condition refer back to the default rules provided in Chapter I: Rules.
#Base Option: This condition is listed for each of the five base options and is available to all characters.
#Critical: All dice options will list the benefits gained for rolling a critical hit. Options creating a pool do not have a Critical listing.
#Focus: Denotes the option can only be gained from a focus or is available without spending training points to a particular focus. You can always apply the focus dice gained from your focus on these options, regardless of the circumstances.
#Professional: Certain options are only available to those who have dedicated their training within a particular focus. To access these options, you must have a certain number of focus dice available in a particular focus.
#Range: The standard range for the option.
#Stunt Option: Certain options require such determination and awesome power, they count as a stunt. If you complete the option successfully, you gain a boost or suffer a blunder on a failed roll.
#Trained: If the option requires your character to spend training points, it will say so here. The exact number of training points required will be listed.
#Trigger: Defensive options provide details for the trigger created by this option.
#Untrained: Some base options can be used "untrained," meaning an application outside the normal boundaries. These applications inflict serious penalties, but are available for all characters to provide extra possibilities.
#Weapon: If the option can be gained from a weapon, it lists so here. Some weapon options can allow for additional training points to increase its potential.
#To do so, you must already have spent the training points to gain a
#trained, focus, or professional option. To increase a trained option, you have
#to spend either 2 training points or half the listed points for a trained option
#(whichever is higher, rounded up) to gain +1d8 whenever you use that option
#from now on. Focus and professional options require a number of training
#points equal to the amount required to learn the focus it originated from -1.
#You can also spend 3 training points to increase the option dice with a
#weapon option, but you can only apply these additional option dice with a
#mastered weapon.


# OptionName ~ Professional Purchase	BONUS:VAR|TrainingPool|Cost-1
# OptionName ~ Focus Purchase			BONUS:VAR|TrainingPool|Cost-1
# OptionName ~ WeaponAddition			BONUS:VAR|TrainingPool|-3
#	PREVARGTEQ:TrainingPool,2	BONUS:VAR|TrainingPool|-2	CATEGORY:Training Pool	
#Free		KEY:Free ~ Option			COST:0	CATEGORY:Training Pool	TYPE:Option	ASPECT:TYPE|Automatic, Base
#Move		KEY:Move ~ Option			COST:0	CATEGORY:Training Pool	TYPE:Option	ASPECT:TYPE|Automatic, Base
#Quick		KEY:Quick ~ Option		COST:0	CATEGORY:Training Pool	TYPE:Option	ASPECT:TYPE|Automatic, Base
#Ready		KEY:Ready ~ Option		COST:0	CATEGORY:Training Pool	TYPE:Option	ASPECT:TYPE|Base, Defensive


# Trained Option ~ 
Aim		KEY:Trained Option ~ Aim			ABILITY:Special Ability|AUTOMATIC|Aim		COST:0	PREVARGTEQ:TrainingPool,2	BONUS:VAR|TrainingPool|-2	CATEGORY:Training Pool	TYPE:Option	ASPECT:TYPE|Automatic, Focus, Trained (2 points) or Weapon
Alert		KEY:Trained Option ~ Alert			ABILITY:Special Ability|AUTOMATIC|Alert		COST:0	PREVARGTEQ:TrainingPool,2	BONUS:VAR|TrainingPool|-2	CATEGORY:Training Pool	TYPE:Option	ASPECT:TYPE|Automatic, Focus, Trained (2 points)
Detour	KEY:Trained Option ~ Detour			ABILITY:Special Ability|AUTOMATIC|Detour		COST:0	PREVARGTEQ:TrainingPool,2	BONUS:VAR|TrainingPool|-2	CATEGORY:Training Pool	TYPE:Option	ASPECT:TYPE|Defensive, Trained (2 points)
Dual Strike	KEY:Trained Option ~ Dual Strike		ABILITY:Special Ability|AUTOMATIC|Dual Strike	COST:0	PREVARGTEQ:TrainingPool,5	BONUS:VAR|TrainingPool|-5	CATEGORY:Training Pool	TYPE:Option	ASPECT:TYPE|Dice, Trained (5 points)
Guardian	KEY:Trained Option ~ Guardian			ABILITY:Special Ability|AUTOMATIC|Guardian	COST:0	PREVARGTEQ:TrainingPool,3	BONUS:VAR|TrainingPool|-3	CATEGORY:Training Pool	TYPE:Option	ASPECT:TYPE|Defensive, Trained (3 points)
Heal		KEY:Trained Option ~ Heal			ABILITY:Special Ability|AUTOMATIC|Heal		COST:0	PREVARGTEQ:TrainingPool,2	BONUS:VAR|TrainingPool|-2	CATEGORY:Training Pool	TYPE:Option	ASPECT:TYPE|Dice, Stunt, Trained (2 points)
Parry		KEY:Trained Option ~ Parry			ABILITY:Special Ability|AUTOMATIC|Parry		COST:0	PREVARGTEQ:TrainingPool,3	BONUS:VAR|TrainingPool|-3	CATEGORY:Training Pool	TYPE:Option	ASPECT:TYPE|Defensive, Trained (3 points)
# Weapon Option
Burst		KEY:Weapon Granted Option ~ Burst		ABILITY:Special Ability|AUTOMATIC|Burst		COST:0	CATEGORY:Training Pool	TYPE:WeaponOption	ASPECT:TYPE|Dice, Weapon
Full Auto	KEY:Weapon Granted Option ~ Full Auto	ABILITY:Special Ability|AUTOMATIC|Full Auto	COST:0	CATEGORY:Training Pool	TYPE:WeaponOption	ASPECT:TYPE|Dice, Weapon
Sever		KEY:Weapon Granted Option ~ Sever		ABILITY:Special Ability|AUTOMATIC|Sever		COST:0	CATEGORY:Training Pool	TYPE:WeaponOption	ASPECT:TYPE|Dice, Stunt, Weapon
Smash		KEY:Weapon Granted Option ~ Smash		ABILITY:Special Ability|AUTOMATIC|Smash		COST:0	CATEGORY:Training Pool	TYPE:WeaponOption	ASPECT:TYPE|Dice, Stunt, Weapon
Aim		KEY:Weapon Granted Option ~ Aim		ABILITY:Special Ability|AUTOMATIC|Aim		COST:0	CATEGORY:Training Pool	TYPE:WeaponOption
# Focus Option
Aim		KEY:Focus Granted Option ~ Aim		ABILITY:Special Ability|AUTOMATIC|Aim		COST:0	CATEGORY:Training Pool	TYPE:FocusOption	ASPECT:TYPE|Automatic, Focus, Trained (2 points) or Weapon
Alert		KEY:Focus Granted Option ~ Alert		ABILITY:Special Ability|AUTOMATIC|Alert		COST:0	CATEGORY:Training Pool	TYPE:FocusOption	ASPECT:TYPE|Automatic, Focus, Trained (2 points)
Anticipate	KEY:Focus Granted Option ~ Anticipate	ABILITY:Special Ability|AUTOMATIC|Anticipate	COST:0	CATEGORY:Training Pool	TYPE:FocusOption	ASPECT:TYPE|Defensive, Focus, Professional
Bullshit	KEY:Focus Granted Option ~ Bullshit		ABILITY:Special Ability|AUTOMATIC|Bullshit	COST:0	CATEGORY:Training Pool	TYPE:FocusOption	ASPECT:TYPE|Dice, Focus
Concentrate	KEY:Focus Granted Option ~ Concentrate	ABILITY:Special Ability|AUTOMATIC|Concentrate	COST:0	CATEGORY:Training Pool	TYPE:FocusOption	ASPECT:TYPE|Dice, Focus
Deadly	KEY:Focus Granted Option ~ Deadly		ABILITY:Special Ability|AUTOMATIC|Deadly		COST:0	CATEGORY:Training Pool	TYPE:FocusOption	ASPECT:TYPE|Dice, Focus, Professional
Disable	KEY:Focus Granted Option ~ Disable		ABILITY:Special Ability|AUTOMATIC|Disable		COST:0	CATEGORY:Training Pool	TYPE:FocusOption	ASPECT:TYPE|Dice, Focus, Professional
Drive		KEY:Focus Granted Option ~ Drive		ABILITY:Special Ability|AUTOMATIC|Drive		COST:0	CATEGORY:Training Pool	TYPE:FocusOption	ASPECT:TYPE|Dice, Focus
Explosives	KEY:Focus Granted Option ~ Explosives	ABILITY:Special Ability|AUTOMATIC|Explosives	COST:0	CATEGORY:Training Pool	TYPE:FocusOption	ASPECT:TYPE|Dice, Focus
Hack		KEY:Focus Granted Option ~ Hack		ABILITY:Special Ability|AUTOMATIC|Hack		COST:0	CATEGORY:Training Pool	TYPE:FocusOption	ASPECT:TYPE|Dice, Focus
Lock		KEY:Focus Granted Option ~ Lock		ABILITY:Special Ability|AUTOMATIC|Lock		COST:0	CATEGORY:Training Pool	TYPE:FocusOption	ASPECT:TYPE|Dice, Focus, Professional
Maneuver	KEY:Focus Granted Option ~ Maneuver		ABILITY:Special Ability|AUTOMATIC|Maneuver	COST:0	CATEGORY:Training Pool	TYPE:FocusOption	ASPECT:TYPE|Defensive, Focus, Professional
Reflex	KEY:Focus Granted Option ~ Reflex		ABILITY:Special Ability|AUTOMATIC|Reflex		COST:0	CATEGORY:Training Pool	TYPE:FocusOption	ASPECT:TYPE|Dice, Focus, Professional
Search	KEY:Focus Granted Option ~ Search		ABILITY:Special Ability|AUTOMATIC|Search		COST:0	CATEGORY:Training Pool	TYPE:FocusOption	ASPECT:TYPE|Dice, Focus
Shadow	KEY:Focus Granted Option ~ Shadow		ABILITY:Special Ability|AUTOMATIC|Shadow		COST:0	CATEGORY:Training Pool	TYPE:FocusOption	ASPECT:TYPE|Dice, Focus
Shatter	KEY:Focus Granted Option ~ Shatter		ABILITY:Special Ability|AUTOMATIC|Shatter		COST:0	CATEGORY:Training Pool	TYPE:FocusOption	ASPECT:TYPE|Dice, Focus, Professional
Surprise	KEY:Focus Granted Option ~ Surprise		ABILITY:Special Ability|AUTOMATIC|Surprise	COST:0	CATEGORY:Training Pool	TYPE:FocusOption	ASPECT:TYPE|Defensive, Focus, Professional
Survival	KEY:Focus Granted Option ~ Survival		ABILITY:Special Ability|AUTOMATIC|Survival	COST:0	CATEGORY:Training Pool	TYPE:FocusOption	ASPECT:TYPE|Dice, Focus

#Recover	KEY:Recover ~ Option		COST:0	CATEGORY:Training Pool	TYPE:Option	ASPECT:TYPE|Dice, Professional
###Block: Option Display - These will be granted to avoid upsetting the pool
Search	KEY:Search		SOURCEPAGE:p.	CATEGORY:Special Ability	TYPE:SpecialQuality.Option.OptionDisplay	ASPECT:TYPE|Dice, Focus	BENEFIT:Any idiot can poke around a room and find an obvious clue, but true Hunters look for the subtle pieces telling them where to look next. Using a combination of perception, insight, and instinct, you have learned how to look for the tiniest detail with ease.	BENEFIT:&nl; Dice Option: When you enter a scene, you can make an active Sense vs. Normal difficulty roll. The Director may determine additional modifiers are relevant to the difficulty dice. Every hit rolled becomes a point in your Search pool. For as long as you remain within this scene, you can redeem 1 point from your Search pool to gain a bonus hit to any other Sense or Mind roll within that location or achieve an automatic success to any active Sense or Mind roll with a maximum of 1 hit.	BENEFIT:&nl; Focus: This option is only available to Hunters.	BENEFIT:&nl; Range:  Sight. You can redeem Sense points to ignore certain modifiers and make active Sense rolls for objects hidden from view; the number of points redeemed must equal the number of circumstance dice in the chosen modifier.

Sever	KEY:Sever		SOURCEPAGE:p.	CATEGORY:Special Ability	TYPE:SpecialQuality.Option.OptionDisplay	ASPECT:TYPE|Dice, Stunt, Weapon	BENEFIT:Heavy blades and sharp axes can cut through bone and hack an arm clean off. Such an attack requires precise delivery and intention, making it an effective option all its own.	BENEFIT:&nl; Dice Option: Choose an appendage belonging to an opponent (i.e. arm, leg, or head). Make a melee attack roll against an opponent with the appropriate Size modifier to their defense roll. So long as the opponent is dealt at least 1 hit from the attack, that appendage is damaged severely and the opponent takes a half penalty to all base and focus dice using that appendage until the start of the next series. At the start of each following series, the opponent suffers 1 hit penalty from the ongoing damage until he dies.	BENEFIT:&nl; Critical: A truly horrific injury, the appendage is severed from the body and cannot be repaired under any circumstances. If the head was targeted, the opponent is killed instantly.	BENEFIT:&nl; Range:  Adjacent	BENEFIT:&nl;Stunt Option: This option is considered a stunt option. Succeeding or failing on this roll counts as if you were making a stunt roll.	BENEFIT:&nl; Weapon: You must use a weapon with the Sever option.

Shadow	KEY:Shadow		SOURCEPAGE:p.	CATEGORY:Special Ability	TYPE:SpecialQuality.Option.OptionDisplay	ASPECT:TYPE|Dice, Focus	BENEFIT:Trailing your target with efficiency and stealth, you have learned to blend in with your surroundings and the darkness to remain unnoticed until you choose to make yourself known.	BENEFIT:&nl; Dice Option: Choose an opponent within sight of your character and make an active Sense or Mind vs. Normal difficulty roll; increase the difficulty by +1d10 per additional character or threat within range (i.e. security cameras) plus any other applicable modifiers. The total hits you receive determines your Shadow pool and each point can be used to reduce the number of hits your opponent rolls against you with their own active Sense roll. Once an opponent's roll has been reduced to 0 hits or if the original result did not gain any hits, you can then spend an additional Shadow point to cause the roll to fail. You cannot spend Shadow points unless there is an object, crowd of people, or other applicable means of cover or protection within 10' of where you stand when the opponent attempts an active Sense roll. You do not have to be aware of all threats at the time you roll this option. If you attack the opponent or any other character adjacent to the opponent, you cannot use this option again until the start of the next series and your Shadow pool immediately reverts to 0.	BENEFIT:&nl; Critical: Choose another opponent or threat within range of this option; it cannot make active Sense rolls against you until your Shadow pool is reduced to 0.	BENEFIT:&nl; Focus: This option is only available to Burglars.	BENEFIT:&nl; Range:  Sight

Shadow Option Display	SOURCEPAGE:p.	CATEGORY:Special Ability	TYPE:SpecialQuality.Option.OptionDisplay

Shatter	KEY:Shatter		SOURCEPAGE:p.	CATEGORY:Special Ability	TYPE:SpecialQuality.Option.OptionDisplay	ASPECT:TYPE|Dice, Focus, Professional	BENEFIT:Bombers are experts at causing huge, deadly explosions. But there are times when they just need a small bomb to remove a locked door, open a safe, or destroy a single object without damaging the surrounding area or people. That's where this option comes in handy.	BENEFIT:&nl; Dice Option: Choose a single object within range. You can use your Bomb Master feature to create an improvised explosive device to destroy the object completely or render it useless using a stunt roll. Any appropriate modifiers are applied to the opposed roll. If successful, the object is destroyed. For every hit rolled, you can permanently negate a single point of Armor applied to the object.	BENEFIT:&nl; Critical: Your explosion is so precise, you can choose to destroy the object as normal or simply have it detach or break cleanly without being damaged at all.	BENEFIT:&nl; Focus: This option is only available to Bombers	BENEFIT:&nl; Professional: Only Bombers with at least +3d12 Bomber focus dice gain this option.	BENEFIT:&nl; Range:  Adjacent, but only during setup. You can move away from the object prior to rolling the dice.

Smash	KEY:Smash		SOURCEPAGE:p.	CATEGORY:Special Ability	TYPE:SpecialQuality.Option.OptionDisplay	ASPECT:TYPE|Dice, Stunt, Weapon	BENEFIT:Melee weapons such as hammers are good for more than crushing bones, they're also handy when you're bursting through locked doors, crushing stone, and destroying furniture. This option allows you to pit the weapon's heavy advantage in your favor.	BENEFIT:&nl; Dice Option: Choose an object and make an active Body roll vs. Normal difficulty; apply any appropriate modifiers to the object's difficulty roll. On a success, the object is destroyed. If the object has modifiers such as Reinforced, it requires additional hits equal to the number of circumstance dice in those modifiers to destroy or render useless. For every hit gained against such objects, the number of circumstance dice on the modifier is reduced by 1.	BENEFIT:&nl; Critical: The impact of your strike causes an explosion of debris to lash out and strike an opponent within 1 Move option of the object. You can transfer any appropriate reaction to the opponent instead of the object (i.e. you can Push the opponent).	BENEFIT:&nl; Range:  Adjacent	BENEFIT:&nl; Stunt Option: This option is considered a stunt option. Succeeding or failing on this roll counts as if you were making a stunt roll.	BENEFIT:&nl; Weapon: You must use a weapon with the Smash option.

Surprise	KEY:Surprise		SOURCEPAGE:p.	CATEGORY:Special Ability	TYPE:SpecialQuality.Option.OptionDisplay	ASPECT:TYPE|Defensive, Focus, Professional	BENEFIT:Disguise and performance are only half the battle for a good Grifter. In time, they learn to catch their opponents off-guard with such precision and timing to gain an impressive advantage.	BENEFIT:&nl; Defensive Option: You can use this option to replace the Ready option if you have any Bullshit points left.	BENEFIT:&nl; Trigger: In addition to setting off your trigger, you can exchange your remaining Bullshit points to gain +1d10 per point or redeem 2 Bullshit points to perform any automatic option as part of the trigger.	BENEFIT:&nl; Focus: This option is only available to Grifters.	BENEFIT:&nl; Professional: Only Grifters with at least +3d12 Grifter focus dice gain this option.	BENEFIT:&nl; Range:  Based on the triggered option.

Survival	KEY:Survival			SOURCEPAGE:p.	CATEGORY:Special Ability	TYPE:SpecialQuality.Option.OptionDisplay	ASPECT:TYPE|Dice, Focus	BENEFIT:Stepping into the middle of a gunfight is not for the weak or ignorant. There's more to it than just a good attack or defense roll throughout; it's about utilizing your environment to your advantage. This option provides you with the keen observation to quickly glance around the room and incorporate those elements into your rolls.	BENEFIT:&nl; Dice Option: Make an active Sense vs. Normal difficulty roll. Every hit gained goes into your Survival pool. You can exchange a Survival point to gain bonus hits to any attack, defense, or Body roll as long as you remain within the same location and you adjacent to an object, person, or dominant feature in that location.	BENEFIT:&nl; Focus: This option is only available to Enforcers.	BENEFIT:&nl; Range:  Personal

