# CVS $Revision$ $Author$ -- Fri Oct 19 20:16:09 2012 -- reformated by prettylst.pl v1.39 (build 15052)
SOURCELONG:Revised (v.3.5) System Reference Document	SOURCESHORT:RSRD	SOURCEWEB:http://www.wizards.com/default.asp?x=d20/article/srd35	SOURCEDATE:2000-01


###Block: Epic Class Feat Pool MODs
#Barbarian
# Feat Name						Type
Spell Knowledge.MOD				TYPE:EpicLoremaster
Spell Opportunity.MOD				TYPE:EpicLoremaster
Spell Stowaway.MOD				TYPE:EpicLoremaster
Spontaneous Spell.MOD				TYPE:EpicLoremaster
Tenacious Magic.MOD				TYPE:EpicLoremaster

#Mystic Theurge
Automatic Quicken Spell.MOD			TYPE:EpicMysticTheurge
Automatic Silent Spell.MOD			TYPE:EpicMysticTheurge
Automatic Still Spell.MOD			TYPE:EpicMysticTheurge
Bonus Domain.MOD					TYPE:EpicMysticTheurge
Enhance Spell.MOD					TYPE:EpicMysticTheurge
Epic Spell Focus.MOD				TYPE:EpicMysticTheurge
Epic Spell Penetration.MOD			TYPE:EpicMysticTheurge
Epic Spellcasting.MOD				TYPE:EpicMysticTheurge
Ignore Material Components.MOD		TYPE:EpicMysticTheurge
Improved Alignment Based Casting.MOD	TYPE:EpicMysticTheurge
Improved Combat Casting.MOD			TYPE:EpicMysticTheurge
Improved Heighten Spell.MOD			TYPE:EpicMysticTheurge
Improved Metamagic.MOD				TYPE:EpicMysticTheurge
Improved Spell Capacity.MOD			TYPE:EpicMysticTheurge
Intensify Spell.MOD				TYPE:EpicMysticTheurge
Multispell.MOD					TYPE:EpicMysticTheurge
Permanent Emanation.MOD				TYPE:EpicMysticTheurge
Spell Knowledge.MOD				TYPE:EpicMysticTheurge
Spell Opportunity.MOD				TYPE:EpicMysticTheurge
Spell Stowaway.MOD				TYPE:EpicMysticTheurge
Spontaneous Domain Access.MOD			TYPE:EpicMysticTheurge
Spontaneous Spell.MOD				TYPE:EpicMysticTheurge
Tenacious Magic.MOD				TYPE:EpicMysticTheurge

#Shadowdancer
Blinding Speed.MOD				TYPE:EpicShadowdancer
Dexterous Fortitude.MOD				TYPE:EpicShadowdancer
Dexterous Will.MOD				TYPE:EpicShadowdancer
Epic Dodge.MOD					TYPE:EpicShadowdancer
Epic Skill Focus.MOD				TYPE:EpicShadowdancer
Epic Speed.MOD					TYPE:EpicShadowdancer
Exceptional Deflection.MOD			TYPE:EpicShadowdancer
Improved Combat Reflexes.MOD			TYPE:EpicShadowdancer
Improved Darkvision.MOD				TYPE:EpicShadowdancer
Improved Whirlwind Attack.MOD			TYPE:EpicShadowdancer
Infinite Deflection.MOD				TYPE:EpicShadowdancer
Legendary Leaper.MOD				TYPE:EpicShadowdancer
Reflect Arrows.MOD				TYPE:EpicShadowdancer
Self Concealment.MOD				TYPE:EpicShadowdancer
Spellcasting Harrier.MOD			TYPE:EpicShadowdancer
Superior Initiative.MOD				TYPE:EpicShadowdancer


###Block: Epic Class Feat Pools
# Agent Retriever
# Feat Name						Type
Epic Endurance.MOD				TYPE:AgentRetriever
Epic Prowess.MOD					TYPE:AgentRetriever
Epic Speed.MOD					TYPE:AgentRetriever
Epic Toughness.MOD				TYPE:AgentRetriever
Epic Weapon Focus.MOD				TYPE:AgentRetriever
Fast Healing.MOD					TYPE:AgentRetriever
Improved Combat Casting.MOD			TYPE:AgentRetriever
Improved Spell Capacity.MOD			TYPE:AgentRetriever
Legendary Climber.MOD				TYPE:AgentRetriever
Legendary Rider.MOD				TYPE:AgentRetriever
Legendary Tracker.MOD				TYPE:AgentRetriever
Perfect Health.MOD				TYPE:AgentRetriever
Permanent Emanation.MOD				TYPE:AgentRetriever
Spontaneous Spell.MOD				TYPE:AgentRetriever
Storm of Throws.MOD				TYPE:AgentRetriever
Swarm of Arrows.MOD				TYPE:AgentRetriever
Uncanny Accuracy.MOD				TYPE:AgentRetriever

# Cosmic Descryer
Augmented Alchemy.MOD				TYPE:CosmicDescryer
Automatic Quicken Spell.MOD			TYPE:CosmicDescryer
Automatic Silent Spell.MOD			TYPE:CosmicDescryer
Automatic Still Spell.MOD			TYPE:CosmicDescryer
Combat Casting.MOD				TYPE:CosmicDescryer
Craft Epic Magic Arms and Armor.MOD		TYPE:CosmicDescryer
Craft Epic Rod.MOD				TYPE:CosmicDescryer
Craft Epic Staff.MOD				TYPE:CosmicDescryer
Craft Epic Wondrous Item.MOD			TYPE:CosmicDescryer
Efficient Item Creation.MOD			TYPE:CosmicDescryer
Enhance Spell.MOD					TYPE:CosmicDescryer
Epic Spell Focus.MOD				TYPE:CosmicDescryer
Epic Spell Penetration.MOD			TYPE:CosmicDescryer
Epic Spellcasting.MOD				TYPE:CosmicDescryer
Familiar Spell.MOD				TYPE:CosmicDescryer
Forge Epic Ring.MOD				TYPE:CosmicDescryer
Ignore Material Components.MOD		TYPE:CosmicDescryer
Improved Combat Casting.MOD			TYPE:CosmicDescryer
Improved Heighten Spell.MOD			TYPE:CosmicDescryer
Improved Metamagic.MOD				TYPE:CosmicDescryer
Improved Spell Capacity.MOD			TYPE:CosmicDescryer
Intensify Spell.MOD				TYPE:CosmicDescryer
Multispell.MOD					TYPE:CosmicDescryer
Permanent Emanation.MOD				TYPE:CosmicDescryer
Scribe Epic Scroll.MOD				TYPE:CosmicDescryer
Spell Focus.MOD					TYPE:CosmicDescryer
Spell Knowledge.MOD				TYPE:CosmicDescryer
Spell Mastery.MOD					TYPE:CosmicDescryer
Spell Opportunity.MOD				TYPE:CosmicDescryer
Spell Penetration.MOD				TYPE:CosmicDescryer
Spell Stowaway.MOD				TYPE:CosmicDescryer
Spontaneous Spell.MOD				TYPE:CosmicDescryer
Tenacious Magic.MOD				TYPE:CosmicDescryer

# Divine Emissary
Armor Skin.MOD					TYPE:DivineEmissary
Devastating Critical.MOD			TYPE:DivineEmissary
Epic Leadership.MOD				TYPE:DivineEmissary
Epic Prowess.MOD					TYPE:DivineEmissary
Epic Reputation.MOD				TYPE:DivineEmissary
Epic Toughness.MOD				TYPE:DivineEmissary
Epic Weapon Focus.MOD				TYPE:DivineEmissary
Great Smiting.MOD					TYPE:DivineEmissary
Holy Strike.MOD					TYPE:DivineEmissary
Improved Aura of Courage.MOD			TYPE:DivineEmissary
Improved Combat Casting.MOD			TYPE:DivineEmissary
Improved Spell Capacity.MOD			TYPE:DivineEmissary
Legendary Commander.MOD				TYPE:DivineEmissary
Legendary Rider.MOD				TYPE:DivineEmissary
Overwhelming Critical.MOD			TYPE:DivineEmissary
Perfect Health.MOD				TYPE:DivineEmissary
Permanent Emanation.MOD				TYPE:DivineEmissary
Planar Turning.MOD				TYPE:DivineEmissary
Positive Energy Aura.MOD			TYPE:DivineEmissary
Spectral Strike.MOD				TYPE:DivineEmissary
Spontaneous Spell.MOD				TYPE:DivineEmissary
Widen Aura of Courage.MOD			TYPE:DivineEmissary

# Guardian Paramount
Bulwark of Defense.MOD				TYPE:GuardianParamount
Combat Archery.MOD				TYPE:GuardianParamount
Damage Reduction.MOD				TYPE:GuardianParamount
Dexterous Fortitude.MOD				TYPE:GuardianParamount
Dexterous Will.MOD				TYPE:GuardianParamount
Epic Dodge.MOD					TYPE:GuardianParamount
Epic Fortitude.MOD				TYPE:GuardianParamount
Epic Reflexes.MOD					TYPE:GuardianParamount
Epic Reputation.MOD				TYPE:GuardianParamount
Epic Skill Focus.MOD				TYPE:GuardianParamount
Epic Speed.MOD					TYPE:GuardianParamount
Epic Toughness.MOD				TYPE:GuardianParamount
Epic Will.MOD					TYPE:GuardianParamount
Exceptional Deflection.MOD			TYPE:GuardianParamount
Fast Healing.MOD					TYPE:GuardianParamount
Great Dexterity.MOD				TYPE:GuardianParamount
Improved Combat Reflexes.MOD			TYPE:GuardianParamount
Improved Sneak Attack.MOD			TYPE:GuardianParamount
Improved Spell Resistance.MOD			TYPE:GuardianParamount
Infinite Deflection.MOD				TYPE:GuardianParamount
Legendary Climber.MOD				TYPE:GuardianParamount
Lingering Damage.MOD				TYPE:GuardianParamount
Mobile Defense.MOD				TYPE:GuardianParamount
Perfect Health.MOD				TYPE:GuardianParamount
Reflect Arrows.MOD				TYPE:GuardianParamount
Self Concealment.MOD				TYPE:GuardianParamount
Sneak Attack of Opportunity.MOD		TYPE:GuardianParamount
Spellcasting Harrier.MOD			TYPE:GuardianParamount
Uncanny Accuracy.MOD				TYPE:GuardianParamount

# High Proselytizer
Armor Skin.MOD					TYPE:HighProselytizer
Automatic Quicken Spell.MOD			TYPE:HighProselytizer
Automatic Silent Spell.MOD			TYPE:HighProselytizer
Automatic Still Spell.MOD			TYPE:HighProselytizer
Bonus Domain.MOD					TYPE:HighProselytizer
Enhance Spell.MOD					TYPE:HighProselytizer
Epic Reputation.MOD				TYPE:HighProselytizer
Epic Spell Focus.MOD				TYPE:HighProselytizer
Epic Spell Penetration.MOD			TYPE:HighProselytizer
Epic Spellcasting.MOD				TYPE:HighProselytizer
Epic Will.MOD					TYPE:HighProselytizer
Extended Life Span.MOD				TYPE:HighProselytizer
Great Charisma.MOD				TYPE:HighProselytizer
Great Wisdom.MOD					TYPE:HighProselytizer
Ignore Material Components.MOD		TYPE:HighProselytizer
Improved Alignment Based Casting.MOD	TYPE:HighProselytizer
Improved Combat Casting.MOD			TYPE:HighProselytizer
Improved Heighten Spell.MOD			TYPE:HighProselytizer
Improved Metamagic.MOD				TYPE:HighProselytizer
Improved Spell Capacity.MOD			TYPE:HighProselytizer
Intensify Spell.MOD				TYPE:HighProselytizer
Legendary Commander.MOD				TYPE:HighProselytizer
Multispell.MOD					TYPE:HighProselytizer
Negative Energy Burst.MOD			TYPE:HighProselytizer
Permanent Emanation.MOD				TYPE:HighProselytizer
Planar Turning.MOD				TYPE:HighProselytizer
Polyglot.MOD					TYPE:HighProselytizer
Positive Energy Aura.MOD			TYPE:HighProselytizer
Spectral Strike.MOD				TYPE:HighProselytizer
Spell Stowaway.MOD				TYPE:HighProselytizer
Spell Opportunity.MOD				TYPE:HighProselytizer
Spontaneous Domain Access.MOD			TYPE:HighProselytizer
Spontaneous Spell.MOD				TYPE:HighProselytizer
Tenacious Magic.MOD				TYPE:HighProselytizer
Undead Mastery.MOD				TYPE:HighProselytizer
Zone of Animation.MOD				TYPE:HighProselytizer

# Legendary Dreadnought
Armor Skin.MOD					TYPE:LegendaryDreadnought
Devastating Critical.MOD			TYPE:LegendaryDreadnought
Dire Charge.MOD					TYPE:LegendaryDreadnought
Epic Fortitude.MOD				TYPE:LegendaryDreadnought
Epic Prowess.MOD					TYPE:LegendaryDreadnought
Epic Toughness.MOD				TYPE:LegendaryDreadnought
Epic Weapon Focus.MOD				TYPE:LegendaryDreadnought
Epic Weapon Specialization.MOD		TYPE:LegendaryDreadnought
Fast Healing.MOD					TYPE:LegendaryDreadnought
Great Constitution.MOD				TYPE:LegendaryDreadnought
Great Strength.MOD				TYPE:LegendaryDreadnought
Improved Combat Reflexes.MOD			TYPE:LegendaryDreadnought
Overwhelming Critical.MOD			TYPE:LegendaryDreadnought
Penetrate Damage Reduction.MOD		TYPE:LegendaryDreadnought

# Perfect Wight
Blinding Speed.MOD				TYPE:PerfectWight
Combat Archery.MOD				TYPE:PerfectWight
Dexterous Fortitude.MOD				TYPE:PerfectWight
Dexterous Will.MOD				TYPE:PerfectWight
Epic Dodge.MOD					TYPE:PerfectWight
Epic Reputation.MOD				TYPE:PerfectWight
Epic Skill Focus.MOD				TYPE:PerfectWight
Epic Speed.MOD					TYPE:PerfectWight
Improved Combat Reflexes.MOD			TYPE:PerfectWight
Improved Sneak Attack.MOD			TYPE:PerfectWight
Legendary Climber.MOD				TYPE:PerfectWight
Lingering Damage.MOD				TYPE:PerfectWight
Self Concealment.MOD				TYPE:PerfectWight
Sneak Attack of Opportunity.MOD		TYPE:PerfectWight
Spellcasting Harrier.MOD			TYPE:PerfectWight
Superior Initiative.MOD				TYPE:PerfectWight
Uncanny Accuracy.MOD				TYPE:PerfectWight
