#  Fri Nov 16 19:52:40 2018 -- reformated by PCGen PrettyLST v6.08.00

# 0th-Level Nightblade Spells:
# Spell Name					Classes of caster
Illusory Strike			KEY:Illusory Strike			CLASSES:bard=4|nightblade=4|sorcerer,wizard=4								SCHOOL:illusion		SUBSCHOOL:shadow									COMPS:V, S																	CASTTIME:1 standard action	RANGE:Medium		TARGETAREA:one illusion (figment) spell you control, see text																	DURATION:instantaneous						SAVEINFO:See text										SPELLRES:yes				SOURCEPAGE:p.50	DESC:With a quick incantation you blend your illusions with shadowstuff from the Plane of Shadow, making an illusion reality for a short time. When you cast the spell, you designate a single illusion (figment) spell you can see and currently control or are maintaining concentration on. That illusion becomes real for a short time, allowing it to harm other creatures. Depending on the form of the illusion, the illusion can make different kinds of attacks. The possible attacks are shown on Table: Illusory Strike. You may choose a single attack form from the table that is appropriate for the illusion to use (along with a damage type for that attack form), subject to GM discretion. For example, an illusory dragon might use the Area Energy Attack option to simulate the dragon's breath attack, or use the Melee Attack option to simulate the dragon clawing and biting its opponent. If the effect calls for a saving throw, it uses the DC of this spell to determine the saving throw. If the illusion attacks a creature that has spell resistance, you must make a caster level check as normal to bypass it; failure means that creature is unaffected by this spell. If a creature has already disbelieved the illusion that illusory strike targets, that creature gains a +2 bonus to AC and to saves against this spell's effects. If you cast this spell and target a figment that you must maintain concentration on (such as silent image), you do not have to concentrate to maintain the spell this round.
Illusory Vestment			KEY:Illusory Vestment			CLASSES:sorcerer,wizard=4											SCHOOL:illusion		SUBSCHOOL:shadow		DESCRIPTOR:shadow					COMPS:V, S																	CASTTIME:1 standard action	RANGE:Close			TARGETAREA:one suit of armor or a shield																					DURATION:1 min./level						SAVEINFO:Will negates (harmless, object), Will disbelief, see text	SPELLRES:yes (harmless, object)	SOURCEPAGE:p.51	DESC:You use shadow magic to create an illusory enchantment on a suit of armor or a shield. This functions as the spell magic vestment, except the enhancement is only partially real and you can grant different properties. In place of the enhancement bonuses, you can grant any of the following armor special properties: deathless, defiant, fortification (any), ghost touch, invulnerability, spell resistance (any). Adding these properties consumes an amount of bonus equal to the property's base price modifier. These properties are added to any the equipment already has, but duplicates do not stack. If the armor or shield is not magical, at least a +1 enhancement bonus must be added before any other properties can be added. When a creature attacks a creature that is using the equipment enhanced by illusory vestment in any way (such as with an attack, spell, or combat maneuver), that creature is entitled to a Will save to disbelieve the enhancements. This save is done before the attack roll (if any) is made. A successful save makes any special properties granted by illusory vestment (such as fortification or spell resistance) not function against attacks made by that creature. Regular enhancement bonuses continue to work as normal against that creature, as do any special properties that were already on the armor or shield.
Lunar Prophecy			KEY:Lunar Prophecy			CLASSES:druid=5|shaman=5|witch=5										SCHOOL:divination													COMPS:V, S, M/DF (a calm pool of water at least 1 foot in diameter plus incense and herbs worth 50 gp)	CASTTIME:10 minutes, see text	RANGE:touch			TARGETAREA:one creature per two caster levels																				DURATION:24 hours							SAVEINFO:see text										SPELLRES:no					SOURCEPAGE:p.51	DESC:With this spell, you seek guidance from the moon to best prepare your allies for what lies ahead. All creatures that wish to partake in the spell must remain within 10 feet of you while you are casting the spell. The spell must be cast at night in the open, so that you can see the reflection of the moon within the pool of water. If weather conditions prevent you from seeing the moon, you may still cast the spell, but the casting time increases to 1 hour as the spell forces the sky to clear. This only clears enough of the sky for you to receive the prophecy and has no long-term effect on the weather. Upon finishing the spell, the image of the moon that shines upon the pool of water changes to any of its eight phases. The phase of the actual moon does not change. The phase of the moon that the reflection shows determines the ability that is granted to the participants of the spell. Roll 1d8 to determine what phase of the moon is shown, and what ability it grants, as shown on Table: Lunar Prophecy. The ability can be used once by each target within the 24 hour duration of the spell. Rather than roll randomly, you can attempt to force a specific prophecy. To do so, you must make a Will save against your own spell. Should you succeed, you can choose which result on Table: Lunar Prophecy is shown to you and grant the chosen effect on the targets of the spell. If you fail the saving throw, the reflection in the water appears clouded over, and the spell fails. A creature that took part of a failed lunar prophecy cannot be the recipient the spell for 24 hours from any source. A creature can only benefit from a single lunar prophecy at a time. Should another lunar prophecy be cast on that creature before the previous duration has ended, the spell fails.
Maw Of The Nightwave		KEY:Maw Of The Nightwave		CLASSES:sorcerer,wizard=8|witch=8										SCHOOL:conjuration					DESCRIPTOR:darkness				COMPS:V, S, M (a shark's tooth, plus a polished onyx stone worth at least 50 gp)					CASTTIME:1 standard action	RANGE:Close			TARGETAREA:mouth that takes up a 20-ft. cube of space																			DURATION:1 round/4 levels					SAVEINFO:Fortitude partial, see text; Spell Resistance yes									SOURCEPAGE:p.52	DESC:Upon finishing this spell, the front half of a shadowy, shark-like creature appears where you specify in range, its maw a gnashing void of death. The form belongs to none other than the nightwave, the strongest known form of the undead monstrosities known as nightshades. The maw has a space of 20 feet and a reach of 20 feet. The maw can be conjured in another creature's space. Upon casting the spell and each round afterwards on your turn for the duration, the maw can make a single attack on a creature within its space or within its reach. The maw uses your caster level in place of its base attack bonus, with a +19 Strength bonus (it has 49 Strength) and a -4 size penalty for being gargantuan. On a successful bite, the victim takes 5d10+19 piercing damage, 4d6 cold damage, and gains a negative level. Twenty-four hours after gaining any negative levels, the subject must make a Fortitude saving throw (DC = maw of the nightwave's spell's save DC) for each negative level. If the save succeeds, that negative level is removed. If it fails, that negative level becomes permanent. The maw has the grab and swallow whole universal monster abilities, allowing it to grapple a creature that it bites as a free action and eventually swallow it. It is able to grab a creature of any size up to colossal, but cannot swallow whole a colossal creature. The maw gets a +4 bonus on grapple checks (from having the grab ability), a +4 size bonus, and has a Dexterity of 16. A creature swallowed whole by the maw takes 5d10+28 bludgeoning damage each round and gains a negative level, as described above. A creature can cut its way out of the maw; the maw's insides has an AC of 25 and 40 hit points. If a creature manages to cut its way out of the maw, the spell ends.
Negative Image			KEY:Negative Image			CLASSES:bard=4|nightblade=4|sorcerer,wizard=4|witch=4							SCHOOL:evocation						DESCRIPTOR:darkness|light			COMPS:V, S, F (a mirror)														CASTTIME:1 standard action	RANGE:touch			TARGETAREA:object touched																							DURATION:10 min./level (D)					SAVEINFO:none										SPELLRES:no					SOURCEPAGE:p.52	DESC:You touch an object when you cast this spell, causing it to emit an aura that reverses lighting conditions in a 60-foot radius around itself. Areas that were originally dim light become normal light, while areas that were normal light become dim light. Areas of darkness or supernatural darkness become bright light, and areas of bright light become darkness. A source of light or darkness (magical or non-magical) brought into the area have their effects similarly reversed. This spell has no effect on spells with the light or darkness descriptor that are instantaneous, such as sunburst or flare. Negative image counters or dispels any light or darkness spell of the same level or lower, such as daylight or snuff.
Night Armor				KEY:Night Armor				CLASSES:alchemist=4|bloodrager=4|magus=4|nightblade=4|sorcerer,wizard=4				SCHOOL:illusion		SUBSCHOOL:shadow		DESCRIPTOR:shadow					COMPS:V, S																	CASTTIME:1 standard action	RANGE:personal		TARGETAREA:you																									DURATION:1 min./level																								SOURCEPAGE:p.52	DESC:Your shadow flows up and surrounds you, defending you from incoming attacks. The night armor reduces incoming damage, granting you DR 5/silver for the duration of the spell, as well as the benefits of a night shield spell. In addition to these benefits, the shadow can deflect a single ranged touch attack each round. This functions similarly to the Ray ShieldAPG feat, though you do not need to be wearing a shield to deflect the attack (the night armor does it for you). This deflected ranged touch attack is in addition to the one ranged touch attack you can deflect each round with the Ray ShieldAPG feat, if you have it normally. Once the night armor has prevented 10 points of damage per caster level (maximum 150), the spell is discharged. This includes both the damage prevented by the damage reduction and the damage that would have been dealt by ray attacks deflected by the night armor, but does not include deflected ranged weapon attacks with the Missile ShieldAPG ability nor any magic missile spells blocked by the night armor.
Night Shield			KEY:Night Shield				CLASSES:alchemist=2|bloodrager=2|magus=2|nightblade=2|sorcerer,wizard=2				SCHOOL:illusion		SUBSCHOOL:shadow		DESCRIPTOR:shadow					COMPS:V, S																	CASTTIME:1 standard action	RANGE:personal		TARGETAREA:you																									DURATION:1 min./level																								SOURCEPAGE:p.53	DESC:Your shadow flows up as a swirling barrier, moving to intercept long-range attacks. The night shield protects you from magic missile spells, as a shield spell. In addition, the shadow deflects a single ranged weapon attack each round. This functions similarly to the Missile ShieldAPG feat, though you do not need to be wearing a shield to deflect the attack (the night shield does it for you). This deflected attack is in addition to the one ranged attack you can deflect each round with the Missile ShieldAPG feat, if you have it normally. The same limitations of Missile ShieldAPG, such as being unable to deflect siege weapons or natural attacks, applies to the night shield.
Night Terror			KEY:Night Terror				CLASSES:antipaladin=3|inquisitor=3|nightblade=3|sorcerer,wizard=3|witch=3			SCHOOL:enchantment					DESCRIPTOR:emotion|fear|mind-affecting	COMPS:V, S																	CASTTIME:1 standard action	RANGE:Close			TARGETAREA:one creature per level																						DURATION:1 round/level						SAVEINFO:Will negates									SPELLRES:yes				SOURCEPAGE:p.53	DESC:With a single word you evoke the primal fear of darkness in your foes. You do not need line of sight to creatures you affect with this spell, but must have line of effect to each creature. Each creature you target within range must make a Will save or become terrified of darkness for the duration of the spell. An affected creature is shaken as long as it remains in dim light, or frightened so long as it remains within darkness or supernatural darkness. A creature that leaves from darker lighting conditions and reenters becomes shaken or frightened as appropriate so long as the spell still has duration remaining. Creatures with darkvision or the see in darkness ability are still subjected to this spell's effects, but gain a +2 bonus on the saving throw.
Phantasmal Foe			KEY:Phantasmal Foe			CLASSES:magus=2|nightblade=2|sorcerer,wizard=3								SCHOOL:illusion		SUBSCHOOL:phantasm	DESCRIPTOR:mind-affecting			COMPS:V, S																	CASTTIME:1 standard action	RANGE:Close			TARGETAREA:one creature																								DURATION:1 round/2 levels					SAVEINFO:Will negates									SPELLRES:yes				SOURCEPAGE:p.53	DESC:You create an illusory foe in your opponent's mind that hounds them in combat. On a failed save, the target sees an enemy that threatens it in melee combat, always moving with your allies to surround it. The target is always treated as being flanked by any creature that threatens it for the duration of the spell. The phantasmal foe cannot actually harm the creature or affect it in any way aside from allowing real creatures to flank easily. The target recognizes the phantasmal foe as an enemy, but it does not take the form of an enemy that could incite a particularly strong emotional response, such as appearing as a creature the target is specifically afraid of.
Phantasmal Polymorph		KEY:Phantasmal Polymorph		CLASSES:nightblade=6|sorcerer,wizard=6									SCHOOL:illusion		SUBSCHOOL:phantasm	DESCRIPTOR:mind-affecting			COMPS:V, S																	CASTTIME:1 standard action	RANGE:Close			TARGETAREA:one creature																								DURATION:1 minute/level; see text				SAVEINFO:Will negates, see text; Spell Resistance yes										SOURCEPAGE:p.54	DESC:With an invocation of jumbled words, you make a creature feel as though it has taken on a different form, while in reality the creature has not changed. If the target fails its Will save, it believes that it has been polymorphed into a different creature or an object, as the spell polymorph any object. You choose what creature or object the target believes it has turned into when you cast the spell. The target believes this entirely, acting and reacting to stimuli as if it were the chosen creature. If it is turned into an object, the creature lies still and is considered helpless. The creature perceives itself and events as if it were the creature, including any sounds or motions it makes or its own tactile qualities; for example, a human that believes it has been turned into a goblin will see its own reflection as a goblin and feel its own shape as if it were a goblin, even though to outside viewers the target has not changed physically in any way. It does not gain any extraordinary, spell-like, or supernatural abilities of the new form and cannot use its own special abilities unless it could reasonably believe it could do so (such as a natural weapon shared by both forms), though it retains any special qualities the creature originally had that required no action on its part to use, such as fast healing, damage reduction, or a protective aura. Each time an outside force causes something that is contradictory to the target's belief in its new form, the target can make an additional saving throw to end the effect. This contradiction must be significant. For example, a huge creature may be made to believe it has been transformed into a small creature; this itself is not significant enough, but if the creature attempts to flee through a normal-sized doorway and finds that it cannot fit (due to its actual body still being huge) it gets an additional saving throw. A living creature that believes it has been turned into an object is always considered to be a significant enough contradiction to allow this saving throw. A creature cannot make additional saves more than once per round, regardless of the number of stimuli it experiences.
Phantom Caretaker			KEY:Phantom Caretaker			CLASSES:cleric=2|inquisitor=2|paladin=2									SCHOOL:conjuration	SUBSCHOOL:creation								COMPS:V, S, F (a doctor's mask worth 50 gp)											CASTTIME:1 minute			RANGE:0 ft.			TARGETAREA:one quasi-real doctor																						DURATION:24 hours (D)						SAVEINFO:none										SPELLRES:no					SOURCEPAGE:p.54	DESC:As you finish casting the spell, the doctor's mask floats away from your grasp. A faint image of a person in doctor's attire appears next to you, donning the mask before fully materializing into a person. Originally created by overstressed clerics during times of war, this spell summons a quasi-real doctor that can heal and attend to patients. The caretaker appears in an open space adjacent to you. Its physical shape and size is no different than a typical member of your race, though its entire form is covered in doctor's clothing, including the mask used as the focus for this spell. The caretaker has a Heal skill bonus equal to your own Heal skill bonus or your caster level + your casting modifier (Wisdom for clerics and inquisitors, Charisma for oracles and paladins), whichever is higher. It can perform any task that can be accomplished by a Heal check, including long-term care, treating poisons and diseases, and so forth. The caretaker is not summoned with a healer's kit, so should you ask it to treat deadly wounds it will take penalties to the check unless you provide a kit for the caretaker to use. It can understand, speak, and write any languages that you know. The caretaker works tirelessly for the 24 hours the spell lasts and suffers no penalties for lack of sleep. The caretaker has a movement speed of 30 feet and moves as you ask it to; if brought onto the battlefield, it will attempt to stay out of harm's way until it is asked to tend to an injured creature, at which point it will move in the safest way possible to that creature. The caretaker has a Strength score of 12 in order to help lift or drag a willing, injured creature; it is incapable of taking any hostile actions or attacking. It has an AC of 15 and 20 hit points. If reduced to 0 hit points, the spell ends.
Sensory Deprivation		KEY:Sensory Deprivation			CLASSES:cleric=4|inquisitor=3|nightblade=3|sorcerer,wizard=3|witch=3				SCHOOL:transmutation												COMPS:V, S																	CASTTIME:1 standard action	RANGE:Medium		TARGETAREA:one creature																								DURATION:1 minute/level						SAVEINFO:Will negates									SPELLRES:yes				SOURCEPAGE:p.54	DESC:This spell suppresses a creature's extraordinary senses. For the duration of the spell, the creature loses the following abilities (if it has them): all-around vision, blindsense, blindsight, darkvision, low-light vision, scent, and tremorsense. If these abilities are granted by a spell or magical effect, the effect is suppressed for the duration of sensory deprivation (this duration counts against the suppressed spell's duration). This does not affect a creature's basic senses; the creature can still see, hear, smell, and so on, assuming it has the proper sensory organs (a creature that relies on blindsight and has no eyes, for example, is effectively blinded).
Sensory Deprivation, Greater	KEY:Sensory Deprivation (Greater)	CLASSES:cleric=7|inquisitor=6|nightblade=6|sorcerer,wizard=6|witch=6				SCHOOL:transmutation																																																																																													SOURCEPAGE:p.55	DESC:This spell functions as sensory deprivation, but also suppresses a creature's supernatural and magical senses. This includes the following abilities: darksense, greensight, lifesense, see in darkness, spiritsense, divination spells, or any magic item or ability that replicates a spell of the divination school. Creature abilities that replicate divination effects are only suppressed if they are listed as “senses” in the creature's stat block; for example, an archon's detect evil would be negated, but not its truespeech.
Shadow Ammunition			KEY:Shadow Ammunition			CLASSES:nightblade=1|sorcerer,wizard=1|witch=1								SCHOOL:illusion		SUBSCHOOL:shadow		DESCRIPTOR:shadow					COMPS:V, S																	CASTTIME:1 standard action	RANGE:0 ft.			TARGETAREA:50 pieces of shadow ammunition																					DURATION:1 minute/level						SAVEINFO:Will disbelief (if interacted with); Spell Resistance yes							SOURCEPAGE:p.55	DESC:Drawing upon the Plane of Shadow, you create a stock of 50 pieces of shadowy masterwork ammunition for a ranged weapon you are proficient with. This can create regular ammunition for the weapon you use, such as a crossbow bolt, shuriken, firearm bullet, or arrow, but not any special form of ammunition such as a smoke arrow or an alchemical cartridge. You may use this ammunition to make attacks as if it were real ammunition, dealing normal damage for its type (based on the weapon it is used for). The first time you hit a creature with the weapon, it may make a Will save to disbelieve; failure means the ammunition deals damage normally, success means it only takes 1 point of damage from attacks made with that ammunition (including any further attacks you make with the ammunition). The ammunition only deals 1 point of damage to objects. If an attacked creature has spell resistance, you make a caster level check (1d20 + caster level) against that spell resistance the first time the shadow ammunition strikes it. If the ammunition is successfully resisted, the spell is dispelled. If not, the target may save to disbelieve as normal. At 5th level, the ammunition gains a +1 enhancement bonus. At 10th-level, you may increase the enhancement bonus to +2 or add the frost or seeking weapon property. The frost and seeking properties have no effect if the target makes its disbelief save. Any ammunition that leaves your possession by any means other than firing them from a weapon you are using is destroyed. Ammunition that is fired is destroyed after the attack resolves. Once all ammunition is used, the spell ends.
Shadow Ball				KEY:Shadow Ball				CLASSES:magus=2|nightblade=2|sorcerer,wizard=2|witch=2						SCHOOL:evocation						DESCRIPTOR:darkness				COMPS:V, S, M (a drop of ink and some tar)											CASTTIME:1 standard action	RANGE:Medium		TARGETAREA:5-ft.-diameter sphere																						DURATION:1 round/level						SAVEINFO:Reflex negates									SPELLRES:yes				SOURCEPAGE:p.55	DESC:A shifting ball of darkness flies in whichever direction you point and deals cold damage to those it strikes. It has a fly speed of 20 feet with perfect maneuverability. If it enters a space that contains a creature, the ball stops moving for the round and deals 3d6 points of cold damage to that creature, though a successful Reflex save negates the damage. The area within 5 feet of the shadow ball has the light level lowered by one step (from bright light to normal light, and from normal light to dim light), though this cannot lower the lighting conditions below dim light. The ball moves as long as you actively direct it (a move action for you); otherwise, it merely stays at rest. The ball has no physical substance and cannot exert any force on corporeal creatures or objects. It disperses if it exceeds the spell's range.
Shadow Ball, Greater		KEY:Shadow Ball (Greater)		CLASSES:magus=4|nightblade=4|sorcerer,wizard=4|witch=4						SCHOOL:evocation						DESCRIPTOR:darkness																																																																																					SOURCEPAGE:p.55	DESC:This spell functions as shadow ball, except it deals 6d6 points of cold damage to any creature it strikes. Any creature that fails its save against the ball is coated in shadows, making it treat all other creatures as if they had total concealment (50%% miss chance) for 1d4 rounds. A creature that does not use vision to see or has the see in darkness ability is not affected by the concealment effect.
Shadow Binding			KEY:Shadow Binding			CLASSES:nightblade=2|sorcerer,wizard=2									SCHOOL:illusion		SUBSCHOOL:shadow		DESCRIPTOR:shadow					COMPS:V, S																	CASTTIME:1 standard action	RANGE:Close			TARGETAREA:one creature																								DURATION:1 round/level						SAVEINFO:Will negates, Will partial, see text; Spell Resistance yes							SOURCEPAGE:p.55	DESC:You cause a creature's shadow to animate and restrict the creature, the shadow becoming a semi-real aggressor. A creature that fails its Will save has its shadow stretch along its body like a sheet to bind the creature, making it entangled (though it is not anchored and can still move at half speed). In addition to the normal penalties imparted by being entangled, the shadow restricts the creature's attacks even further. Any time the creature attempts to attack, the creature must make another Will save or have the attack automatically miss, its movement hindered too much by the shadow to strike at its target. The shadow can only stop one attack each round, regardless of how many attacks the creature can make. A creature in bright light gains a +2 bonus on its saving throw against this spells effects, including the Will saves made to make attacks unhindered. A creature cannot be targeted this spell if it does not cast a shadow, such as by being a vampire or being under a curse of the lightless spell.
Shadow Binding, Mass		KEY:Shadow Binding (Mass)		CLASSES:nightblade=6|sorcerer,wizard=6									SCHOOL:illusion		SUBSCHOOL:shadow		DESCRIPTOR:shadow																																TARGETAREA:one creature/level, no two of which can be more than 30 ft. apart																																										SOURCEPAGE:p.56	DESC:This spell functions as shadow binding, except as noted above. In addition, the shadow is capable of stopping any number of attacks each round, rather than just one attack per round. Creatures must make a saving throw for each attack.
Shadow Blast			KEY:Shadow Blast				CLASSES:magus=6|nightblade=6|sorcerer,wizard=6								SCHOOL:evocation						DESCRIPTOR:cold|darkness|electricity	COMPS:V, S																	CASTTIME:1 standard action	RANGE:60 ft.		TARGETAREA:60 ft. cone-shaped burst																						DURATION:instantaneous						SAVEINFO:Reflex half									SPELLRES:yes				SOURCEPAGE:p.56	DESC:This spell creates a destructive blast of shadows, lightning, and ice from your outstretched hand, drawing upon the Plane of Shadow to create a twisted replica of a fearsome thunderstorm. Any creature caught in the area of the shadow blast must make a Reflex save or take 1d6 damage per caster level (max 20d6). Half this damage is cold damage, the other half is electricity damage. Creatures that fail their Reflex saves are blinded for 1 round by the shadowy energies.
Shadow Conjuration, Lesser	KEY:Shadow Conjuration (Lesser)	CLASSES:bard=2|nightblade=2|sorcerer,wizard=2								SCHOOL:illusion		SUBSCHOOL:shadow		DESCRIPTOR:shadow																																																																																						SOURCEPAGE:p.57	DESC:This spell functions like shadow conjuration, except that it duplicates any sorcerer or wizard conjuration (summoning) or conjuration (creation) spell of 1st level or lower. The illusory conjurations created deal onefifth (20%%) damage to nonbelievers, and non-damaging effects are 20%% likely to work against nonbelievers.
Shadow Courier			KEY:Shadow Courier			CLASSES:bard=3|nightblade=3|sorcerer,wizard=4								SCHOOL:illusion		SUBSCHOOL:shadow		DESCRIPTOR:shadow					COMPS:V, S, F (a small, empty box lined with black cloth or velvet)							CASTTIME:1 standard action	RANGE:touch			TARGETAREA:one touched object of up to 2 cu. ft./level, plus one willing creature														DURATION:1 day/level (D)					SAVEINFO:Will negates (object); Spell Resistance yes (object)								SOURCEPAGE:p.57	DESC:This spell was originally created by clever smugglers to better conceal their illegal wares, stashing the objects within their own shadows. Upon casting the spell, you touch both the object to be stored and a willing recipient of the spell. Spell resistance applies to the object (if it has it) and the object gets a saving throw if it is attended by an unwilling owner or is magical. If successful, the object is transformed into shadowstuff which melds with the shadow of the recipient of the spell, storing the object within a pocket of the Plane of Shadow. As the object has been placed into a pocket dimension within the Plane of Shadow, it does not radiate any magical aura (if it has one) while it is melded into the recipient's shadow, nor can magical means of locating the object find it unless the spell can function across dimensions. The target's shadow does not look any different than normal, although detect magic still detects the spell. At any point during the spell's duration, either the caster of the spell or the recipient can dismiss the effect (a standard action), at which point the object returns to the plane the recipient is currently on in an adjacent square. If the effect is dispelled or the duration ends, the item appears adjacent to the recipient (similar to if the spell was dismissed). A creature can only be targeted by one shadow courier spell at a time. Should another shadow courier spell be cast on the target, the previous spell's duration immediately ends. This spell cannot affect artifacts or other sorts of similarly unique objects.
Shadow Evocation, Lesser	KEY:Shadow Evocation (Lesser)		CLASSES:bard=3|nightblade=3|sorcerer,wizard=3								SCHOOL:illusion		SUBSCHOOL:shadow		DESCRIPTOR:shadow																																																																																						SOURCEPAGE:p.57	DESC:This spell functions like shadow evocation, except that it enables you to create partially real, illusory versions of sorcerer or wizard evocation spells of 2nd level or lower. If recognized as a lesser shadow evocation, a damaging spell deals only one-fifth (20%%) damage.
Shadow Field			KEY:Shadow Field				CLASSES:nightblade=5|sorcerer,wizard=5									SCHOOL:necromancy						DESCRIPTOR:darkness				COMPS:V, S																	CASTTIME:1 standard action	RANGE:Medium		TARGETAREA:enervating darkness in 20-ft. radius spread, 20 ft. high																DURATION:1 min./level						SAVEINFO:none Spell Resistance yes													SOURCEPAGE:p.57	DESC:This spell creates a destructive area of shadowstuff and negative energy, sapping the strength of creatures within. The lighting within the entire area plummets to darkness, as a deeper darkness spell. A living creature within the shadow field takes 1d4 points of Strength damage each round on your turn while in the field. A creature reduced to 0 Strength by this effect is slain instantly. This is a negative energy effect. Creatures that are immune to negative energy or are healed by it do not lose Strength while in the shadow field, though it is still considered dark to them as deeper darkness.
Shadow Form				KEY:Shadow Form				CLASSES:alchemist=4|bard=4|magus=4|nightblade=3|sorcerer,wizard=4					SCHOOL:transmutation					DESCRIPTOR:darkness				COMPS:V, S, M (some ink and powdered chalk)											CASTTIME:1 standard action	RANGE:touch			TARGETAREA:willing corporeal creature touched																				DURATION:2 min./level (D)					SAVEINFO:none										SPELLRES:no					SOURCEPAGE:p.57	DESC:The subject of this spell turns into a natural shadow. This functions as the spell gaseous form, though the subject does not gain a fly speed; instead, it can move at a speed of 30 feet along any surface, including walls and ceilings. The target must remain adjacent to a surface for the duration. Unlike with gaseous form, the creature is not subject to wind effects and can enter water or other liquids, though it cannot enter into areas of supernatural darkness. While in this form, the creature gains a competence bonus on Stealth checks while in dim light or darkness equal to your caster level (maximum +10). The creature can also turn itself back and forth from shadow form to its normal material form as a full-round action. Each time it returns to its normal form, the duration of the spell is decreased by 2 minutes. The creature cannot take any items with it when it turns into a shadow that it did not have in its possession when the spell was cast.
Shadow Gate				KEY:Shadow Gate				CLASSES:bard=5|nightblade=5|sorcerer,wizard=5								SCHOOL:illusion		SUBSCHOOL:shadow		DESCRIPTOR:shadow					COMPS:V, S																	CASTTIME:1 full-round action	RANGE:60 ft.		TARGETAREA:60-ft. cone																								DURATION:instantaneous						SAVEINFO:Will negates									SPELLRES:yes				SOURCEPAGE:p.58	DESC:Your shadow grows to an immense size, stretching into a 60 foot cone shape along a surface. The shadow can go in any direction you choose (not just the way it normally falls due to lighting), and can go along any surface (including walls) so long as the total distance measured across all surfaces does not exceed 60 feet. The area within your shadow acts as a temporary blending between the Material Plane and the Plane of Shadow, distorting the location and distances between creatures. You can affect one creature per two caster levels that are in the spell area, including yourself (maximum 10). The creatures must be on the surface the shadow is cast on or within 10 feet above the surface. Each creature affected must make a Will save or be teleported to another location within the spell's area that you designate. You can make each creature affected go to a different location, including a space that another creature was teleported from with this spell. The teleportation cannot end in a space that is by nature hazardous to the creature you are teleporting, such as teleporting a creature that cannot fly to a space 20 feet up a wall. A creature cannot cast this spell if it does not cast a shadow, such as by being a vampire or being under a curse of the lightless spell.
Shadow Necromancy			KEY:Shadow Necromancy			CLASSES:nightblade=4|sorcerer,wizard=4									SCHOOL:illusion		SUBSCHOOL:shadow		DESCRIPTOR:shadow					COMPS:V, S																	CASTTIME:1 standard action	RANGE:see text		TARGETAREA:see text																								DURATION:see text							SAVEINFO:Will disbelief (if interacted with), varies, see text		SPELLRES:yes, see text			SOURCEPAGE:p.58	DESC:You use material from the Plane of Shadow to shape quasi-real illusions of one or more necromantic spells. Shadow necromancy can mimic any sorcerer or wizard necromancy spell of 3rd level or lower. Shadow necromancies are only one-fifth (20%%) as strong as the real things, though creatures who believe the shadow necromancies to be real are affected by them at full strength. Any creature that interacts with the spell can make a Will save to recognize its true nature. Spells that deal damage have normal effects unless the affected creature succeeds on a Will save. Each disbelieving creature takes only one-fifth (20%%) damage from the attack. If the disbelieved attack has a special effect other than damage, that effect is only 20%% likely to occur. Regardless of the result of the save to disbelieve, an affected creature is also allowed any save that the spell being simulated allows, but the save DC is set according to shadow necromancy's level (4th) rather than the spell's normal level. In addition, any effect created by shadow necromancy allows Spell Resistance, even if the spell it is simulating does not. Shadow objects or substances have normal effects except against those who disbelieve them. Against disbelievers, they are 20%% likely to work. Spells that create permanent effects (such as sculpt corpseAPG, contagion, or blindness/deafness) only last for 1 hour per caster level, as opposed to being permanent. In the case of spells that impart diseases, the disease is removed automatically at the end of this time, including any disease that may have been spread to creatures that were not the original target of the spell. You cannot create undead with this spell. Objects automatically succeed on their Will saves against this spell.
Shadow Necromancy, Greater	KEY:Shadow Necromancy (Greater)	CLASSES:sorcerer,wizard=7											SCHOOL:illusion		SUBSCHOOL:shadow		DESCRIPTOR:shadow																																																																																						SOURCEPAGE:p.58	DESC:This spell functions like shadow necromancy, except that it duplicates any sorcerer or wizard necromancy spell of 6th level or lower. The illusory damaging effects deal three-fifths (60%%) damage to nonbelievers, and non-damaging effects are 60%% likely to work against nonbelievers. You cannot create undead with this spell.
Shadow Necromancy, Lesser	KEY:Shadow Necromancy (Lesser)	CLASSES:nightblade=2|sorcerer,wizard=2									SCHOOL:illusion		SUBSCHOOL:shadow		DESCRIPTOR:shadow																																																																																						SOURCEPAGE:p.58	DESC:This spell functions like shadow necromancy, except that it duplicates any sorcerer or wizard necromancy spell of 1st level or lower. The illusory damaging effects deal onefifth (20%%) damage to nonbelievers, and non-damaging effects are 20%% likely to work against nonbelievers. You cannot create undead with this spell.
