#  Sat May 18 14:56:38 2019 -- reformated by PCGen PrettyLST v6.08.00
#  Fri Nov 16 19:52:40 2018 -- reformated by PCGen PrettyLST v6.08.00
# CVS $Revision$ $Author$ -- Wed Feb  3 13:47:16 2016 -- reformated by PCGen PrettyLST v6.06.00

###Block: Caster Level Tracking
# Ability Name			Define							Ability								Modify VAR
CATEGORY=Internal|Default.MOD	DEFINE:Caster_Level_Highest|0
CATEGORY=Internal|Default.MOD	DEFINE:Caster_Level_Highest__Arcane|0
CATEGORY=Internal|Default.MOD	DEFINE:Caster_Level_Highest__Divine|0
CATEGORY=Internal|Default.MOD	DEFINE:Caster_Level_Bonus|0
CATEGORY=Internal|Default.MOD	DEFINE:Caster_Level_Total__Arcane|0
CATEGORY=Internal|Default.MOD	DEFINE:Caster_Level_Total__Divine|0
CATEGORY=Internal|Default.MOD	DEFINE:Caster_Level_Total|0


# Combined to get Highest Arcane or Divine caster level
CATEGORY=Internal|Default.MOD																		BONUS:VAR|Caster_Level_Highest|max(Caster_Level_Highest__Arcane,Caster_Level_Highest__Divine)


# Comment: PC and NPCs are usually playable races that follow age rules, Monsters don't normally follow age rules.
CATEGORY=Internal|Default.MOD	DEFINE:UseAgeRules|0	DEFINE:AgeProgression|0	ABILITY:Internal|AUTOMATIC|Age|PREVAREQ:UseAgeRules,1	BONUS:VAR|UseAgeRules|1|TYPE=Bool|PRECHARACTERTYPE:1,PC,NPC

###Block: Age Adjustments
# Ability Name			Category of Ability	Define						Ability											Modify VAR
Age					CATEGORY:Internal		DEFINE:UseAgeRulesNegateAgePenalties|0													BONUS:VAR|AgeProgression|1|PREAGESET:1,Youth	BONUS:VAR|AgeProgression|1|PREAGESET:1,Adult	BONUS:VAR|AgeProgression|1|PREAGESET:1,Middle-Aged	BONUS:VAR|AgeProgression|1|PREAGESET:1,Old	BONUS:VAR|AgeProgression|1|PREAGESET:1,Venerable

# Determines which Age category ability to grant
CATEGORY=Internal|Age.MOD												ABILITY:Internal|AUTOMATIC|Age ~ Youth|PREVAREQ:AgeProgression,1
CATEGORY=Internal|Age.MOD												ABILITY:Internal|AUTOMATIC|Age ~ Adult|PREVAREQ:AgeProgression,2
CATEGORY=Internal|Age.MOD												ABILITY:Internal|AUTOMATIC|Age ~ Middle-Aged|PREVAREQ:AgeProgression,3
CATEGORY=Internal|Age.MOD												ABILITY:Internal|AUTOMATIC|Age ~ Old|PREVAREQ:AgeProgression,4
CATEGORY=Internal|Age.MOD												ABILITY:Internal|AUTOMATIC|Age ~ Venerable|PREVAREQ:AgeProgression,5


###Block: Game Specific bonuses - Bonuses and Penalties assigned by each age category.
# Ability Name	Category of Ability	Stat bonus
Age ~ Youth		CATEGORY:Internal		BONUS:STAT|STR,CON,WIS|-2|PREVAREQ:UseAgeRulesNegateAgePenalties,0	BONUS:STAT|DEX|2|TYPE=Age
Age ~ Adult		CATEGORY:Internal
Age ~ Middle-Aged	CATEGORY:Internal		BONUS:STAT|STR,DEX,CON|-1|TYPE=Age|PREVAREQ:UseAgeRulesNegateAgePenalties,0	BONUS:STAT|INT,WIS,CHA|1|TYPE=Age
Age ~ Old		CATEGORY:Internal		BONUS:STAT|STR,DEX,CON|-3|TYPE=Age|PREVAREQ:UseAgeRulesNegateAgePenalties,0	BONUS:STAT|INT,WIS,CHA|2|TYPE=Age
Age ~ Venerable	CATEGORY:Internal		BONUS:STAT|STR,DEX,CON|-6|TYPE=Age|PREVAREQ:UseAgeRulesNegateAgePenalties,0	BONUS:STAT|INT,WIS,CHA|3|TYPE=Age

###Block: Age rules
# Ability Name					Category of Ability	Type				Modify VAR								Cost
Rules ~ Use Age Rules (Monsters)		CATEGORY:Internal		TYPE:OptionalRules	BONUS:VAR|UseAgeRules|1|TYPE=Bool				COST:0
Rules ~ Use Age Rules (Negate Penalties)	CATEGORY:Internal		TYPE:OptionalRules	BONUS:VAR|UseAgeRulesNegateAgePenalties|1|TYPE=Bool	COST:0

#	This system is designed to be expandable to new classes. Each class is designated as either "Arcane" or "Divine".
#	BONUS:CASTERLEVEL|ClassName|ClassName_Caster_Level	DEFINE:ClassName_Caster_Level|0	BONUS:VAR|ClassName_Caster_Level|CL+Caster_Level_Bonus	BONUS:VAR|Caster_Level_Highest__Divine|ClassName_Caster_Level|TYPE=Base
#	You can then determine Caster level for any class "ClassName_Caster_Level" or meet prereqs based upon Highest Caster Level for Arcane or Divine.
#	PREVARGTEQ:Caster_Level_Highest,x
#	PREVARGTEQ:Caster_Level_Highest__Arcane,x
#	PREVARGTEQ:Caster_Level_Highest__Divine,x



###Spells Temp Spot - Move these to the originating book or set up control list
###Block: Spell Like Abilities - Make it easier to manage spells individually

# Template for Innate SPELL-LIKE ABILITY:
#	Spell Name			KEY:Spell Name						CATEGORY:Spell-Like Ability	TYPE:SpellLikeAbility.SpellLVLx.ArcaneLVLx.DivineLVLx	DEFINE:xxx_SpellTimes|0	DEFINE:xxx_SpellLevel|0	DEFINE:xxx_SpellCasterLVL|0	DEFINE:xxx_SpellDC|0	DEFINE:xxx_SpellTimesAtWill|0		SPELLS:Innate|TIMES=xxx_SpellTimes|CASTERLEVEL=xxx_SpellCasterLVL|xxx,xxx_SpellDC|PREVAREQ:xxx_SpellTimesAtWill,0	SPELLS:Innate|TIMES=ATWILL|CASTERLEVEL=xxx_SpellCasterLVL|xxx,xxx_SpellDC|PREVARGTEQ:xxx_SpellTimesAtWill,1
# Example Spell:
#Flare Burst	KEY:Flare Burst	CATEGORY:Spell-Like Ability	TYPE:SpellLikeAbility.SpellLVL1.DivineLVL1	DEFINE:Flare_Burst_SpellTimes|0	DEFINE:Flare_Burst_SpellLevel|0	DEFINE:Flare_Burst_SpellCasterLVL|0	DEFINE:Flare_Burst_SpellDC|0			SPELLS:Innate|TIMES=Flare_Burst_SpellTimes|CASTERLEVEL=TL|Flare Burst,10+TL+CHA|PREVAREQ:Flare_Burst_SpellTimesAtWill,0	SPELLS:Innate|TIMES=ATWILL|CASTERLEVEL=Flare_Burst_SpellCasterLVL|Flare Burst,Flare_Burst_SpellDC|PREVARGTEQ:Flare_Burst_SpellTimesAtWill,1


#L0
# Ability Name	Category of Ability		Type								Visible	Define									Innate Spells
Detect Magic	CATEGORY:Spell-Like Ability	TYPE:ClassFeatures.SpellLike.SpecialQuality	VISIBLE:YES	DEFINE:DetectMagicTimes|0	DEFINE:DetectMagicLVL|0		SPELLS:Innate|TIMES=DetectMagicTimes|TIMEUNIT=Day|CASTERLEVEL=DetectMagicLVL|Detect Magic|PREVAREQ:DisableSpellDetectMagic,0|PREVARGTEQ:DetectMagicTimes,1	SPELLS:Innate|TIMES=ATWILL|TIMEUNIT=Constant|CASTERLEVEL=DetectMagicLVL|Detect Magic|PREVAREQ:DisableSpellDetectMagic,0|PREVARLTEQ:DetectMagicTimes,0

#L1
Feather Fall	CATEGORY:Spell-Like Ability	TYPE:ClassFeatures.SpellLike.SpecialQuality	VISIBLE:YES	DEFINE:FeatherFallTimes|0	DEFINE:FeatherFallLVL|0		SPELLS:Innate|TIMES=FeatherFallTimes|TIMEUNIT=Day|CASTERLEVEL=FeatherFallLVL|Feather Fall|PREVAREQ:DisableSpellFeatherFall,0|PREVARGTEQ:FeatherFallTimes,1	SPELLS:Innate|TIMES=ATWILL|CASTERLEVEL=FeatherFallLVL|Feather Fall|PREVAREQ:DisableSpellFeatherFall,0|PREVARLTEQ:FeatherFallTimes,0

#L2
Levitate		CATEGORY:Spell-Like Ability	TYPE:ClassFeatures.SpellLike.SpecialQuality	VISIBLE:YES	DEFINE:LevitateTimes|0	DEFINE:LevitateLVL|0			SPELLS:Innate|TIMES=LevitateTimes|TIMEUNIT=Day|CASTERLEVEL=LevitateLVL|Levitate|PREVAREQ:DisableSpellLevitate,0|PREVARGTEQ:LevitateTimes,1	SPELLS:Innate|TIMES=ATWILL|CASTERLEVEL=LevitateLVL|Levitate|PREVAREQ:DisableSpellLevitate,0|PREVARLTEQ:LevitateTimes,0

#UNSORTED
Faerie Fire		CATEGORY:Spell-Like Ability	TYPE:ClassFeatures.SpellLike.SpecialQuality	VISIBLE:YES	DEFINE:FaerieFireTimes|0	DEFINE:FaerieFireLVL|0		SPELLS:Innate|TIMES=FaerieFireTimes|TIMEUNIT=Day|CASTERLEVEL=FaerieFireLVL|Faerie Fire|PREVAREQ:DisableSpellFaerieFire,0|PREVARGTEQ:FaerieFireTimes,1	SPELLS:Innate|TIMES=ATWILL|CASTERLEVEL=FaerieFireLVL|Faerie Fire|PREVAREQ:DisableSpellFaerieFire,0|PREVARLTEQ:FaerieFireTimes,0
Darkness		CATEGORY:Spell-Like Ability	TYPE:ClassFeatures.SpellLike.SpecialQuality	VISIBLE:YES	DEFINE:DarknessTimes|0	DEFINE:DarknessLVL|0			SPELLS:Innate|TIMES=DarknessTimes|TIMEUNIT=Day|CASTERLEVEL=DarknessLVL|Darkness|PREVAREQ:DisableSpellDarkness,0|PREVARGTEQ:DarknessTimes,1	SPELLS:Innate|TIMES=ATWILL|CASTERLEVEL=DarknessLVL|Darkness|PREVAREQ:DisableSpellDarkness,0|PREVARLTEQ:DarknessTimes,0
Deeper Darkness	CATEGORY:Spell-Like Ability	TYPE:ClassFeatures.SpellLike.SpecialQuality	VISIBLE:YES	DEFINE:DeeperDarknessTimes|0	DEFINE:DeeperDarknessLVL|0	SPELLS:Innate|TIMES=DeeperDarknessTimes|TIMEUNIT=Day|CASTERLEVEL=DeeperDarknessLVL|Deeper Darkness|PREVAREQ:DisableSpellDeeperDarkness,0|PREVARGTEQ:DeeperDarknessTimes,1	SPELLS:Innate|TIMES=ATWILL|CASTERLEVEL=DeeperDarknessLVL|Deeper Darkness|PREVAREQ:DisableSpellDeeperDarkness,0|PREVARLTEQ:DeeperDarknessTimes,0
Dancing Lights	CATEGORY:Spell-Like Ability	TYPE:ClassFeatures.SpellLike.SpecialQuality	VISIBLE:YES	DEFINE:DancingLightsTimes|0	DEFINE:DancingLightsLVL|0	SPELLS:Innate|TIMES=DancingLightsTimes|TIMEUNIT=Day|CASTERLEVEL=DancingLightsLVL|Dancing Lights|PREVAREQ:DisableSpellDancingLights,0|PREVARGTEQ:DancingLightsTimes,1	SPELLS:Innate|TIMES=ATWILL|CASTERLEVEL=DancingLightsLVL|Dancing Lights|PREVAREQ:DisableSpellDancingLights,0|PREVARLTEQ:DancingLightsTimes,0
Spider Climb	CATEGORY:Spell-Like Ability	TYPE:ClassFeatures.SpellLike.SpecialQuality	VISIBLE:YES	DEFINE:SpiderClimbTimes|0	DEFINE:SpiderClimbLVL|0		SPELLS:Innate|TIMES=SpiderClimbTimes|TIMEUNIT=Day|CASTERLEVEL=SpiderClimbLVL|Spider Climb|PREVAREQ:DisableSpellSpiderClimb,0|PREVARGTEQ:SpiderClimbTimes,1	SPELLS:Innate|TIMES=ATWILL|TIMEUNIT=Day|CASTERLEVEL=SpiderClimbLVL|Spider Climb|PREVAREQ:DisableSpellSpiderClimb,0|PREVARLTEQ:SpiderClimbTimes,0
Dispel Magic	CATEGORY:Spell-Like Ability	TYPE:ClassFeatures.SpellLike.SpecialQuality	VISIBLE:YES	DEFINE:DispelMagicTimes|0	DEFINE:DispelMagicLVL|0		SPELLS:Innate|TIMES=DispelMagicTimes|TIMEUNIT=Day|CASTERLEVEL=DispelMagicLVL|Dispel Magic|PREVAREQ:DisableSpellDispelMagic,0|PREVARGTEQ:DispelMagicTimes,1	SPELLS:Innate|TIMES=ATWILL|TIMEUNIT=Day|CASTERLEVEL=DispelMagicLVL|Dispel Magic|PREVAREQ:DisableSpellDispelMagic,0|PREVARLTEQ:DispelMagicTimes,0
Divine Favor	CATEGORY:Spell-Like Ability	TYPE:ClassFeatures.SpellLike.SpecialQuality	VISIBLE:YES	DEFINE:DivineFavorTimes|0	DEFINE:DivineFavorLVL|0		SPELLS:Innate|TIMES=DivineFavorTimes|TIMEUNIT=Day|CASTERLEVEL=DivineFavorLVL|Divine Favor|PREVAREQ:DisableSpellDivineFavor,0|PREVARGTEQ:DivineFavorTimes,1	SPELLS:Innate|TIMES=ATWILL|TIMEUNIT=Day|CASTERLEVEL=DivineFavorLVL|Divine Favor|PREVAREQ:DisableSpellDivineFavor,0|PREVARLTEQ:DivineFavorTimes,0
Suggestion		CATEGORY:Spell-Like Ability	TYPE:ClassFeatures.SpellLike.SpecialQuality	VISIBLE:YES	DEFINE:SuggestionTimes|0	DEFINE:SuggestionLVL|0		SPELLS:Innate|TIMES=SuggestionTimes|TIMEUNIT=Day|CASTERLEVEL=SuggestionLVL|Suggestion,13+CHA|PREVAREQ:DisableSpellSuggestion,0|PREVARGTEQ:SuggestionTimes,1	SPELLS:Innate|TIMES=ATWILL|TIMEUNIT=Day|CASTERLEVEL=SuggestionLVL|Suggestion,13+CHA|PREVAREQ:DisableSpellSuggestion,0|PREVARLTEQ:SuggestionTimes,0

###Block:
# Ability Name				Category of Ability		Type
CATEGORY=Internal|Limbs.MOD														ABILITY:Internal|AUTOMATIC|Arms ~ 10|PREVAREQ:RaceArms,10
# Legs
CATEGORY=Internal|Limbs.MOD														ABILITY:Internal|AUTOMATIC|Legs ~ 1|PREVAREQ:RaceLegs,1
CATEGORY=Internal|Limbs.MOD														ABILITY:Internal|AUTOMATIC|Legs ~ 2|PREVAREQ:RaceLegs,2
CATEGORY=Internal|Limbs.MOD														ABILITY:Internal|AUTOMATIC|Legs ~ 3|PREVAREQ:RaceLegs,3
CATEGORY=Internal|Limbs.MOD														ABILITY:Internal|AUTOMATIC|Legs ~ 4|PREVAREQ:RaceLegs,4
CATEGORY=Internal|Limbs.MOD														ABILITY:Internal|AUTOMATIC|Legs ~ 5|PREVAREQ:RaceLegs,5
CATEGORY=Internal|Limbs.MOD														ABILITY:Internal|AUTOMATIC|Legs ~ 6|PREVAREQ:RaceLegs,6
CATEGORY=Internal|Limbs.MOD														ABILITY:Internal|AUTOMATIC|Legs ~ 7|PREVAREQ:RaceLegs,7
CATEGORY=Internal|Limbs.MOD														ABILITY:Internal|AUTOMATIC|Legs ~ 8|PREVAREQ:RaceLegs,8
CATEGORY=Internal|Limbs.MOD														ABILITY:Internal|AUTOMATIC|Legs ~ 9|PREVAREQ:RaceLegs,9
CATEGORY=Internal|Limbs.MOD														ABILITY:Internal|AUTOMATIC|Legs ~ 10|PREVAREQ:RaceLegs,10
CATEGORY=Internal|Limbs.MOD														ABILITY:Internal|AUTOMATIC|Legs ~ 11|PREVAREQ:RaceLegs,11
CATEGORY=Internal|Limbs.MOD														ABILITY:Internal|AUTOMATIC|Legs ~ 12|PREVAREQ:RaceLegs,12
CATEGORY=Internal|Limbs.MOD														ABILITY:Internal|AUTOMATIC|Legs ~ 13|PREVAREQ:RaceLegs,13
CATEGORY=Internal|Limbs.MOD														ABILITY:Internal|AUTOMATIC|Legs ~ 14|PREVAREQ:RaceLegs,14
CATEGORY=Internal|Limbs.MOD														ABILITY:Internal|AUTOMATIC|Legs ~ 15|PREVAREQ:RaceLegs,15
CATEGORY=Internal|Limbs.MOD														ABILITY:Internal|AUTOMATIC|Legs ~ 16|PREVAREQ:RaceLegs,16
CATEGORY=Internal|Limbs.MOD														ABILITY:Internal|AUTOMATIC|Legs ~ 17|PREVAREQ:RaceLegs,17
CATEGORY=Internal|Limbs.MOD														ABILITY:Internal|AUTOMATIC|Legs ~ 18|PREVAREQ:RaceLegs,18
CATEGORY=Internal|Limbs.MOD														ABILITY:Internal|AUTOMATIC|Legs ~ 19|PREVAREQ:RaceLegs,19
CATEGORY=Internal|Limbs.MOD														ABILITY:Internal|AUTOMATIC|Legs ~ 20|PREVAREQ:RaceLegs,20
CATEGORY=Internal|Limbs.MOD														ABILITY:Internal|AUTOMATIC|Legs ~ 21|PREVAREQ:RaceLegs,21
CATEGORY=Internal|Limbs.MOD														ABILITY:Internal|AUTOMATIC|Legs ~ 22|PREVAREQ:RaceLegs,22
CATEGORY=Internal|Limbs.MOD														ABILITY:Internal|AUTOMATIC|Legs ~ 23|PREVAREQ:RaceLegs,23
CATEGORY=Internal|Limbs.MOD														ABILITY:Internal|AUTOMATIC|Legs ~ 24|PREVAREQ:RaceLegs,24
CATEGORY=Internal|Limbs.MOD														ABILITY:Internal|AUTOMATIC|Legs ~ 25|PREVAREQ:RaceLegs,25
CATEGORY=Internal|Limbs.MOD														ABILITY:Internal|AUTOMATIC|Legs ~ 26|PREVAREQ:RaceLegs,26
CATEGORY=Internal|Limbs.MOD														ABILITY:Internal|AUTOMATIC|Legs ~ 27|PREVAREQ:RaceLegs,27
CATEGORY=Internal|Limbs.MOD														ABILITY:Internal|AUTOMATIC|Legs ~ 28|PREVAREQ:RaceLegs,28

###Block: Limb Abilities
# Ability Name	Category of Ability	Template
Arms ~ 1		CATEGORY:Internal		TEMPLATE:Arms ~ 1
Arms ~ 2		CATEGORY:Internal		TEMPLATE:Arms ~ 2
Arms ~ 3		CATEGORY:Internal		TEMPLATE:Arms ~ 3
Arms ~ 4		CATEGORY:Internal		TEMPLATE:Arms ~ 4
Arms ~ 5		CATEGORY:Internal		TEMPLATE:Arms ~ 5
Arms ~ 6		CATEGORY:Internal		TEMPLATE:Arms ~ 6
Arms ~ 7		CATEGORY:Internal		TEMPLATE:Arms ~ 7
Arms ~ 8		CATEGORY:Internal		TEMPLATE:Arms ~ 8
Arms ~ 9		CATEGORY:Internal		TEMPLATE:Arms ~ 9
Arms ~ 10		CATEGORY:Internal		TEMPLATE:Arms ~ 10
Legs ~ 1		CATEGORY:Internal		TEMPLATE:Legs ~ 1
Legs ~ 2		CATEGORY:Internal		TEMPLATE:Legs ~ 2
Legs ~ 3		CATEGORY:Internal		TEMPLATE:Legs ~ 3
Legs ~ 4		CATEGORY:Internal		TEMPLATE:Legs ~ 4
Legs ~ 5		CATEGORY:Internal		TEMPLATE:Legs ~ 5
Legs ~ 6		CATEGORY:Internal		TEMPLATE:Legs ~ 6
Legs ~ 7		CATEGORY:Internal		TEMPLATE:Legs ~ 7
Legs ~ 8		CATEGORY:Internal		TEMPLATE:Legs ~ 8
Legs ~ 9		CATEGORY:Internal		TEMPLATE:Legs ~ 9
Legs ~ 10		CATEGORY:Internal		TEMPLATE:Legs ~ 10
Legs ~ 11		CATEGORY:Internal		TEMPLATE:Legs ~ 11
Legs ~ 12		CATEGORY:Internal		TEMPLATE:Legs ~ 12
Legs ~ 13		CATEGORY:Internal		TEMPLATE:Legs ~ 13
Legs ~ 14		CATEGORY:Internal		TEMPLATE:Legs ~ 14
Legs ~ 15		CATEGORY:Internal		TEMPLATE:Legs ~ 15
Legs ~ 16		CATEGORY:Internal		TEMPLATE:Legs ~ 16
Legs ~ 17		CATEGORY:Internal		TEMPLATE:Legs ~ 17
Legs ~ 18		CATEGORY:Internal		TEMPLATE:Legs ~ 18
Legs ~ 19		CATEGORY:Internal		TEMPLATE:Legs ~ 19
Legs ~ 20		CATEGORY:Internal		TEMPLATE:Legs ~ 20
Legs ~ 21		CATEGORY:Internal		TEMPLATE:Legs ~ 21
Legs ~ 22		CATEGORY:Internal		TEMPLATE:Legs ~ 22
Legs ~ 23		CATEGORY:Internal		TEMPLATE:Legs ~ 23
Legs ~ 24		CATEGORY:Internal		TEMPLATE:Legs ~ 24
Legs ~ 25		CATEGORY:Internal		TEMPLATE:Legs ~ 25
Legs ~ 26		CATEGORY:Internal		TEMPLATE:Legs ~ 26
Legs ~ 27		CATEGORY:Internal		TEMPLATE:Legs ~ 27
Legs ~ 28		CATEGORY:Internal		TEMPLATE:Legs ~ 28



###Block: Set movement speeds
# Ability Name							Unique Key				Category of Ability	Define																							Move			Ability									Bonus to skill												Modify VAR
Walk ~ 05													CATEGORY:Internal																										MOVE:Walk,05
Walk ~ 10													CATEGORY:Internal																										MOVE:Walk,10
Walk ~ 15													CATEGORY:Internal																										MOVE:Walk,15
Walk ~ 20													CATEGORY:Internal																										MOVE:Walk,20
Walk ~ 25													CATEGORY:Internal																										MOVE:Walk,25
Walk ~ 30													CATEGORY:Internal																										MOVE:Walk,30
Walk ~ 35													CATEGORY:Internal																										MOVE:Walk,35
Walk ~ 40													CATEGORY:Internal																										MOVE:Walk,40
Walk ~ 45													CATEGORY:Internal																										MOVE:Walk,45
Walk ~ 50													CATEGORY:Internal																										MOVE:Walk,50
Walk ~ 55													CATEGORY:Internal																										MOVE:Walk,55
Walk ~ 60													CATEGORY:Internal																										MOVE:Walk,60
Walk ~ 65													CATEGORY:Internal																										MOVE:Walk,65
Walk ~ 70													CATEGORY:Internal																										MOVE:Walk,70
Walk ~ 75													CATEGORY:Internal																										MOVE:Walk,75
Walk ~ 80													CATEGORY:Internal																										MOVE:Walk,80
Walk ~ 85													CATEGORY:Internal																										MOVE:Walk,85
Walk ~ 90													CATEGORY:Internal																										MOVE:Walk,90
Walk ~ 95													CATEGORY:Internal																										MOVE:Walk,95
Walk ~ 100													CATEGORY:Internal																										MOVE:Walk,100
Walk ~ 105													CATEGORY:Internal																										MOVE:Walk,105
Walk ~ 110													CATEGORY:Internal																										MOVE:Walk,110
Walk ~ 115													CATEGORY:Internal																										MOVE:Walk,115
Walk ~ 120													CATEGORY:Internal																										MOVE:Walk,120

Climb ~ 05													CATEGORY:Internal																										MOVE:Climb,05
Climb ~ 10													CATEGORY:Internal																										MOVE:Climb,10
Climb ~ 15													CATEGORY:Internal																										MOVE:Climb,15
Climb ~ 20													CATEGORY:Internal																										MOVE:Climb,20
Climb ~ 25													CATEGORY:Internal																										MOVE:Climb,25
Climb ~ 30													CATEGORY:Internal																										MOVE:Climb,30
Climb ~ 35													CATEGORY:Internal																										MOVE:Climb,35
Climb ~ 40													CATEGORY:Internal																										MOVE:Climb,40
Climb ~ 45													CATEGORY:Internal																										MOVE:Climb,45
Climb ~ 50													CATEGORY:Internal																										MOVE:Climb,50
Climb ~ 55													CATEGORY:Internal																										MOVE:Climb,55
Climb ~ 60													CATEGORY:Internal																										MOVE:Climb,60
Climb ~ 65													CATEGORY:Internal																										MOVE:Climb,65
Climb ~ 70													CATEGORY:Internal																										MOVE:Climb,70
Climb ~ 75													CATEGORY:Internal																										MOVE:Climb,75
Climb ~ 80													CATEGORY:Internal																										MOVE:Climb,80
Climb ~ 85													CATEGORY:Internal																										MOVE:Climb,85
Climb ~ 90													CATEGORY:Internal																										MOVE:Climb,90
Climb ~ 95													CATEGORY:Internal																										MOVE:Climb,95
Climb ~ 100													CATEGORY:Internal																										MOVE:Climb,100
Climb ~ 105													CATEGORY:Internal																										MOVE:Climb,105
Climb ~ 110													CATEGORY:Internal																										MOVE:Climb,110
Climb ~ 115													CATEGORY:Internal																										MOVE:Climb,115
Climb ~ 120													CATEGORY:Internal																										MOVE:Climb,120

Fly ~ 05													CATEGORY:Internal																										MOVE:Fly,05
Fly ~ 10													CATEGORY:Internal																										MOVE:Fly,10
Fly ~ 15													CATEGORY:Internal																										MOVE:Fly,15
Fly ~ 20													CATEGORY:Internal																										MOVE:Fly,20
Fly ~ 25													CATEGORY:Internal																										MOVE:Fly,25
Fly ~ 30													CATEGORY:Internal																										MOVE:Fly,30
Fly ~ 35													CATEGORY:Internal																										MOVE:Fly,35
Fly ~ 40													CATEGORY:Internal																										MOVE:Fly,40
Fly ~ 45													CATEGORY:Internal																										MOVE:Fly,45
Fly ~ 50													CATEGORY:Internal																										MOVE:Fly,50
Fly ~ 55													CATEGORY:Internal																										MOVE:Fly,55
Fly ~ 60													CATEGORY:Internal																										MOVE:Fly,60
Fly ~ 65													CATEGORY:Internal																										MOVE:Fly,65
Fly ~ 70													CATEGORY:Internal																										MOVE:Fly,70
Fly ~ 75													CATEGORY:Internal																										MOVE:Fly,75
Fly ~ 80													CATEGORY:Internal																										MOVE:Fly,80
Fly ~ 85													CATEGORY:Internal																										MOVE:Fly,85
Fly ~ 90													CATEGORY:Internal																										MOVE:Fly,90
Fly ~ 95													CATEGORY:Internal																										MOVE:Fly,95
Fly ~ 100													CATEGORY:Internal																										MOVE:Fly,100
Fly ~ 105													CATEGORY:Internal																										MOVE:Fly,105
Fly ~ 110													CATEGORY:Internal																										MOVE:Fly,110
Fly ~ 115													CATEGORY:Internal																										MOVE:Fly,115
Fly ~ 120													CATEGORY:Internal																										MOVE:Fly,120

Burrow ~ 05													CATEGORY:Internal																										MOVE:Burrow,05
Burrow ~ 10													CATEGORY:Internal																										MOVE:Burrow,10
Burrow ~ 15													CATEGORY:Internal																										MOVE:Burrow,15
Burrow ~ 20													CATEGORY:Internal																										MOVE:Burrow,20
Burrow ~ 25													CATEGORY:Internal																										MOVE:Burrow,25
Burrow ~ 30													CATEGORY:Internal																										MOVE:Burrow,30
Burrow ~ 35													CATEGORY:Internal																										MOVE:Burrow,35
Burrow ~ 40													CATEGORY:Internal																										MOVE:Burrow,40
Burrow ~ 45													CATEGORY:Internal																										MOVE:Burrow,45
Burrow ~ 50													CATEGORY:Internal																										MOVE:Burrow,50
Burrow ~ 55													CATEGORY:Internal																										MOVE:Burrow,55
Burrow ~ 60													CATEGORY:Internal																										MOVE:Burrow,60
Burrow ~ 65													CATEGORY:Internal																										MOVE:Burrow,65
Burrow ~ 70													CATEGORY:Internal																										MOVE:Burrow,70
Burrow ~ 75													CATEGORY:Internal																										MOVE:Burrow,75
Burrow ~ 80													CATEGORY:Internal																										MOVE:Burrow,80
Burrow ~ 85													CATEGORY:Internal																										MOVE:Burrow,85
Burrow ~ 90													CATEGORY:Internal																										MOVE:Burrow,90
Burrow ~ 95													CATEGORY:Internal																										MOVE:Burrow,95
Burrow ~ 100												CATEGORY:Internal																										MOVE:Burrow,100
Burrow ~ 105												CATEGORY:Internal																										MOVE:Burrow,105
Burrow ~ 110												CATEGORY:Internal																										MOVE:Burrow,110
Burrow ~ 115												CATEGORY:Internal																										MOVE:Burrow,115
Burrow ~ 120												CATEGORY:Internal																										MOVE:Burrow,120

Swim ~ 05													CATEGORY:Internal																										MOVE:Swim,05
Swim ~ 10													CATEGORY:Internal																										MOVE:Swim,10
Swim ~ 15													CATEGORY:Internal																										MOVE:Swim,15
Swim ~ 20													CATEGORY:Internal																										MOVE:Swim,20
Swim ~ 25													CATEGORY:Internal																										MOVE:Swim,25
Swim ~ 30													CATEGORY:Internal																										MOVE:Swim,30
Swim ~ 35													CATEGORY:Internal																										MOVE:Swim,35
Swim ~ 40													CATEGORY:Internal																										MOVE:Swim,40
Swim ~ 45													CATEGORY:Internal																										MOVE:Swim,45
Swim ~ 50													CATEGORY:Internal																										MOVE:Swim,50
Swim ~ 55													CATEGORY:Internal																										MOVE:Swim,55
Swim ~ 60													CATEGORY:Internal																										MOVE:Swim,60
Swim ~ 65													CATEGORY:Internal																										MOVE:Swim,65
Swim ~ 70													CATEGORY:Internal																										MOVE:Swim,70
Swim ~ 75													CATEGORY:Internal																										MOVE:Swim,75
Swim ~ 80													CATEGORY:Internal																										MOVE:Swim,80
Swim ~ 85													CATEGORY:Internal																										MOVE:Swim,85
Swim ~ 90													CATEGORY:Internal																										MOVE:Swim,90
Swim ~ 95													CATEGORY:Internal																										MOVE:Swim,95
Swim ~ 100													CATEGORY:Internal																										MOVE:Swim,100
Swim ~ 105													CATEGORY:Internal																										MOVE:Swim,105
Swim ~ 110													CATEGORY:Internal																										MOVE:Swim,110
Swim ~ 115													CATEGORY:Internal																										MOVE:Swim,115
Swim ~ 120													CATEGORY:Internal																										MOVE:Swim,120



# Ability Name							Unique Key				Category of Ability	Define																							Move			Ability									Bonus to skill												Modify VAR
